NodeID	Description	MapID	CityID	Camp	TongID	NeedOpen	WorldRoadTrackEnd	ScriptFile	X	Y	Z	IdleFrame	MinLevel	MaxLevel	StartWaitFrame1	EndWaitFrame1	SwitchWaitFrame1	StartWaitFrame2	EndWaitFrame2	SwitchWaitFrame2	StartWaitFrame3	EndWaitFrame3	SwitchWaitFrame3	StartWaitFrame4	EndWaitFrame4	SwitchWaitFrame4	StartWaitFrame5	EndWaitFrame5	SwitchWaitFrame5	StartWaitFrame6	EndWaitFrame6	SwitchWaitFrame6
1411	赤塘关	194	1411	0	0	0	0	scripts\Traffic\降低车费.lua	68860	115545	1120101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1412	东山矿场	194	1412	0	0	0	0	scripts\Traffic\降低车费.lua	86011	109193	1129398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1413	苍云到太原	193	1413	0	0	0	0	scripts\Traffic\降低车费.lua	36975	3373	1124447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1414	任务-河谷	194	1414	0	0	0	0	scripts\Traffic\降低车费.lua	43082	10684	1106158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1415	任务-西城	194	1415	0	0	0	0	scripts\Traffic\降低车费.lua	17162	65662	1143061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1416	巴陵到南屏和丐帮	21	0	0	0	0	0	scripts\Traffic\降低车费.lua	29264	7116	1060872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1417	太原东城_海东青_起	194	1417	0	0	0	0	scripts\Traffic\降低车费.lua	58373	67480	1114043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1418	太原东城_海东青_落	194	1418	0	0	0	0	scripts\Traffic\降低车费.lua	58582	67476	1114043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1419	新建交通点1419	205	1419	0	0	0	0	scripts\Traffic\降低车费.lua	70339	68830	1111864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1420	新建交通点1420	205	1420	0	0	0	0	scripts\Traffic\降低车费.lua	70339	68945	1122899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1421	新建交通点1421	211	1421	0	0	0	0	scripts\Traffic\降低车费.lua	70337	68801	1111864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1422	新建交通点1422	211	1422	0	0	0	0	scripts\Traffic\降低车费.lua	70337	68938	1122899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1423	奇遇寻宝	100	1423	0	0	0	0	scripts\Traffic\降低车费.lua	118696	66077	1075316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1424	奇遇寻宝结束	100	1424	0	0	0	0	scripts\Traffic\降低车费.lua	117122	68031	1051409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1425	水池上	200	1425	0	0	0	0	scripts\Traffic\降低车费.lua	6152	17069	1065036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1426	水池底	200	1426	0	0	0	0	scripts\Traffic\降低车费.lua	6308	17108	1051070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1427	新建交通点1427	218	1427	0	0	0	0	scripts\Traffic\降低车费.lua	11000	12380	1056662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1428	新建交通点1428	218	1428	0	0	0	0	scripts\Traffic\降低车费.lua	18993	20960	1066849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1429	新建交通点1429	218	1429	0	0	0	0	scripts\Traffic\降低车费.lua	11283	13243	1059932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1430	新建交通点1430	218	1430	0	0	0	0	scripts\Traffic\降低车费.lua	21554	22152	1054129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1431	西城南野外	194	1431	0	0	0	0	scripts\Traffic\降低车费.lua	37949	41600	1121239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1432	西城南粮仓	194	1432	0	0	0	0	scripts\Traffic\降低车费.lua	18383	51368	1133668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1433	新建交通点1433	222	1433	0	0	0	0	scripts/Traffic/降低车费.lua	6057	17042	1064967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1434	新建交通点1434	222	1434	0	0	0	0	scripts/Traffic/降低车费.lua	6252	17062	1051559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1435	方乾起点	214	1435	0	0	0	0	scripts\Traffic\降低车费.lua	70833	14175	1066904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1436	方乾终点	214	1436	0	0	0	0	scripts\Traffic\降低车费.lua	40888	29246	1054867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1437	凌波渡陆路	215	1437	0	0	0	0	scripts\Traffic\降低车费.lua	116517	122989	1156834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1438	新建交通点1438	220	1438	0	0	0	0	scripts\Traffic\降低车费.lua	83453	76661	1141340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1439	新建交通点1439	221	1439	0	0	1	0	scripts\Traffic\降低车费.lua	75004	36680	1141290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1440	金狼王帐观光起点	216	1440	0	0	0	0	scripts\Traffic\降低车费.lua	67513	100531	1088089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1441	阴山黑市	216	1441	0	0	0	0	scripts\Traffic\降低车费.lua	41924	60079	1079537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1442	十二连环坞	216	1442	0	0	0	0	scripts\Traffic\降低车费.lua	51072	23038	1081599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1443	新建交通点1443	213	1443	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	86968	34778	1057686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1444	新建交通点1444	213	1444	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	93385	41004	1057973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1445	峡谷起点	216	1445	0	0	0	0	scripts\Traffic\降低车费.lua	57725	29714	1077529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1446	峡谷终点	216	1446	0	0	0	0	scripts\Traffic\降低车费.lua	105818	36764	1077645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1447	贺城陆路	215	1447	0	0	0	0	scripts\Traffic\降低车费.lua	70305	110629	1162801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1448	新建交通点1448	220	0	0	0	1	0	scripts\Traffic\降低车费.lua	42321	32023	1141319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1449	凌波渡水路	215	1449	0	0	0	0	scripts\Traffic\降低车费.lua	116091	120190	1156334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1450	新建交通点1450	221	1450	0	0	0	0	scripts\Traffic\降低车费.lua	113339	45358	1141300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1451	新建交通点1451	221	1451	0	0	0	0	scripts\Traffic\降低车费.lua	83433	76717	1141778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1452	新建交通点1452	221	1452	0	0	0	0	scripts\Traffic\降低车费.lua	73082	62447	1141341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1453	金狼王帐观光终点	216	1453	0	0	0	0	scripts\Traffic\降低车费.lua	67517	100459	1088060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1454	新建交通点1454	218	1454	0	0	0	0	scripts\Traffic\降低车费.lua	10871	11636	1056117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1455	新建交通点1455	218	1455	0	0	0	0	scripts\Traffic\降低车费.lua	10991	12375	1056507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1456	新建交通点1456	218	1456	0	0	0	0	scripts\Traffic\降低车费.lua	11297	13242	1060153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1457	新建交通点1457	218	1457	0	0	0	0	scripts\Traffic\降低车费.lua	12243	16040	1057132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1458	新建交通点1458	218	1458	0	0	0	0	scripts\Traffic\降低车费.lua	12285	16072	1057565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1459	新建交通点1459	218	1459	0	0	0	0	scripts\Traffic\降低车费.lua	13003	16779	1065687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1460	新建交通点1460	218	1460	0	0	0	0	scripts\Traffic\降低车费.lua	13462	17208	1069773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1461	新建交通点1461	218	1461	0	0	0	0	scripts\Traffic\降低车费.lua	16314	19775	1057131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1462	新建交通点1462	218	1462	0	0	0	0	scripts\Traffic\降低车费.lua	16325	19774	1057132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1463	新建交通点1463	218	1463	0	0	0	0	scripts\Traffic\降低车费.lua	18174	20631	1063342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1464	新建交通点1464	218	1464	0	0	0	0	scripts\Traffic\降低车费.lua	13019	16771	1066031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1465	新建交通点1465	218	1465	0	0	0	0	scripts\Traffic\降低车费.lua	13437	17182	1069785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1466	新建交通点1466	218	1466	0	0	0	0	scripts\Traffic\降低车费.lua	18183	20617	1063674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1467	新建交通点1467	218	1467	0	0	0	0	scripts\Traffic\降低车费.lua	18970	20954	1066821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1468	新建交通点1468	218	1468	0	0	0	0	scripts\Traffic\降低车费.lua	12252	16041	1057178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1469	新建交通点1469	218	1469	0	0	0	0	scripts\Traffic\降低车费.lua	12270	16063	1057531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1470	新建交通点1470	218	1470	0	0	0	0	scripts\Traffic\降低车费.lua	21561	22147	1054300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1471	新建交通点1471	218	1471	0	0	0	0	scripts\Traffic\降低车费.lua	21875	22245	1053135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1472	新建交通点1472	213	1472	0	0	0	0	scripts\Traffic\降低车费.lua	68462	31073	1058245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1473	新建交通点1473	213	1473	0	0	0	0	scripts\Traffic\降低车费.lua	69476	30886	1057639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1474	新建交通点1474	213	1474	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	67345	35606	1057917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1475	新建交通点1475	213	1475	0	0	0	0	scripts\Traffic\降低车费.lua	82009	49918	1057627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1476	新建交通点1476	213	1476	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	72804	68062	1058084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1477	新建交通点1477	213	1477	0	0	0	0	scripts\Traffic\降低车费.lua	72159	91596	1057819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1478	新建交通点1478	213	1478	0	0	0	0	scripts\Traffic\降低车费.lua	93158	92672	1057881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1479	新建交通点1479	213	1479	0	0	0	0	scripts\Traffic\门派历程_车夫教学.lua	62786	56152	1057893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1480	新建交通点1480	220	1480	0	0	0	0	scripts\Traffic\降低车费.lua	77237	71281	1141366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1481	新建交通点1481	213	1481	0	0	0	0	scripts\Traffic\降低车费.lua	88600	62357	1057710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1482	新建交通点1482	213	1482	0	0	0	0	scripts\Traffic\降低车费.lua	95543	58935	1057777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1483	黑戈壁传送点入口	217	1483	0	0	0	0	scripts\Traffic\降低车费.lua	119915	9251	1083296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1484	龙门东北出口	23	1484	0	0	0	0	scripts\Traffic\降低车费.lua	67407	93084	1053678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1485	黑戈壁世界驿站	217	1485	0	0	1	0	scripts\Traffic\降低车费.lua	119091	14767	1081624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1486	长歌门驿站	213	1486	0	0	1	0	scripts\Traffic\降低车费.lua	82909	22709	1058102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1487	扬州南方陆路出口	6	1487	0	0	0	0	scripts\Traffic\降低车费.lua	71090	8141	1062086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1488	长歌门世界入口	213	1488	0	0	0	0	scripts\Traffic\降低车费.lua	82914	8996	1063642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1489	草原驿站	216	1489	0	0	1	0	scripts\Traffic\满级指引_车夫教学.lua	41615	60047	1079570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1490	大草原往黑戈壁	216	1490	0	0	0	0	scripts\Traffic\降低车费.lua	4642	92998	1119061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1491	新建交通点1491	213	1491	0	0	0	0	scripts\Traffic\降低车费.lua	76142	92622	1058265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1492	新建交通点1492	213	1492	0	0	0	0	scripts\Traffic\降低车费.lua	91132	71577	1058509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1493	大草原往五台山	216	1493	0	0	0	0	scripts\Traffic\降低车费.lua	8728	7436	1066987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1494	沼泽驿站	216	1494	0	0	0	0	scripts\Traffic\降低车费.lua	9413	13284	1067706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1495	入口茶馆	214	1495	0	0	0	0	scripts\Traffic\降低车费.lua	41090	22644	1054598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1496	牧人部落	216	1496	0	0	0	0	scripts\Traffic\降低车费.lua	94952	50122	1080494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1497	回纥部落	216	1497	0	0	0	0	scripts\Traffic\降低车费.lua	96634	83884	1079822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1498	清凉河据点	214	1498	0	0	0	0	scripts\Traffic\降低车费.lua	74175	34440	1057516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1499	五尺潭据点	214	1499	0	0	0	0	scripts\Traffic\降低车费.lua	85970	95054	1102397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1500	台怀镇	214	1500	0	0	0	0	scripts\Traffic\降低车费.lua	61145	103298	1116817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1501	新建交通点1501	213	1501	0	0	0	0	scripts\Traffic\降低车费.lua	88242	78796	1086302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1502	新建交通点1502	213	1502	0	0	0	0	scripts\Traffic\降低车费.lua	105113	59871	1058713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1503	千岛湖世界交通	215	1503	0	0	0	0	scripts\Traffic\降低车费.lua	115726	127860	1160880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1504	世界交通落脚点	215	1504	0	0	1	0	scripts\Traffic\降低车费.lua	116343	123045	1156925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1505	五台山南面交通	214	1505	0	0	0	0	scripts\Traffic\降低车费.lua	35724	6813	1051416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1506	五台山世界交通驿站点	214	1506	0	0	1	0	scripts\Traffic\降低车费.lua	41044	22632	1054598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1507	五台山背面入口	214	1507	0	0	0	0	scripts\Traffic\降低车费.lua	75996	121431	1102361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1508	新建交通点1508	220	1508	0	0	0	0	scripts\Traffic\降低车费.lua	55774	14028	1141321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1509	新建交通点1509	220	1509	0	0	0	0	scripts\Traffic\降低车费.lua	44566	30732	1141340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1510	新建交通点1510	221	1510	0	0	0	0	scripts\Traffic\降低车费.lua	107156	44050	1141306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1511	唱晚岛渔村	215	1511	0	0	0	0	scripts\Traffic\降低车费.lua	72457	97999	1156557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1512	贺城水路	215	1512	0	0	0	0	scripts\Traffic\降低车费.lua	68959	113011	1156998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1513	贺城出口中转点	215	1513	0	0	0	0	scripts\Traffic\降低车费.lua	69561	100767	1156071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1514	惊鸿岛	215	1514	0	0	0	0	scripts\Traffic\降低车费.lua	23513	95014	1156121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1515	左侧三岔路口	215	1515	0	0	0	0	scripts\Traffic\降低车费.lua	47015	85525	1156096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1516	贺城、渔村左侧汇合点	215	1516	0	0	0	0	scripts\Traffic\降低车费.lua	68129	97935	1156096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1517	鹿尾岛	215	1517	0	0	0	0	scripts\Traffic\降低车费.lua	53935	59961	1156929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1518	苍云往大草原	193	1518	0	0	0	0	scripts\Traffic\降低车费.lua	78056	113211	1064977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1519	青鱼港	215	1519	0	0	0	0	scripts\Traffic\降低车费.lua	102642	29689	1157581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1520	右侧三叉路口	215	1520	0	0	0	0	scripts\Traffic\降低车费.lua	85728	97678	1156096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1521	汤岛	215	1521	0	0	0	0	scripts\Traffic\降低车费.lua	97439	68767	1156346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1522	鹿尾岛至汤岛中转点	215	1522	0	0	1	0	scripts\Traffic\降低车费.lua	72291	52765	1156096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1523	新建交通点1523	215	1523	0	0	0	0	scripts\Traffic\降低车费.lua	53935	59961	1156929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1524	新建交通点1524	215	1524	0	0	0	0	scripts\Traffic\降低车费.lua	72291	52765	1156096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1525	风筝起点	215	1525	0	0	0	0	scripts\Traffic\降低车费.lua	72383	116978	1191007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1526	风筝终点	215	1526	0	0	0	0	scripts\Traffic\降低车费.lua	72634	117078	1191143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1527	新建交通点1527	229	1527	0	0	0	0	scripts\Traffic\降低车费.lua	10871	11636	1056117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1528	新建交通点1528	229	1528	0	0	0	0	scripts\Traffic\降低车费.lua	10991	12375	1056507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1529	新建交通点1529	229	1529	0	0	0	0	scripts\Traffic\降低车费.lua	10981	12434	1056662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1530	新建交通点1530	229	1530	0	0	0	0	scripts\Traffic\降低车费.lua	11283	13243	1059932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1531	新建交通点1531	229	1531	0	0	0	0	scripts\Traffic\降低车费.lua	11297	13242	1060153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1532	新建交通点1532	229	1532	0	0	0	0	scripts\Traffic\降低车费.lua	12243	16040	1057132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1533	新建交通点1533	229	1533	0	0	0	0	scripts\Traffic\降低车费.lua	12879	16655	1064257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1534	新建交通点1534	229	1534	0	0	0	0	scripts\Traffic\降低车费.lua	13440	17188	1069693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1535	新建交通点1535	229	1535	0	0	0	0	scripts\Traffic\降低车费.lua	13462	17208	1069773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1536	新建交通点1536	229	1536	0	0	0	0	scripts\Traffic\降低车费.lua	16314	19775	1057131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1537	新建交通点1537	229	1537	0	0	0	0	scripts\Traffic\降低车费.lua	17571	20358	1061142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1538	新建交通点1538	229	1538	0	0	0	0	scripts\Traffic\降低车费.lua	18966	20984	1066682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1539	新建交通点1539	229	1539	0	0	0	0	scripts\Traffic\降低车费.lua	18993	20960	1066849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1540	新建交通点1540	229	1540	0	0	0	0	scripts\Traffic\降低车费.lua	21641	22180	1053771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1541	新建交通点1541	229	1541	0	0	0	0	scripts\Traffic\降低车费.lua	21662	22187	1053756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1542	新建交通点1542	229	1542	0	0	0	0	scripts\Traffic\降低车费.lua	21958	22248	1052970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1543	新建交通点1543	229	1543	0	0	0	0	scripts\Traffic\降低车费.lua	12247	16047	1057177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1544	新建交通点1544	229	1544	0	0	0	0	scripts\Traffic\降低车费.lua	12255	16036	1057476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1545	新建交通点1545	229	1545	0	0	0	0	scripts\Traffic\降低车费.lua	12280	16094	1057477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1546	新建交通点1546	229	1546	0	0	0	0	scripts\Traffic\降低车费.lua	12863	16645	1064184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1547	新建交通点1547	229	1547	0	0	0	0	scripts\Traffic\降低车费.lua	16343	19795	1057202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1548	新建交通点1548	229	1548	0	0	0	0	scripts\Traffic\降低车费.lua	17547	20341	1061119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1549	新建交通点1549	230	1549	0	0	0	0	scripts\Traffic\降低车费.lua	83451	76784	1141778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1550	新建交通点1550	230	1550	0	0	0	0	scripts\Traffic\降低车费.lua	73082	62447	1141341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1551	新建交通点1551	230	1551	0	0	0	0	scripts\Traffic\降低车费.lua	113339	45358	1141300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1552	新建交通点1552	230	1552	0	0	0	0	scripts\Traffic\降低车费.lua	107156	44050	1141306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1553	新建交通点1553	231	1553	0	0	0	0	scripts\Traffic\降低车费.lua	83453	76661	1141340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1554	新建交通点1554	231	1554	0	0	0	0	scripts\Traffic\降低车费.lua	77237	71281	1141366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1555	新建交通点1555	231	1555	0	0	0	0	scripts\Traffic\降低车费.lua	55783	14019	1141321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1556	新建交通点1556	231	1556	0	0	0	0	scripts\Traffic\降低车费.lua	44566	30732	1141340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1557	新建交通点1557	232	1557	0	0	0	0	scripts\Traffic\降低车费.lua	55783	14019	1141321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
