ID	SkillName	IconID	Desc
559	秘剑·金蛇	5	手持轻剑，做岚尘金蛇一样的表现效果，落地时附带范围伤害，子弹附带范围伤害,附带金蛇毒，击中身上有金蛇毒的目标,目标被击飞,附带增加威胁值不利气劲，受到的秘剑金蛇伤害提高
560	秘剑·风舞	9	根据令狐伤分身剑所释放的几种风，释放对应变招
561	谷剑	9	召唤谷风分身，释放谷剑气场，使令狐伤获得谷风效果。
562	谷风	5	造成大范围毒性伤害。命中玩家则被治疗降低
563	冬剑	9	召唤北风分身，释放冬剑气场，使令狐伤获得北风效果。
564	北风	2	单体冰霜链状招式，击中一般玩家：附带减速。击中中毒玩家：附带刺骨不利气劲，仇恨产生量降低，外功防御降低
565	岚剑	9	召唤终风分身，释放岚剑气场，使令狐伤获得终风效果。
566	终风	9	影响令狐伤的终结技，秒杀效果变化。击中近距离玩家：内力燃烧，每秒燃烧一定比例，获得伤害提高，内力消耗增加，无内力则燃烧生命值。击中远距离玩家：生命值燃烧，目标攻击力提高，但是每次攻击血量大幅度降低，生命值上限每几秒降低一定比例。
567	金蛇剑意第七重	9	令狐伤受到谷风影响：金蛇剑意变化为金蛇剑意第七重，如果金蛇毒气劲有若干层，则额外造成伤害，爆炸点形成一个金蛇盘巢飞向令狐伤，金蛇可被击杀；金蛇在令狐伤附近：内功攻击反弹
568	白龙剑走	9	令狐伤受到北风影响：白蛇吐信变化为白龙剑走，范围加大。目标的攻击增益清除，同时令狐伤获得龙之剑气。目标的血量增益清除，同时令狐伤获得白龙逆鳞。目标的血量防御清除，同时令狐伤获得白龙甲。攻击第二仇恨
569	寒光	9	令狐伤受到终风影响：根据根据自身血量释放来给出终结技效果，终结技：苍龙碎、千切子寒光
570	苍龙碎	5	终风状态，BOSS一定生命值以上时，目标位置旁出现影子,几秒内若玩家没有离开影子近战范围,产生扇形致命穿透伤害
571	千切子寒光	5	终风，一定血量以下释放。连续多次环杀技,通过扶摇或移动闪避
572	银狐七步	6	令狐伤不受风舞影响，当前生命值大于等于一定比例时：行走中出现自身的残影效果，行走过程中闪避所有攻击，残影会随机行走向一个玩家目标，玩家穿过残影，获得减速，一共生成多个残影，不可被攻击，幻影有冲刺的线性招式
573	狼影豕突	9	令狐伤不受风舞影响，当前生命值少于一定比例时：走向玩家，召唤幻影，幻影不消失，幻影有冲刺的线性招式
574	龙霄帝王剑	5	令狐伤同时拥有谷风、北风、终风、歌舞升平四周舞蹈气劲：范围伤害团灭招式
575	地龙崛起	5	令狐伤受到歌舞升平影响，当前生命值大于等于一定比例，玩家坐标一定半径范围内,地震剑舌产生高空击飞效果,剑舌会追踪目标
576	地龙崛起·剑舌	5	剑舌范围一定范围内地面震动,跳起可躲,附带“地颤”效果,附带“颤脏”效果
577	地龙崛起·剑舌·地颤	9	一层减速一定比例，两层锁足一定时间，满层眩晕
578	地龙崛起·剑舌·颤脏	9	发动攻击时有几率自己眩晕
579	黑色球	5	会出现许多黑球在场地内移动，黑球撞到人后会产生阴性范围伤害，并使被击中的玩家获得黑晕不利气劲。场上永远存在固定数量。
580	黑晕	9	每层使受到的阳性伤害提高，自身造成的所有伤害提高，被同种颜色的球撞击可以叠加，不能驱散，当被白球撞击后，黑晕会转换成相同层数的白晕
581	白色球	5	会出现许多白球在场地内移动，白球撞到人后会产生阳性范围伤害，并使被击中的玩家获得白晕不利气劲。场上永远存在固定数量。
582	白晕	9	每层使受到的阴性伤害提高，自身受到的外功伤害减少，被同种颜色的球撞击可以叠加，不能驱散，当被黑球撞击后，白晕会转换成相同层数的黑晕
583	弩兵·普通攻击	6	随机攻击距离自己一定距离范围内的一名玩家，对其造成外功伤害
584	弩兵·连环弩	6	间隔释放，随机连续攻击距离自己范围一定距离米内的多名玩家，对其造成外功伤害
585	戟兵·横扫	5	对一定范围内的玩家造成外功伤害，25人版本附带病毒：每秒造成毒性伤害，可驱散
586	青铜剑兵·突刺	5	每几秒释放，对正面的范围突刺，造成外功伤害，25人版附带病毒：每秒造成毒性伤害，可驱散
587	亡者意志（25人）	9	每当倒下一名兵俑，在场地上的所有兵俑获得以下增益(弩兵死亡其它所有的兵俑造成的伤害提高,戟兵和剑兵死亡其它兵俑受到的所有伤害降低)，可叠加
588	战车	9	场地上有个战车可以被玩家操纵，每吃到一次黑球或者白球会叠加一层能量气劲，攒齐一定能量之后，则可以释放时间的车轮大招式。
589	战车·踩踏	2	吟唱，对目标造成外功伤害
590	战车·疾驰	5	使移动速度提高，并持续对周围的敌人造成外功伤害
591	战车·时间的车轮	9	驾驶马车的玩家会获得时间的车轮招式，当该玩家获得足够多能量后，方能发动招式，招式发动后所有玩家失去黑晕或者白晕不利气劲，并使场地内的所有敌方角色，全部定身，定身时黑白球不会响应撞击，并且停止刷怪
592	铜皮铁骨	9	铜车马铜皮护体受到的所有伤害减少，初始叠加若干层
593	暴露弱点	9	当铜皮铁骨不存在后，铜车马会出现弱点，一段时间后弱点消失，该段时间内受到的所有伤害提高
594	战场绞肉机	5	选择目标在场地内来回冲锋几次，对前方矩形范围内的玩家造成外功伤害并被击倒，被冲撞到的玩家还会叠加一层碾压不利气劲。冲锋结束释放一次踩踏。
595	碾压不利气劲	9	当玩家累计了若干层后，在被马车冲撞到就会被秒杀
596	地动山摇	5	每隔一段时间铜马发狂般的在原地来回踩踏，带出一股强大的地震波，每秒对大范围内造成外功伤害，25人每次命中玩家为安禄山回复生命值并且玩家失去一定内力值，在持续期间玩家需要利用好铁钩在屋顶木桩来回荡
597	傲视众生	5	铜车马会在场地内来回走，对随机目标释放内力球，对目标周围范围内的玩家造成阳性伤害，并且获得心颤不利气劲
598	心颤不利气劲	2	受到傲视众生的阳性伤害每层提高，可叠加
599	亡者的气息	9	每隔一段时间会在玩家脚下生成几个黑暗物质，此物质生成后会每隔几秒主动将一定范围内的玩家吸进去，进入该区域的玩家会被黑暗物质缠绕移动速度降低，并且禁止使用轻功，并且每秒受到阴性伤害
600	踩踏	5	在铜车马在场地中来回走的过程中并且自身有铜皮铁骨的情况下，如果在战车周围一定范围内有玩家，会击退范围内的玩家，并对其造成外功伤害,同时范围外的玩家受到外功伤害，如果在吟唱状态会被打断读条，并沉默
601	带盾剑俑·致命一击	2	吟唱，对当前目标高伤害一击。拥有亡者意志的致命一击附带病毒不利气劲，可驱散
602	带盾戟俑·圆弧劈	6	吟唱,对随机远程玩家方向挥动长枪，带出圆弧型真气，撞到玩家会产生大范围爆炸伤害。拥有亡者意志的圆弧劈：真气移动速度更快
603	黑暗侵袭	2	普通攻击对目标附带不利气劲黑暗侵袭，每层使受到的治疗效果降低，可以叠加
604	黑暗之力	5	安禄山吸收来自地狱之隙的阴毒之力，几秒后释放这些力量，离安禄山越远该伤害越低。
605	傲视众生	5	连续释放多次移动到目标点处释放范围伤害招式
606	死亡诅咒	9	给随机玩家一个不利气劲亡者诅咒，持续伤害，可以驱散，随着时间的推移，伤害越来越大，持续时间结束后或者被驱散后会或者死亡后都会传染给该玩家附近的另外一名玩家身上，然后自身持续时间刷新，死亡玩家该不利气劲不会消失，复活后重新计算持续时间，并且会始终保持场上有1个玩家拥有该不利气劲，每几秒会选择一个玩家释放一次。
607	死亡共鸣	5	当所有的玩家身上都有亡者的诅咒，会触发地狱之隙的异动，大范围阴性伤害招式，灭团技
608	地狱来客	9	从地狱之隙掉落几条怪蛇，无法被击杀，存活若干秒会死掉，并生成一个亡者气息，它会随机选择一个目标快速向其移动，一旦靠近目标范围内会使目标获得不利气劲附体，自身消失并在原地生成一个亡者气息，怪蛇一旦被攻击会马上转向攻击它的玩家移动，怪蛇只会响应几次被击，在这之后将不再更换目标
609	附体	9	使受到的所有伤害提高，可以叠加
610	亡者的气息（25人）	5	一定范围的黑暗物质，此物质生成后会每隔几秒主动将一定范围内的玩家吸进去，进入该区域的玩家会被黑暗物质缠绕移动速度降低，并且禁止使用轻功，并且每秒受到阴性伤害
611	刀扇	5	吟唱，扇形范围伤害，并附带击退效果
612	陷阱	5	带毒的陷阱，靠近陷阱会获得毒性dot,每隔2秒受到一次毒性伤害，并附带减速效果，该dot可以叠加
613	旋风	5	追击随机目标，对周围的目标造成伤害的同时会击退玩家，被击中数次后会被缴械，当旋风击中陷阱后，陷阱和旋风都会消散，并使所有玩家获得hot,当两个旋风靠近后会生成一个更大的旋风，大旋风会造成更多的伤害
614	雷云	5	雷云范围会随时间不断的缩小，进入雷云区会受到伤害
615	分身	5	中田海的分身
616	战鼓	5	拓跋离以内力驱动，敲击战鼓，玩家可根据界面提示输入指令躲避该技能，如果失败会受到伤害并会眩晕一段时间
617	沙盾	5	拓跋离全身被沙石包裹，玩家可以格挡来自火炮的炮弹，使其射向拓跋离来破掉沙盾
618	颤地尘击	5	吟唱，跳起砸地，对前方形成扇形范围伤害,并附带血崩效果
619	血崩	5	每2秒受到伤害，最多叠加10层，持续20秒，目标血量在全满的情况下该buff会自行消失
620	沙暴	5	随机点名一个玩家，BUFF计时，结束时对身边8尺范围内玩家造成伤害并眩晕，持续5s
621	送葬	5	以自己为中心30米半径的范围伤害
622	金兰结义	9	如果与其他骑将距离6尺以内，则持续恢复生命。
623	同生共死	9	三骑将必须在一定时间内相继死亡，否则存活的骑将将回满生命，并大幅提高伤害。
624	越战越勇	9	外功伤害持续提升，叠加到一定层数时，伤害永久提升。
625	战斗标记	9	为8尺内的全部玩家添加战斗标记，拥有此标记的人不会成为其他骑将的首要冲刺目标。
626	破釜沉舟	2	血量低于20%后攻击力提升。
627	震山嚎	4	由阿独鹿施展，发出震耳的咆哮，对10尺内的敌人造成伤害和恐惧效果。
628	断浪斩	8	由乌素尔施展，3秒吟唱后对前方180°扇形区域内的敌人造成大量外功伤害，并附带流血效果。
629	剁山劈	8	由可蒙施展，3秒吟唱后对前方180°扇形区域内的敌人造成大量外功伤害，并附带碎甲效果。
630	攻击	9	三骑将的普通攻击同时也会对前方扇形区域内的敌人造成伤害。
631	驰骋沙场	9	阳性内功伤害持续提升，叠加到一定层数时，伤害永久提升。
632	突袭	8	随机追逐一个目标，当与追击目标距离12.5尺内时，迅速冲向目标点，造成4尺半径的伤害和减速效果。
633	奔袭	8	移动时会对2.5尺半径内的敌人造成阳性内功伤害。
634	力压千钧	8	突袭结束之后释放，对6尺范围内的所有敌人造成伤害。
635	号令三军	3	由阿独鹿施展，3秒吟唱后激励所有骑将，使其伤害能力大幅提升。
636	披风斩	8	由乌素尔施展，2秒吟唱后朝随机方向劈出3道斩击气浪，对沿途的敌人造成伤害。
637	迎风射日	8	由可蒙施展，2秒吟唱后朝天空射出大量箭矢，这些箭矢落地时会对2尺内的所有敌人造成伤害。
638	披风斩	8	由乌素尔施展，2秒吟唱后朝随机方向劈出1道斩击气浪，对沿途的敌人造成伤害。
639	血魔气场	9	吸收他人的力量化为己用，每个死亡的单位都会给史思明回复内力。
640	血魔气场	9	吸收他人的力量化为己用，每个死亡的单位都会给史思明回复内力。同时每个活着的仆从都会强化史思明的招式效果。\n血奴之力：史思明的普攻附带破甲效果；\n血仆之力：史思明的内、外功防御提高；\n侍卫之力：画血为牢的数量增加。
641	毒血涌动	6	对随机几个玩家造成毒性伤害，并残留DOT，令其每2秒对4尺半径内的所有友方造成毒性伤害，持续1分钟。每次血满后被驱散，并在该玩家脚下留一滩腐血。
642	气血翻涌	6	随机选择若干个目标，使其伤害增加，承伤增加，同时免疫所有限制效果，持续10秒。 
643	酆都血印	9	目标受到的内功伤害增加，被疗伤效果降低，持续受到阳性内功伤害。
644	阎罗附体	9	酆都血印大于50层时获得，加速率大幅提高，被治疗效果降低，承伤提高，释放技能时自己受到反噬伤害。自然结束或满血时立即死亡，同时对大范围内的友方造成大量伤害。
645	召唤仆从	7	召唤盲眼血奴、魄衣血仆、赤狼卫中的一种或几种协助战斗，史思明的血量越低，召唤的数量越多。
646	召唤援军	7	当史思明营寨内的任意一位营守存活时，史思明会召唤对应的援军协助战斗。
647	画血为牢	7	史思明每损失一定比例的血量，就会随机选择若干个敌人，将其囚禁到血牢里，使其持续受到伤害。血牢可以被攻击，被击碎后对6尺范围的所有目标造成伤害，并释放被囚禁的目标。
648	十殿阎罗	10	史思明的内力回满时触发，强制与玩家比拼内力。玩家需要将众人的内力集中到一个人身上，方能将史思明击退。
649	十殿阎罗·传功灌顶	9	将你的内力传输给目标，如果没有内力，则消耗气血透支精元
650	十殿阎罗·倾城一击	9	耗尽全部功力打出威力无穷的一掌！
651	灌血掌	8	史思明在自身12-25尺的范围内随机创建几道虚掌印，随后拍出与之一一对应的血掌印，血掌印会缓慢地朝虚掌印并对沿途的敌人造成伤害。
652	灌血掌·真气坍塌	5	当虚实掌印重合时，如果附近的玩家不少于指定人数，则对6尺半径内的玩家造成一定伤害，并残留一滩腐血。
653	灌血掌·虚实合一	5	当虚实掌印重合时，如果附近的玩家少于指定人数，则对全场玩家造成大额伤害。
654	血染春秋	5	3秒吟唱，从每个玩家的身体里吸出一滴精血，造成大量伤害，同时燃烧目标的内力、能量、剑气、神机值等。如果玩家已经受到鲜血或者腐血的影响，则受到较低的伤害，并根据精血的质量给史思明添加额外效果。
655	血染春秋·鲜血护盾	9	吸收大量伤害。每击中一个没有被腐血狂乱效果影响的目标，会为史思明添加一层鲜血护盾，最少获得三层护盾。护盾被击碎后会原地残留一滩鲜血。
656	血染春秋·鲜血恢复	9	持续恢复气血。每击中一个受到被魔血化生效果影响的目标，会为史思明添加一层鲜血恢复效果。
657	血染春秋·毒血反噬	9	持续损失气血。每击中一个受到被腐血狂乱效果影响的目标，会为史思明添加一层毒血反噬效果。
658	腐血·腐血狂乱	9	站在腐血之上的目标获得腐血狂乱效果：伤害增加，治疗效果提升，加速率增加，内力消耗增加，持续流失能量并受到毒性伤害
659	鲜血·魔血化生	9	站在鲜血之上的目标获得魔血化生效果：每秒将一定百分比的生命转化成内力，同时输出和受到治疗效果降低75%。
660	怒血连掌	9	攻击当前目标的同时，对近战范围内的其他敌人中的血量最高者也造成一次伤害，如果没有满足条件的敌人，则对当前目标施加一次额外伤害。
661	断长生	5	2.5秒吟唱，将内力注入地下形成一道血环，对8尺范围内的敌人造成伤害并击倒，随后血环向外逐渐扩散，每次爆发时造大量伤害并击飞敌人。
662	禁断	8	随机选择一个目标，转向并监视目标60°范围内的所有敌人，任何被监视的人如果移动或运功则会被史思明发现破绽，并击杀。
663	走火入魔	9	施展完乾元燃血功后进入走火入魔状态。每次都攻击距离最近的目标，同时给目标叠加一层三毒入体效果。
664	三毒入体	9	全基础属性降低100点，叠加三层后立即死亡，同时爆炸，对附近所有的友方目标造成大量伤害。
665	乾元燃血功	9	原地运功，持续恢复气血，但不会发出任何攻击招式。
666	召唤仆从	7	史思明同时召唤盲眼血奴、魄衣血仆和赤狼卫守护自己运功。
667	盲眼血奴·怒击	1	对前方扇形区域造成大量伤害。
668	盲眼血奴·嗅觉追踪	6	随机选择并追击一个玩家。玩家的被追踪标记可以被驱散，驱散后盲眼血奴会丢失目标，原地困惑一段时间。
669	盲眼血奴·狂怒	8	3次困惑之后，盲眼血奴的移动速度加快，不再使用嗅觉追踪，只追杀距离最近的目标。
670	盲眼血奴·同归于尽	5	盲眼血奴死亡时会对附近的敌人造成大量伤害，并残留一滩腐血。
671	魄衣血仆·抽筋拆骨手	1	对当前目标造成伤害并附带锯骨效果，使目标受到持续伤害。
672	魄衣血仆·苦短	9	伤害能力随时间提升。
673	魄衣血仆·血魄天衣	4	免疫所有控制，可以被驱散。驱散后残留一滩鲜血。
674	赤狼卫·嗜血成狂	9	伤害能力与剩余血量有关，血量越多伤害越高。
675	赤狼卫·凝血成煞	5	对前方120°扇形区域内的敌人造成伤害，清除其所有的酆都血印效果。
676	摧城一击	8	火龙摧城主炮蓄力攻打城门，需要多人使用持盾技能为城门分摊伤害。
677	投射	5	旋转炮对随机目标发射炮弹，造成小范围伤害并追加阳性易伤不利效果。
678	投射重击	6	旋转炮瞄准随机目标蓄力后发射炮弹，造成小范围大量伤害，需要两至三名人员分摊伤害。
679	火焰喷射	6	火龙口对随机目标持续喷火一段时间，造成小范围阳性伤害并追加阳性易伤不利效果。
680	油罐喷射	5	每隔一段时间，在随机目标位置投射一个油圈，在油圈范围内的人员移动速度大幅下降。油圈不被点燃则会永久存在于场上。
681	油罐喷射	5	每隔一段时间，在随机两个目标位置各投射一个油圈，在油圈范围内的人员移动速度大幅下降。油圈不被点燃则会永久存在于场上。
682	油圈引燃	2	火焰喷射经过油圈，则油圈会被点燃，对全场范围人员造成大量伤害，并产生一个火圈，油圈同时消失。
683	油圈引燃	2	火焰喷射经过油圈，或者油圈与火圈相连，则油圈会被点燃，对全场范围人员造成大量伤害，并产生一个火圈，油圈同时消失。
684	油圈引燃	2	火焰喷射经过油圈、油圈与火圈相连、离火墙机关过近，则油圈会被点燃，对全场范围人员造成大量伤害，并产生一个火圈，油圈同时消失。
685	火圈灼烧	5	被点燃的油圈转化为火圈，对火圈内人员造成大量伤害，一段时间后消失。
686	火龙机雷	7	火龙摧城向场上随机位置投射两个机雷，机雷在一段时间后自爆造成大范围大量伤害，需要将其在自爆前破坏。
687	火龙机雷	7	火龙摧城向场上随机位置投射四个机雷，机雷在一段时间后自爆造成大范围大量伤害，需要将其在自爆前破坏。
688	后方支援	5	后方投石车发动，瞄准场上最多两个目标抛下巨石，落下后造成小范围大量伤害，并附带击飞效果。
689	后方支援	5	后方投石车发动，瞄准场上最多五个目标抛下巨石，落下后造成小范围大量伤害，并附带击飞效果。
690	横扫千军	7	当火龙摧城的受损度达到一定程度后，会向四面发射共十二面火墙喷射器，并以井字形向内移动，对碰触到的人员造成大量伤害，两次碰触即重伤，需要集火快速破坏一面火墙，制造缺口穿过。
691	横扫千军	7	当火龙摧城的受损度达到一定程度后，会向四面发射共十二面火墙喷射器，并以井字形向内移动，对碰触到的人员造成大量伤害，两次碰触即重伤，需要集火快速破坏其中唯一一面没有护甲的火墙，制造缺口穿过。
692	火墙热浪	2	当场上存在火墙时，则对全场造成持续性伤害。
693	剜心刺	1	对当前目标释放造成大量伤害，并附带持续流血不利效果，安雨每叠加一层冰魄气劲，则追加一定量阴性伤害。
694	能量输入	8	安雨对场地上随机阴阳极球体释放，目标阴阳极获得能量增幅效果，造成伤害大幅提升，该招式亦对路径上目标造成一定量伤害。阴阳极被转化则能量增幅效果被清除。
695	圣火焚城	5	造成全场伤害，场上火球数量越多则伤害越高，若场上存在六个火球，则造成穿透伤害。
696	圣炎	6	随机点名一个目标，获得圣炎效果，结束后造成小范围阳性伤害，该目标获得虚弱效果，一定时间内攻击力大幅减少，在不利效果结束前接触阴极则可消除圣炎效果。
697	圣炎	6	随机点名三个目标，获得圣炎效果，结束后造成小范围阳性伤害，并附带虚弱效果，一定时间内攻击力大幅减少，在不利效果结束前接触阴极则可消除圣炎效果。
698	冰冷凝视	6	随机点名一个目标，获得寒意效果，该目标移动速度逐渐变慢，结束后产生冰棺使目标定身，持续受到大量伤害，在不利效果结束前接触阳极则可消除寒意效果。
699	冰冷凝视	6	随机点名三个目标，获得寒意效果，该目标移动速度逐渐变慢，结束后产生冰棺使目标定身，持续受到大量伤害，在不利效果结束前接触阳极则可消除寒意效果。
700	杀无赦	2	对冰棺内被定身目标释放，造成大量伤害，并使安雨获得一层冰魄气劲。
701	杀无赦	2	对冰棺内被定身目标释放，造成大量穿透伤害，并使安雨获得一层冰魄气劲。
702	灼热	9	场上阳极持续释放技能，造成小范围伤害并追加可叠加持续伤害不利效果，可以消除目标身上的寒意效果，消除后该阳极转化为阴极。
703	刺骨	9	场上阴极持续释放技能，造成小范围伤害并追加可叠加持续伤害不利效果，可以消除目标身上的圣炎效果，消除后该阴极转化为阳极。
704	赤雨	5	阳极所释放的大范围技能，造成大量阳性伤害并附带可叠加的阳性易伤不利效果。
705	赤雨	5	阳极所释放的大范围技能，造成大量阳性穿透伤害并附带可叠加的阳性易伤不利效果。
706	冷雨	5	阴极所释放的大范围技能，造成大量阴性伤害并附带可叠加的降低治疗成效不利效果。
707	冷雨	5	阴极所释放的大范围技能，造成大量阴性穿透伤害并附带可叠加的降低治疗成效不利效果。
708	鲜血印记	9	随机点名玩家，人数每进一次献祭阶段增加一名，印记结束后，该玩家气血上限降低，并在其脚下生成一个血球。
709	灵魂印记	9	随机点名玩家，人数每进一次献祭阶段增加一名，印记结束后，该玩家气血上限降低，并在其在该玩家脚下生成一个魂球。
710	气血蚕食	9	血球在消失前会不断消耗被献祭目标的气血，直至血球血量下降为零或被安雨吸收。
711	精魂蚕食	9	魂球在消失前会不断消耗被献祭目标的能量，直至蓝球血量被填满或被安雨吸收。
712	血魂献祭·血	9	安雨吸收血球后，自身恢复大量气血并造成全场伤害。
713	血魂献祭·魂	9	安雨吸收魂球后，自身恢复大量真气并造成全场能量流失。
714	九曲·怀殇	9	安雨血量过低并真气充盈时，将消耗真气恢复大量气血。
715	共振	9	进入献祭阶段时，若场上存在能量增幅的阴阳极，则安雨攻击力提升，存在越多，攻击力提升越高。
716	杀意	8	在场任一玩家离开战斗区域，则安雨获得可叠加气劲杀意，每层使安雨攻击力上升。
717	失血	9	被献祭玩家获得可叠加降低气血上限不利效果，只有其对应的血魂球在被安雨吸收前被消灭才能消除。
718	攻城炮火	5	狼牙军攻城器械对城楼展开不间断的攻击，被击中会受到大量的伤害。
719	万箭齐发	9	狼牙军弓箭手对城楼上的敌人连续射出箭矢。
720	燃烧巨石	5	从远处飞来的燃烧巨石，掉落在城楼上会对所有人造成大量伤害。
721	狼牙爆破手	9	狼牙爆破手向城门冲刺，接近城门后会爆炸，并增加狼牙军士气。
722	狼牙号角手	7	狼牙号角手的存在会提高所有狼牙士兵的伤害，并且会加快狼牙军士气的增长。
723	狼牙攻城队长	7	比一般的狼牙士兵要强力，需要快速消灭掉。
724	狼牙攻城兵	7	源源不断涌向城楼的狼牙军，需要快速消灭掉。
725	弦音天籁	8	阴性内功单体攻击，若范围内没有目标，则释放大范围伤害，受击者叠加一层弦音天籁不利效果，叠加二十层进入梦境状态。
726	声啸九天	8	阳性内功单体攻击，若范围内没有目标，则释放大范围伤害，受击者叠加一层声啸九天不利效果，叠加二十层进入梦境状态。
727	音波冲击	8	将若干玩家用音波连环，被连玩家持续受到伤害，站在一起可消除连环，产生音波球，音波球被白陶召唤，若召唤成功，则获得一层和弦加强属性。
728	音波冲击	8	将若干玩家用音波连环，被连玩家持续受到伤害，经过音波链的玩家会被切割受到伤害，被连玩家站在一起可消除连环，产生音波球，音波球被白陶召唤，若召唤成功，则获得一层和弦加强属性。
729	莲花指	2	被击中玩家受到持续伤害，并被叠加若干层弦音天籁或声啸九天不利效果，受击者得到足够治疗量时解除状态，解除时对周围小范围玩家造成伤害。
730	双生协调	3	白陶获得多层伤害吸收盾并开始吟唱，伤害吸收盾层数随和弦加强状态层数增加，吟唱成功则回复大量气血，当伤害吸收盾被打破时可被打断。
731	双生协调	3	白陶获得多层伤害吸收盾并开始吟唱，伤害吸收盾层数随和弦加强状态层数增加，吟唱成功则回复大量气血，当伤害吸收盾被打破后可用打断技能打断。
732	双生协作	9	召唤大量阴性或阳性音波球进入战场，碰到的玩家受到伤害并叠加若干层弦音天籁或声啸九天不利效果。
733	漫天雪舞	9	随机若干玩家身旁出现雪舞，在雪舞中持续受到伤害，每秒被叠加一层弦音天籁，若在雪舞中停留时间过长，则被减速，数秒过后会被冰牢所困。
734	疾风冲击	9	召唤一面风墙进入战场，玩家撞上会受到伤害，被叠加多层声啸九天不利效果并被击飞，减速状态玩家则会直接被冰冻。
735	和弦总章	9	召唤大量阴阳音符进入战场，若音符撞到玩家，则会爆炸，造成范围伤害，随时间推移音符数量会逐渐增加。
736	无双震激	9	音波球撞击玩家时释放范围性伤害，区域内玩家受到伤害并被叠加声啸九天或弦音天籁不利效果，撞击后可改变音波球移动路线。
737	无双震激	9	音波球撞击玩家时释放范围性伤害，被撞击玩家受到伤害并被叠加音波之殇不利效果，音波球撞击伤害随音波之殇层数逐渐增加，异性音波之殇同时存在会对玩家造成致命伤害，撞击后可改变音波球移动路线。
738	死亡终章	9	音波球飞出战场时释放，对全场造成大范围伤害，并对白陶叠加和弦加强效果。
739	威慑	9	田布戈的普通攻击可以给目标附加威慑效果，攻击被威慑的目标将会回复田布戈的生命值
740	断骨	5	击飞8米内所有玩家，并造成巨量伤害，此伤害可以被多个目标分摊
741	筋脉阻塞	8	离田布戈距离过远的玩家将进入筋脉阻塞状态，释放技能的消耗增加
742	分筋	5	对所有玩家造成伤害，距离田布戈越远，受到的伤害越多
743	虎啸	5	每秒对所有玩家造成大量伤害并击退施法条，持续6秒
744	破敌	6	选择一名玩家掷出飞斧，飞斧会对目标以及目标附近单位造成伤害，并降低飞斧附近玩家的伤害和治疗。飞斧之间若距离过近，则会增加田布戈的伤害
745	破军	6	选择一名玩家，跳向其位置，造成伤害和持续5秒的眩晕，并收回场上五把飞斧。飞斧在移动过程中会对沿途玩家造成大量伤害。
746	炮火支援	8	发射信号弹，召唤城外狼牙军炮火进行远距离支援，炮火落地会爆裂四散，并会在地面持续燃烧一段时间
747	嗜杀	9	对鲜血的渴望使得田布戈在击杀玩家后可以提升自己的伤害
748	血魔气息	9	每个与史思明作战的人都会受其魔功的影响，持续流失内力。
749	灌血掌·虚实合一	5	当虚实掌印重合时，如果附近的玩家少于指定人数，则对全场玩家造成大额伤害，同时附加真气崩坍效果。\n真气崩坍：受到阳性内功伤害增加。
750	毒血涌动	6	随机选择几个玩家，对他们所在的区域造成毒性伤害，并残留DOT，令其每2秒对4尺半径内的所有友方造成毒性伤害，持续1分钟。每次血满后被驱散，并在该玩家脚下留一滩腐血。
751	天河星落	6	会在目标位置召唤一个水球砸下，会对该位置造成一个小范围的伤害
752	波涛倾天	5	宇文画召唤出数个水柱，引爆水柱后会对玩家造成大范围伤害
753	天河滔滔	6	从天上陆续落下大量“天河星落”水球，在场地随机位置覆盖落下
754	玉龙蹈海	1	宇文画运转气劲，施展“尚水宝典”踢技，对目标造成大量伤害
755	龙影浩然	5	穆玄英旋转身体，震荡气劲散开，造成伤害并将范围内玩家推开
756	龙影斩击	1	穆玄英施展剑法连击技，对目标造成大量伤害
757	尘龙空斩	6	穆玄英随机在场上选择目标，对其方向释放出一个直线前进的剑气冲击波，沿途接触的目标造成伤害，并将击飞
758	龙影剑气	5	穆玄英凝聚气劲，释放全场，召唤出大量会爆炸的“龙影剑气球”，爆炸时会对范围内目标造成伤害
759	席卷天下	5	莫雨旋转身体，震荡气劲散开，造成伤害并将范围内玩家推开
760	叹问苍穹	1	莫雨凝气于指，对目标造成大量伤害
761	号令红尘	6	莫雨选定随机目标，凌空打穴将其短暂定身，随后冲刺到目标身边，一拳砸地，造成范围伤害。每击中一个目标就会给莫雨添加一层“红尘号令”状态，最高五层
762	尘世浩荡	5	莫雨凝聚真气，汇聚全身，随后大力荡开，造成一个大范围的伤害
763	爆裂重拳	1	宫溟重重一拳打出，对目标造成伤害
764	混沌阵意	6	宫溟将缠绕在身的混沌阵意甩出，击向随机目标，造成伤害，并为目标随机添加一种“混沌·五行”状态
765	混沌吞噬	8	宫溟跃至阵中，凝聚阵意，将全场目标吸引到身边，之后跃起重拳砸下，造成伤害，并随机添加一种“混沌·五行”状态
766	混沌灭世	9	宫溟凝聚阵意之力，大力爆开，造成全场伤害并击退，而且添加五种全部的“混沌·五行”状态。此招蕴含阵法混沌之力，十分强大，需要在进入神算指点的“御境”中躲避
767	飞刀	2	随机对多个目标释放飞刀
768	幽冥鬼步	5	选择合适目标并移动到位置，吟唱3秒，对一定范围内的玩家造成伤害，并将玩家击飞
769	火箭	5	弓箭手射出火箭，火箭沿直线行进，命中玩家会造成范围伤害，并将玩家击飞
770	毒坑	9	掉落桥下的毒坑会中毒
771	斩击	6	选取第二仇恨为目标，对目标周围一定范围内造成伤害
