ClassID	SubClassID	ID	ClassName	SubClassName	Title	Content	Link
23	3	4			结束拍卖	<text>text="　　发布拍卖" font=162</text><text>text="15秒" font=163</text><text>text="后，分配者可点击“结束竞拍”按钮结束竞拍，或允许队员继续出价。\\\n　　每次有队员成功出价竞拍，则自动重置“结束竞拍”倒计时。\\\n　　分配者“结束竞拍”，则物品直接分配给当前最高出价者，此最高出价成为团队拍卖收入。\\\n　　所有人均" font=162</text><text>text="放弃" font=163</text><text>text="竞拍、无人出价的物品，在“结束竞拍”后默认分配给团队分配者。\\\n\\\n　　出价参与竞拍、但未成功获得物品，在物品拍卖结束后出价金钱即时退还。若此时离线或携带金钱即将达到上限，将" font=162</text><text>text="通过邮件" font=163</text><text>text="退还。" font=162</text>	
23	3	5			注意事项	<text>text="　　只有在掉落者同步范围内，才可参与“拍卖分配”流程，离开后再次返回同步范围内，则自动弹出“物品拍卖”面板。" font=162</text>	
23	4	0		记录查看		<text>text="　　“拍卖记录”面板的“流水记录”分页，记录了每件物品的产出首领、拍卖时间、获得者和拍卖收入等信息。" font=162</text>	
23	4	1			查看记录	<text>text="　　“拍卖记录”面板的" font=162</text><text>text="流水记录" font=163</text><text>text="分页，记录了每件物品的产出首领、拍卖时间、获得者和拍卖收入等信息，已分配的收入部分将显示为“已结算”状态。\\\n　　可随时点击" font=162</text><text>text="发布流水记录" font=163</text><text>text="，将物品拍卖的详情发布在团队聊天频道。\\\n　　退出团队后，仍可查看“流水记录”。主动点击“清空记录”按钮，或重新加入新的团队时，清空之前的记录内容。" font=162</text>	
23	5	0		收入分配		<text>text="　　“拍卖记录”面板的“收入分配”分页，可查看和设置团队成员参与收入分配的情况。" font=162</text>	
23	5	1			团队补助	<text>text="　　分配者可给指定成员设置补助，但补助总额不可超过团队总收入的两成，发放补助者必定参与收入分配。\\\n　　扣除补助总额后的剩余收入，将按照参与收入分配的人数平均分配，不够整除部分补给分配者。" font=162</text>	
23	5	2			追加收入	<text>text="　　分配者可使用“拍卖记录”面板右上角的“追加收入”按钮，向团队收入中捐赠金钱。" font=162</text>	
23	5	3			分配收入	<text>text="　　拍卖记录面板的“收入分配”分页，可查看和设置团队成员参与收入分配的情况。\\\n" font=162</text><text>text="　　设置" font=163</text><text>text="好团队“收入分配”内容，可点击“应用并发布”，以保存该分配方案，并在团队聊天频道中发布。\\\n　　点击" font=162</text><text>text="收入发放" font=163</text><text>text="，且得到不低于六成团队成员的" font=162</text><text>text="投票同意" font=163</text><text>text="，即可按照设置好的方案发放收入。\\\n" font=162</text><text>text="　　收入发放" font=163</text><text>text="投票时，与分配者不在相同场景的队员无法投票，倒计时结束后默认反对。\\\n\\\n　　默认所有团队成员均参与收入分配，分配者可去除其中任意成员的勾选以取消其分配资格，但必须保证参与收入分配者不可低于团队人数的六成。" font=162</text>	
23	5	4			备忘事项	<text>text="　　离线和携带金钱即将达到上限的队员，其工资收入将通过邮件发放。\\\n　　团队中有拍卖收入，且未进行分配时，队长无法主动移除团队成员。\\\n　　团队中有拍卖收入，且未进行分配时，队员可主动离队并有对应提示，所有成员离队则团队解散，未分配的拍卖收入由系统保管。" font=162</text>	
24	0	0	逐鹿中原				
24	1	0		沙盘地图		<text>text="　　　　　　　沙盘地图显示双方当前所有据点占据的具体局势，箭头所指方向为当次活动所能进攻的据点方向。" font=162</text>	
24	2	0		据点守将		<text>text="　　　　　　　据点守将由玩家抗起据点大旗后担任，击败据点玩家守将，可夺得据点大旗。" font=162</text>	
24	3	0		争夺规则		<text>text="活动时间：\\\n　　　　每周二晚8点至10点，每周四晚8点至10点开启据点争夺活动。\\\n\\\n争夺规则：\\\n　　　　当开启据点争夺后，所有双方阵营相邻的据点均可以被攻击，并抢夺其据点归属权，其它未相邻的据点不能被抢夺。\\\n　　　　所有可进攻的路线均需要与大本营（浩气盟南屏山武王城，恶人谷昆仑山凛风堡）之间能够连通。\\\n　　　　防守大本营时，本阵营可进入人数上限为400人。进攻方根据其进攻路线的开通情况，决定可进入人数上限，即：一条线路200人，每多开通一条线路增加100人上限。\\\n\\\n争夺线路：\\\n　　　　整个战争沙盘，进攻/防守的路线分为上、中、下三条，分别为：\\\n　　　　上路：昆仑—龙门荒漠—枫华谷·战乱—金水镇—洛道—南屏山\\\n　　　　中路：昆仑—马嵬驿—白龙口—瞿塘峡—巴陵县—南屏山\\\n　　　　下路：昆仑—融天岭—黑龙沼—无量山—苍山洱海—南屏山\\\n　　　　同一条路线，必须将对方除大本营外另两张场景上的四个据点全部攻占，才算完全开通，并可提高进入对方大本营场景的己方人数上限。\\\n\\\n载具：\\\n　　　　玩家可以在活动开启时，使用载具参与战斗，载具需要消耗帮会载具物资及帮会资金。\\\n\\\n载具物资：\\\n　　　　参与所有PVP日常，均可获得下周可用的帮会载具物资。\\\n\\\n据点贡献排行：\\\n　　　　参与据点争夺的所有帮会排行，记录为当场据点战斗时，帮会所获得的战阶总值。\\\n\\\n据点归属：\\\n　　　　击败据点玩家守将夺得大旗后，保有大旗超过10分钟，可根据在该据点战斗的所有帮会贡献排行，判定据点的归属，每个帮会只能有用一个据点。\\\n" font=162</text>	
24	4	0		帮会战功榜		<text>text="　战功榜以帮会为单位的排名，记录为帮会所有成员所获得的战阶总值。分为以下两种排行榜：\\\n　单周重置帮会战功榜\\\n　赛季重置帮会战功榜\\\n" font=162</text>	
24	5	0		据点回收		<text>text="　每周帮会战功榜阵营排名前30或总战阶积分高于60万，则可保有所占据点，否则下周每日扣除3万帮会资金。若一周后仍未满足任一上述条件，则回收据点归阵营所有。\\\n" font=162</text>	
24	6	0		据点贸易		<text>text="　玩家可以在任意据点接取据点贸易任务，通过低价购买货物，运送至其他据点，赚取镖银，以获得高额奖励。\\\n　每日可以通过体力消耗，多次完成据点贸易。\\\n" font=162</text>	
25	0	0	名剑大会				
25	1	0		常规赛		<text>text="\\\n一.名剑大会分" font=162</text><text>text="常规赛" font=36</text><text>text="、" font=0</text><text>text="竞技大师赛-海选赛" font=80</text><text>text="两种类型。\\\n　其中，" font=162</text><text>text="常规赛" font=36</text><text>text="含2V2、3V3、5V5模式，" font=162</text><text>text="竞技大师赛-海选赛" font=80</text><text>text="暂开放3V3模式。\\\n\\\n二.常规赛的2V2、3V3、5V5模式下都有对应的" font=162</text><text>text="队伍积分" font=36</text><text>text="、" font=162</text><text>text="个人竞技分" font=36</text><text>text="、" font=162</text><text>text="段位" font=36</text><text>text="。\\\n　1." font=162</text><text>text="队伍积分" font=36</text><text>text="体现的是名剑队" font=162</text><text>text="整个队伍竞技水平" font=36</text><text>text="，每局竞技获" font=162</text><text>text="胜则增加" font=36</text><text>text="，" font=162</text><text>text="战败则减少" font=36</text><text>text="，只有创建名剑队后才有队伍积分。\\\n　2." font=162</text><text>text="个人竞技分" font=36</text><text>text="代表的是" font=162</text><text>text="每个成员" font=36</text><text>text="当前的" font=162</text><text>text="个体竞技实力" font=36</text><text>text="，同样是获" font=162</text><text>text="胜则增加" font=36</text><text>text="，" font=162</text><text>text="败则减少" font=36</text><text>text="，退出、解散名剑队不会重置个人竞技分。\\\n　3." font=162</text><text>text="段位" font=36</text><text>text="代表的是" font=162</text><text>text="每个成员" font=36</text><text>text="达到过的" font=162</text><text>text="实力成就" font=36</text><text>text="水平，段位" font=162</text><text>text="只会提升" font=36</text><text>text="，" font=162</text><text>text="不会掉段" font=36</text><text>text="。\\\n\\\n三.常规赛的3种模式，所有满级侠士均可创建或加入对应的名剑队伍进行匹配竞技。\\\n　1.常规赛的开放时间段为每天的" font=162</text><text>text="中午12点整" font=36</text><text>text="到第二天" font=162</text><text>text="凌晨1点整" font=36</text><text>text="。\\\n　2.每种模式下的匹配，均" font=162</text><text>text="优先匹配相近实力" font=36</text><text>text="的队伍作为对手。\\\n　3.新名剑队伍，第1~20场竞技得分奖励会大幅增加，以便快速达到其真实实力对应段位。\\\n　4.解散队伍，" font=162</text><text>text="队伍积分" font=36</text><text>text="会在加入新队伍时" font=162</text><text>text="重置为初始值" font=36</text><text>text="，但" font=162</text><text>text="个人竞技分" font=36</text><text>text="与" font=162</text><text>text="段位不重置" font=36</text><text>text="。\\\n\\\n四.如何参与名剑大会\\\n可在主城通过名剑大会接引人参加名剑大会，可" font=162</text><text>text="个人散排参与" font=80</text><text>text="，可也" font=162</text><text>text="组队排队参与" font=80</text><text>text="。\\\n组队排队参与名剑大会：即可与名剑队队友排队参与，也可与不是同一名剑队的玩家组队参与。\\\n\\\n五.如何提升段位\\\n　参与名剑大会提升个人竞技分，可解锁段位。\\\n\\\n" font=162</text>	
25	2	0		竞技大师赛-海选赛		<text>text="\\\n一.竞技大师赛-海选赛\\\n1.通过名剑大会界面组建海选赛队伍，在比赛时间内前往【" font=162</text><text>text="拭剑园" font=80</text><text>text="】通过" font=162</text><text>text="组队排队" font=36</text><text>text="参与。\\\n2.大师赛海选积分排行榜界面，作为" font=162</text><text>text="选拔大师赛正式赛战队" font=36</text><text>text="的重要依据。\\\n3.名剑大会海选赛的参赛装备和强化由【" font=162</text><text>text="拭剑园" font=36</text><text>text="】提供，可通过专属界面进行装备选择和强化道具使用，侠士" font=162</text><text>text="自身装备无法在海选赛" font=36</text><text>text="中使用。\\\n4.为了确保比赛的公平性，海选赛" font=162</text><text>text="不设立橙武" font=36</text><text>text="及" font=162</text><text>text="PVE装备" font=36</text><text>text="，参与其中的玩家可体验到当前版本最高等级的PVP套装，并且海选赛的匹配规则更能体现出玩家及队伍的真实水平。\\\n\\\n二.竞技大师赛-海选赛时间\\\n2017年4月21日至2017年5月14日的每周" font=162</text><text>text="五六日20:00-22:00" font=36</text><text>text="。\\\n\\\n三.　竞技大师赛-海选赛奖励\\\n1.每周" font=162</text><text>text="前五场" font=36</text><text>text="胜利可获得" font=162</text><text>text="双倍不占周上限名剑币" font=36</text><text>text="，之后获胜竞技大师赛-海选赛" font=162</text><text>text="不再获得名剑币" font=36</text><text>text="。\\\n2.胜利可获得个人竞技分及战队积分。" font=162</text>	
25	3	0		段位系统		<text>text="\\\n一.段位规则\\\n　1.段位有0~12段，每个成员的段位均为0段开始。\\\n　2.个人竞技分" font=162</text><text>text="达到设定数值" font=165</text><text>text="便可升段，可" font=162</text><text>text="按Ctrl+A" font=165</text><text>text="打开名剑大会界面查看。\\\n　3.段位一旦达到，不会掉段；即使" font=162</text><text>text="竞技战败" font=82</text><text>text="、队伍积分下降、个人竞技分下降" font=162</text><text>text="也不掉段" font=82</text><text>text="。\\\n　5." font=162</text><text>text="段位" font=80</text><text>text="、" font=162</text><text>text="队伍积分" font=80</text><text>text="、" font=162</text><text>text="个人竞技分" font=80</text><text>text="等均会在" font=162</text><text>text="赛季结束时" font=80</text><text>text="，" font=162</text><text>text="重置为初始值" font=82</text><text>text="。\\\n\\\n二.购买装备\\\n　1.段位是竞技场高阶装备的必要购买条件，不同部位的装备需求达到不同等阶的段位。\\\n　2.2V2段位只能购买低品的名剑大会装备，3V3、5V5模式下的段位才能购买高品装备。\\\n　3.在3种模式中，取最高个人竞技分，来" font=162</text><text>text="决定名剑币获取周上限值" font=80</text><text>text="。\\\n　具体的个人竞技分对应周上限的关系，请按" font=162</text><text>text="Ctrl+A" font=80</text><text>text="打开名剑大会界面查看。\\\n\\\n　　　　\\\n\\\n\\\n\\\n" font=162</text>	
25	4	0		名剑币		<text>text="\\\n1.名剑币主要通过竞技场" font=162</text><text>text="常规赛" font=36</text><text>text="获胜" font=80</text><text>text="、" font=162</text><text>text="大师赛海选赛获胜" font=80</text><text>text="获得。\\\n\\\n2.名剑币有" font=162</text><text>text="周上限限制" font=80</text><text>text="，初始值为" font=162</text><text>text="2400点" font=80</text><text>text="，最终数值会由三种模式中的最高" font=162</text><text>text="个人竞技分" font=80</text><text>text="决定。\\\n\\\n3.名剑币同时有总上限限制，" font=162</text><text>text="总上限为50000点" font=80</text><text>text="。\\\n\\\n4.名剑币未用完的部分，在" font=162</text><text>text="赛季结束时会重置" font=80</text><text>text="，同时按8点兑1金的兑率返还金币。\\\n\\\n5.名剑币是购买竞技场所有装备的必需货币。" font=162</text>	
25	5	0		赛季相关		<text>text="\\\n一.名剑大会的赛季一般持续5至6个月;\\\n　赛季结束时" font=162</text><text>text="段位" font=82</text><text>text="、" font=162</text><text>text="名剑队伍积分" font=82</text><text>text="、" font=162</text><text>text="个人竞技分" font=82</text><text>text="、" font=162</text><text>text="名剑币" font=82</text><text>text="等所有赛季性数值均会" font=162</text><text>text="重置为初始值" font=82</text><text>text="。\\\n\\\n二.赛季结束时，会有以下相应奖励与兑换：\\\n　1.名剑大会的2V2、3V3、5V5排行榜" font=162</text><text>text="前200名" font=80</text><text>text="，将会获得对应排名的独特荣誉奖励。\\\n　2.赛季" font=162</text><text>text="排名奖励的发放" font=80</text><text>text="，将" font=162</text><text>text="排除" font=82</text><text>text="掉“采用" font=162</text><text>text="非法、不公平手段参与竞技" font=82</text><text>text="的" font=162</text><text>text="队伍或个人" font=82</text><text>text="”。\\\n　3.赛季结束时，会将" font=162</text><text>text="未用完的名剑币" font=80</text><text>text="以8点兑1金的比例，兑换给侠士们。" font=162</text>	
26	0	0	点赞系统	点赞类型		<text>text="　　介绍点赞类型与获得途径" font=162</text>	
26	2	0		赞·好团长		<text>text="　　作为团长率领团队通关任何一个25人英雄副本后，队员可通过“好团长”点赞界面对团长点赞。若参与副本人数小于5人，则不出现“好团长”点赞界面。" font=162</text>	
26	3	0		赞·好师父		<text>text="　　可通过徒弟对师父点赞获得。\\\n　　具体获得方式：\\\n　　1.徒弟升级到30级、50级、70级时，徒弟可对师父进行点赞。\\\n　　2.徒弟出师（普通师徒关系，徒弟满级时自动出师）时，可对师父进行点赞。\\\n　　3.师父对徒弟传功后，徒弟可对师父进行点赞。\\\n　　4.拜师超过一周的亲传徒弟，完成每周的前三次日常，可对亲传师父进行点赞。" font=162</text>	

 -- by 每天涨停@梦江南 $ Jx3UnPack-PAKV3 jx3.mail@gmail.com
