TabType	ID	Durability	BelongSchool	MagicKind	Get_Desc	BelongMapID
7	33997		3|6|18	外功	{[曹炎烈,曹炎烈的宝箱,曹炎烈的宝箱,曹炎烈的宝箱,曹炎烈的宝箱],[帮会宝箱,帮会宝箱,哥舒翰]}	250|251
7	33998		2|4|9|19	治疗	{[曹炎烈,曹炎烈的宝箱,曹炎烈的宝箱,曹炎烈的宝箱,曹炎烈的宝箱],[帮会宝箱,帮会宝箱,哥舒翰]}	250|251
7	33999		1|5|8|18	防御	{[曹炎烈,曹炎烈的宝箱,曹炎烈的宝箱,曹炎烈的宝箱,曹炎烈的宝箱],[帮会宝箱,帮会宝箱,哥舒翰]}	250|251
7	34000		3|4|9|19	内功	{[帮会宝箱,帮会宝箱,帮会宝箱,帮会宝箱,柳绯君,沈眠风,沈眠风的宝箱,沈眠风的宝箱]}	250
7	34001		2|5|8|10	内功	{[帮会宝箱,帮会宝箱,帮会宝箱,帮会宝箱,柳绯君,沈眠风,沈眠风的宝箱,沈眠风的宝箱]}	250
7	34002		1|7|10|20	外功	{[帮会宝箱,帮会宝箱,帮会宝箱,帮会宝箱,柳绯君,沈眠风,沈眠风的宝箱,沈眠风的宝箱]}	250
7	34003		3|6|18	外功	{[帮会宝箱,帮会宝箱,帮会宝箱,帮会宝箱,柳绯君,沈眠风,沈眠风的宝箱,沈眠风的宝箱]}	250
7	34004		2|4|9|19	治疗	{[帮会宝箱,帮会宝箱,帮会宝箱,帮会宝箱,柳绯君,沈眠风,沈眠风的宝箱,沈眠风的宝箱]}	250
7	34005		1|5|8|18	防御	{[帮会宝箱,帮会宝箱,帮会宝箱,帮会宝箱,柳绯君,沈眠风,沈眠风的宝箱,沈眠风的宝箱]}	250
7	34006		3|4|9|19	内功	{[独孤先生,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱],[,,,安庆绪]}	250|251
7	34007		2|5|8|10	内功	{[独孤先生,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱],[,,,安庆绪]}	250|251
7	34008		1|7|10|20	外功	{[独孤先生,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱],[,,,安庆绪]}	250|251
7	34009		3|6|18	外功	{[独孤先生,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱],[,,,安庆绪]}	250|251
7	34010		2|4|9|19	治疗	{[独孤先生,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱],[,,,安庆绪]}	250|251
7	34011		1|5|8|18	防御	{[独孤先生,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱,独孤先生的宝箱],[,,,安庆绪]}	250|251
7	34012		3|4|9|19	内功	{[黑齿元佑]}	251
7	34013		2|5|8|10	内功	{[黑齿元佑]}	251
7	34014		1|7|10|20	外功	{[黑齿元佑]}	251
7	34015		3|6|18	外功	{[黑齿元佑]}	251
7	34016		2|4|9|19	治疗	{[黑齿元佑]}	251
7	34017		1|5|8|18	防御	{[黑齿元佑]}	251
7	34018		3|4|9|19	内功	{[黑齿元佑]}	249
7	34019		2|5|8|10	内功	{[黑齿元佑]}	249
7	34020		1|7|10|20	外功	{[黑齿元佑]}	249
7	34021		3|6|18	外功	{[黑齿元佑]}	249
7	34022		2|4|9|19	治疗	{[黑齿元佑]}	249
7	34023		1|5|8|18	防御	{[黑齿元佑]}	249
7	34024		3|4|9|19	内功	{[安庆绪]}	249
7	34025		2|5|8|10	内功	{[安庆绪]}	249
7	34026		1|7|10|20	外功	{[安庆绪]}	249
7	34027		3|6|18	外功	{[安庆绪]}	249
7	34028		2|4|9|19	治疗	{[安庆绪]}	249
7	34029		1|5|8|18	防御	{[安庆绪]}	249
7	34030		3|4|9|19	内功	{[月华]}	248
7	34031		2|5|8|10	内功	{[月华]}	248
7	34032		1|7|10|20	外功	{[月华]}	248
7	34033		3|6|18	外功	{[月华]}	248
7	34034		2|4|9|19	治疗	{[月华]}	248
7	34035		1|5|8|18	防御	{[月华]}	248
7	34036		3|4|9|19	内功	{[柳绯君]}	248
7	34037		2|5|8|10	内功	{[柳绯君]}	248
7	34038		1|7|10|20	外功	{[柳绯君]}	248
7	34039		3|6|18	外功	{[柳绯君]}	248
7	34040		2|4|9|19	治疗	{[柳绯君]}	248
7	34041		1|5|8|18	防御	{[柳绯君]}	248
7	34042		3|4|9|19	内功	{[曹炎烈]}	248
7	34043		2|5|8|10	内功	{[曹炎烈]}	248
7	34044		1|7|10|20	外功	{[曹炎烈]}	248
7	34045		3|6|18	外功	{[曹炎烈]}	248
7	34046		2|4|9|19	治疗	{[曹炎烈]}	248
7	34047		1|5|8|18	防御	{[曹炎烈]}	248
7	34048		3|4|9|19	内功	{[黑齿元佑]}	249
7	34049		2|5|8|10	内功	{[黑齿元佑]}	249
7	34050		1|7|10|20	外功	{[黑齿元佑]}	249
7	34051		3|6|18	外功	{[黑齿元佑]}	249
7	34052		2|4|9|19	治疗	{[黑齿元佑]}	249
7	34053		1|5|8|18	防御	{[黑齿元佑]}	249
7	34054		3|4|9|19	内功	{[月华]}	248
7	34055		2|5|8|10	内功	{[月华]}	248
7	34056		1|7|10|20	外功	{[月华]}	248
7	34057		3|6|18	外功	{[月华]}	248
7	34058		2|4|9|19	治疗	{[月华]}	248
7	34059		1|5|8|18	防御	{[月华]}	248
7	34060		3|4|9|19	内功	{[曹炎烈]}	248
7	34061		2|5|8|10	内功	{[曹炎烈]}	248
7	34062		1|7|10|20	外功	{[曹炎烈]}	248
7	34063		3|6|18	外功	{[曹炎烈]}	248
7	34064		2|4|9|19	治疗	{[曹炎烈]}	248
7	34065		1|5|8|18	防御	{[曹炎烈]}	248
7	34066		3|4|9|19	内功	{[柳绯君]}	248
7	34067		2|5|8|10	内功	{[柳绯君]}	248
7	34068		1|7|10|20	外功	{[柳绯君]}	248
7	34069		3|6|18	外功	{[柳绯君]}	248
7	34070		2|4|9|19	治疗	{[柳绯君]}	248
7	34071		1|5|8|18	防御	{[柳绯君]}	248
7	34072		3|4|9|19	内功	{[沈眠风]}	248
7	34073		2|5|8|10	内功	{[沈眠风]}	248
7	34074		1|7|10|20	外功	{[沈眠风]}	248
7	34075		3|6|18	外功	{[沈眠风]}	248
7	34076		2|4|9|19	治疗	{[沈眠风]}	248
7	34077		1|5|8|18	防御	{[沈眠风]}	248
7	34078		3|4|9|19	内功	{[哥舒翰]}	249
7	34079		2|5|8|10	内功	{[哥舒翰]}	249
7	34080		1|7|10|20	外功	{[哥舒翰]}	249
7	34081		3|6|18	外功	{[哥舒翰]}	249
7	34082		2|4|9|19	治疗	{[哥舒翰]}	249
7	34083		1|5|8|18	防御	{[哥舒翰]}	249
7	34084		3|4|9|19	内功	{[柳绯君]}	248
7	34085		2|5|8|10	内功	{[柳绯君]}	248
7	34086		1|7|10|20	外功	{[柳绯君]}	248
7	34087		3|6|18	外功	{[柳绯君]}	248
7	34088		2|4|9|19	治疗	{[柳绯君]}	248
7	34089		1|5|8|18	防御	{[柳绯君]}	248
7	34090		3|4|9|19	内功	{[柳绯君]}	248
7	34091		2|5|8|10	内功	{[柳绯君]}	248
7	34092		1|7|10|20	外功	{[柳绯君]}	248
7	34093		3|6|18	外功	{[柳绯君]}	248
7	34094		2|4|9|19	治疗	{[柳绯君]}	248
7	34095		1|5|8|18	防御	{[柳绯君]}	248
7	34096		3|4|9|19	内功	{[独孤先生]}	248
7	34097		2|5|8|10	内功	{[独孤先生]}	248
7	34098		1|7|10|20	外功	{[独孤先生]}	248
7	34099		3|6|18	外功	{[独孤先生]}	248
7	34100		2|4|9|19	治疗	{[独孤先生]}	248
7	34101		1|5|8|18	防御	{[独孤先生]}	248
7	34102		3|4|9|19	内功	{[哥舒翰]}	249
7	34103		2|5|8|10	内功	{[哥舒翰]}	249
7	34104		1|7|10|20	外功	{[哥舒翰]}	249
7	34105		3|6|18	外功	{[哥舒翰]}	249
7	34106		2|4|9|19	治疗	{[哥舒翰]}	249
7	34107		1|5|8|18	防御	{[哥舒翰]}	249
7	34108		3|4|9|19	内功	{[黑齿元佑]}	249
7	34109		2|5|8|10	内功	{[黑齿元佑]}	249
7	34110		1|7|10|20	外功	{[黑齿元佑]}	249
7	34111		3|6|18	外功	{[黑齿元佑]}	249
7	34112		2|4|9|19	治疗	{[黑齿元佑]}	249
7	34113		1|5|8|18	防御	{[黑齿元佑]}	249
7	34114		3|4|9|19	内功	{[独孤先生]}	248
7	34115		2|5|8|10	内功	{[独孤先生]}	248
7	34116		1|7|10|20	外功	{[独孤先生]}	248
7	34117		3|6|18	外功	{[独孤先生]}	248
7	34118		2|4|9|19	治疗	{[独孤先生]}	248
7	34119		1|5|8|18	防御	{[独孤先生]}	248
7	34120		3|4|9|19	内功	{[沈眠风]}	248
7	34121		2|5|8|10	内功	{[沈眠风]}	248
7	34122		1|7|10|20	外功	{[沈眠风]}	248
7	34123		3|6|18	外功	{[沈眠风]}	248
7	34124		2|4|9|19	治疗	{[沈眠风]}	248
7	34125		1|5|8|18	防御	{[沈眠风]}	248
7	34126		2|5|8|10	内功	{[安庆绪,哥舒翰]}	249
7	34127		3|4|9|19	内功	{[安庆绪,哥舒翰]}	249
7	34128		3|6|18	外功	{[安庆绪,哥舒翰]}	249
7	34129		1|7|10|20	外功	{[安庆绪,哥舒翰]}	249
7	34130		2|3|4|5|8|9|10|19	内功	{[安庆绪,哥舒翰]}	249
7	34131		2|3|4|5|8|9|10|19	内功	{[安庆绪,哥舒翰]}	249
7	34132		1|3|6|7|10|18|20	外功	{[安庆绪,哥舒翰]}	249
7	34133		1|3|6|7|10|18|20	外功	{[安庆绪,哥舒翰]}	249
7	34134		2|4|9|19	治疗	{[安庆绪,哥舒翰]}	249
7	34135		1|5|8|18	防御	{[安庆绪,哥舒翰]}	249
7	34136		2|5|8|10	内功	{[曹炎烈],[安庆绪]}	248|249
7	34137		3|4|9|19	内功	{[曹炎烈],[安庆绪]}	248|249
7	34138		3|6|18	外功	{[曹炎烈],[安庆绪]}	248|249
7	34139		1|7|10|20	外功	{[曹炎烈],[安庆绪]}	248|249
7	34140		2|3|4|5|8|9|10|19	内功	{[曹炎烈],[安庆绪]}	248|249
7	34141		2|3|4|5|8|9|10|19	内功	{[曹炎烈],[安庆绪]}	248|249
7	34142		1|3|6|7|10|18|20	外功	{[曹炎烈],[安庆绪]}	248|249
7	34143		1|3|6|7|10|18|20	外功	{[曹炎烈],[安庆绪]}	248|249
7	34144		2|4|9|19	治疗	{[曹炎烈],[安庆绪]}	248|249
7	34145		1|5|8|18	防御	{[曹炎烈],[安庆绪]}	248|249
7	34146		2|5|8|10	内功	{[独孤先生],[安庆绪]}	248|249
7	34147		3|4|9|19	内功	{[独孤先生],[安庆绪]}	248|249
7	34148		3|6|18	外功	{[独孤先生],[安庆绪]}	248|249
7	34149		1|7|10|20	外功	{[独孤先生],[安庆绪]}	248|249
7	34150		2|3|4|5|8|9|10|19	内功	{[独孤先生],[安庆绪]}	248|249
7	34151		2|3|4|5|8|9|10|19	内功	{[独孤先生],[安庆绪]}	248|249
7	34152		1|3|6|7|10|18|20	外功	{[独孤先生],[安庆绪]}	248|249
7	34153		1|3|6|7|10|18|20	外功	{[独孤先生],[安庆绪]}	248|249
7	34154		2|4|9|19	治疗	{[独孤先生],[安庆绪]}	248|249
7	34155		1|5|8|18	防御	{[独孤先生],[安庆绪]}	248|249
7	34179		20	外功	{[柳哲]}	256
7	34183		20	外功	{[柳夕的心魔]}	256
7	34187		20	外功	{[柳浮云]}	256
7	34191		20	外功	{[柳夕的心魔]}	256
7	34195		20	外功	{[柳浮云]}	256
7	34199		20	外功	{[柳哲]}	256
7	34850		3|4|9|19	内功	{[柳雪乾与韩梨]}	262
7	34851		2|5|8|10	内功	{[柳雪乾与韩梨]}	262
7	34852		1|7|10|20	外功	{[柳雪乾与韩梨]}	262
7	34853		3|6|18	外功	{[柳雪乾与韩梨]}	262
7	34854		2|4|9|19	治疗	{[柳雪乾与韩梨]}	262
7	34855		1|5|8|18	防御	{[柳雪乾与韩梨]}	262
7	34856		3|4|9|19	内功	{[柳贯角之影]}	262
7	34857		2|5|8|10	内功	{[柳贯角之影]}	262
7	34858		1|7|10|20	外功	{[柳贯角之影]}	262
7	34859		3|6|18	外功	{[柳贯角之影]}	262
7	34860		2|4|9|19	治疗	{[柳贯角之影]}	262
7	34861		1|5|8|18	防御	{[柳贯角之影]}	262
7	34862		3|4|9|19	内功	{[柳贯角之影]}	262
7	34863		2|5|8|10	内功	{[柳贯角之影]}	262
7	34864		1|7|10|20	外功	{[柳贯角之影]}	262
7	34865		3|6|18	外功	{[柳贯角之影]}	262
7	34866		2|4|9|19	治疗	{[柳贯角之影]}	262
7	34867		1|5|8|18	防御	{[柳贯角之影]}	262
7	34868		3|4|9|19	内功	{[赵淮、令狐伤与八重妙法村正]}	262
7	34869		2|5|8|10	内功	{[赵淮、令狐伤与八重妙法村正]}	262
7	34870		1|7|10|20	外功	{[赵淮、令狐伤与八重妙法村正]}	262
7	34871		3|6|18	外功	{[赵淮、令狐伤与八重妙法村正]}	262
7	34872		2|4|9|19	治疗	{[赵淮、令狐伤与八重妙法村正]}	262
7	34873		1|5|8|18	防御	{[赵淮、令狐伤与八重妙法村正]}	262
7	34892		3|4|9|19	内功	{[柳秀岳]}	264
7	34893		2|5|8|10	内功	{[柳秀岳]}	264
7	34894		1|7|10|20	外功	{[柳秀岳]}	264
7	34895		3|6|18	外功	{[柳秀岳]}	264
7	34896		2|4|9|19	治疗	{[柳秀岳]}	264
7	34897		1|5|8|18	防御	{[柳秀岳]}	264
7	34898		3|4|9|19	内功	{[柳时清]}	263
7	34899		2|5|8|10	内功	{[柳时清]}	263
7	34900		1|7|10|20	外功	{[柳时清]}	263
7	34901		3|6|18	外功	{[柳时清]}	263
7	34902		2|4|9|19	治疗	{[柳时清]}	263
7	34903		1|5|8|18	防御	{[柳时清]}	263
7	34904		3|4|9|19	内功	{[柳鸾旗]}	264
7	34905		2|5|8|10	内功	{[柳鸾旗]}	264
7	34906		1|7|10|20	外功	{[柳鸾旗]}	264
7	34907		3|6|18	外功	{[柳鸾旗]}	264
7	34908		2|4|9|19	治疗	{[柳鸾旗]}	264
7	34909		1|5|8|18	防御	{[柳鸾旗]}	264
7	34910		3|4|9|19	内功	{[解语]}	263
7	34911		2|5|8|10	内功	{[解语]}	263
7	34912		1|7|10|20	外功	{[解语]}	263
7	34913		3|6|18	外功	{[解语]}	263
7	34914		2|4|9|19	治疗	{[解语]}	263
7	34915		1|5|8|18	防御	{[解语]}	263
7	34916		3|4|9|19	内功	{[柳秀岳]}	264
7	34917		2|5|8|10	内功	{[柳秀岳]}	264
7	34918		1|7|10|20	外功	{[柳秀岳]}	264
7	34919		3|6|18	外功	{[柳秀岳]}	264
7	34920		2|4|9|19	治疗	{[柳秀岳]}	264
7	34921		1|5|8|18	防御	{[柳秀岳]}	264
7	34922		3|4|9|19	内功	{[柳愚]}	263
7	34923		2|5|8|10	内功	{[柳愚]}	263
7	34924		1|7|10|20	外功	{[柳愚]}	263
7	34925		3|6|18	外功	{[柳愚]}	263
7	34926		2|4|9|19	治疗	{[柳愚]}	263
7	34927		1|5|8|18	防御	{[柳愚]}	263
7	34928		3|4|9|19	内功	{[伊玛目]}	264
7	34929		2|5|8|10	内功	{[伊玛目]}	264
7	34930		1|7|10|20	外功	{[伊玛目]}	264
7	34931		3|6|18	外功	{[伊玛目]}	264
7	34932		2|4|9|19	治疗	{[伊玛目]}	264
7	34933		1|5|8|18	防御	{[伊玛目]}	264
7	34934		3|4|9|19	内功	{[史朝英]}	263
7	34935		2|5|8|10	内功	{[史朝英]}	263
7	34936		1|7|10|20	外功	{[史朝英]}	263
7	34937		3|6|18	外功	{[史朝英]}	263
7	34938		2|4|9|19	治疗	{[史朝英]}	263
7	34939		1|5|8|18	防御	{[史朝英]}	263
7	34940		3|4|9|19	内功	{[柳鸾旗]}	264
7	34941		2|5|8|10	内功	{[柳鸾旗]}	264
7	34942		1|7|10|20	外功	{[柳鸾旗]}	264
7	34943		3|6|18	外功	{[柳鸾旗]}	264
7	34944		2|4|9|19	治疗	{[柳鸾旗]}	264
7	34945		1|5|8|18	防御	{[柳鸾旗]}	264
7	34946		3|4|9|19	内功	{[柳时清]}	263
7	34947		2|5|8|10	内功	{[柳时清]}	263
7	34948		1|7|10|20	外功	{[柳时清]}	263
7	34949		3|6|18	外功	{[解语]}	263
7	34950		2|4|9|19	治疗	{[解语]}	263
7	34951		1|5|8|18	防御	{[解语]}	263
7	34952		3|4|9|19	内功	{[伊玛目]}	264
7	34953		2|5|8|10	内功	{[伊玛目]}	264
7	34954		1|7|10|20	外功	{[伊玛目]}	264
7	34955		3|6|18	外功	{[伊玛目]}	264
7	34956		2|4|9|19	治疗	{[伊玛目]}	264
7	34957		1|5|8|18	防御	{[伊玛目]}	264
7	34958		3|4|9|19	内功	{[柳哲]}	263
7	34959		2|5|8|10	内功	{[柳哲]}	263
7	34960		1|7|10|20	外功	{[柳哲]}	263
7	34961		3|6|18	外功	{[柳哲]}	263
7	34962		2|4|9|19	治疗	{[柳哲]}	263
7	34963		1|5|8|18	防御	{[柳哲]}	263
7	34964		3|4|9|19	内功	{[柳秀岳,柳秀岳的宝箱]}	272
7	34965		2|5|8|10	内功	{[柳秀岳,柳秀岳的宝箱]}	272
7	34966		1|7|10|20	外功	{[柳秀岳,柳秀岳的宝箱]}	272
7	34967		3|6|18	外功	{[柳秀岳]}	272
7	34968		2|4|9|19	治疗	{[柳秀岳]}	272
7	34969		1|5|8|18	防御	{[柳秀岳]}	272
7	34970		3|4|9|19	内功	{[柳哲]}	273
7	34971		2|5|8|10	内功	{[柳哲]}	273
7	34972		1|7|10|20	外功	{[柳哲]}	273
7	34973		3|6|18	外功	{[柳哲]}	273
7	34974		2|4|9|19	治疗	{[柳哲]}	273
7	34975		1|5|8|18	防御	{[柳哲]}	273
7	34976		3|4|9|19	内功	{[,,柳时清]}	273
7	34977		2|5|8|10	内功	{[,,柳时清]}	273
7	34978		1|7|10|20	外功	{[,,柳时清]}	273
7	34979		3|6|18	外功	{[,,柳时清]}	273
7	34980		2|4|9|19	治疗	{[,,柳时清]}	273
7	34981		1|5|8|18	防御	{[,,柳时清]}	273
7	34982		3|4|9|19	内功	{[柳鸾旗,柳鸾旗的宝箱]}	272
7	34983		2|5|8|10	内功	{[柳鸾旗,柳鸾旗的宝箱]}	272
7	34984		1|7|10|20	外功	{[柳鸾旗,柳鸾旗的宝箱]}	272
7	34985		3|6|18	外功	{[柳鸾旗,柳鸾旗的宝箱]}	272
7	34986		2|4|9|19	治疗	{[柳鸾旗,柳鸾旗的宝箱]}	272
7	34987		1|5|8|18	防御	{[柳鸾旗,柳鸾旗的宝箱]}	272
7	34988		3|4|9|19	内功	{[解语,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	34989		2|5|8|10	内功	{[解语,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	34990		1|7|10|20	外功	{[解语,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	34991		3|6|18	外功	{[解语,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	34992		2|4|9|19	治疗	{[解语,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	34993		1|5|8|18	防御	{[解语,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	34994		3|4|9|19	内功	{[解语,解语的宝箱]}	273
7	34995		2|5|8|10	内功	{[解语,解语的宝箱]}	273
7	34996		1|7|10|20	外功	{[解语,解语的宝箱]}	273
7	34997		3|6|18	外功	{[解语,解语的宝箱]}	273
7	34998		2|4|9|19	治疗	{[解语,解语的宝箱]}	273
7	34999		1|5|8|18	防御	{[解语,解语的宝箱]}	273
7	35000		3|4|9|19	内功	{[伊玛目,伊玛目的宝箱]}	272
7	35001		2|5|8|10	内功	{[伊玛目,伊玛目的宝箱]}	272
7	35002		1|7|10|20	外功	{[伊玛目,伊玛目的宝箱]}	272
7	35003		3|6|18	外功	{[伊玛目,伊玛目的宝箱]}	272
7	35004		2|4|9|19	治疗	{[伊玛目,伊玛目的宝箱]}	272
7	35005		1|5|8|18	防御	{[伊玛目,伊玛目的宝箱]}	272
7	35006		3|4|9|19	内功	{[柳哲,柳哲的宝箱,柳哲的宝箱]}	273
7	35007		2|5|8|10	内功	{[柳哲,柳哲的宝箱,柳哲的宝箱]}	273
7	35008		1|7|10|20	外功	{[柳哲,柳哲的宝箱,柳哲的宝箱]}	273
7	35009		3|6|18	外功	{[柳哲,柳哲的宝箱,柳哲的宝箱]}	273
7	35010		2|4|9|19	治疗	{[柳哲,柳哲的宝箱,柳哲的宝箱]}	273
7	35011		1|5|8|18	防御	{[柳哲,柳哲的宝箱,柳哲的宝箱]}	273
7	35012		3|4|9|19	内功	{[柳时清]}	273
7	35013		2|5|8|10	内功	{[柳时清]}	273
7	35014		1|7|10|20	外功	{[柳时清]}	273
7	35015		3|6|18	外功	{[柳时清]}	273
7	35016		2|4|9|19	治疗	{[柳时清]}	273
7	35017		1|5|8|18	防御	{[柳时清]}	273
7	35018		3|4|9|19	内功	{[伊玛目,伊玛目的宝箱,伊玛目的宝箱]}	272
7	35019		2|5|8|10	内功	{[伊玛目,伊玛目的宝箱,伊玛目的宝箱]}	272
7	35020		1|7|10|20	外功	{[伊玛目,伊玛目的宝箱,伊玛目的宝箱]}	272
7	35021		3|6|18	外功	{[伊玛目]}	272
7	35022		2|4|9|19	治疗	{[伊玛目]}	272
7	35023		1|5|8|18	防御	{[伊玛目]}	272
7	35024		3|4|9|19	内功	{[,,史朝英]}	273
7	35025		2|5|8|10	内功	{[,,史朝英]}	273
7	35026		1|7|10|20	外功	{[,,史朝英]}	273
7	35027		3|6|18	外功	{[,,史朝英]}	273
7	35028		2|4|9|19	治疗	{[,,史朝英]}	273
7	35029		1|5|8|18	防御	{[,,史朝英]}	273
7	35030		3|4|9|19	内功	{[柳愚]}	273
7	35031		2|5|8|10	内功	{[柳愚]}	273
7	35032		1|7|10|20	外功	{[柳愚]}	273
7	35033		3|6|18	外功	{[柳愚]}	273
7	35034		2|4|9|19	治疗	{[柳愚]}	273
7	35035		1|5|8|18	防御	{[柳愚]}	273
7	35036		3|4|9|19	内功	{[柳鸾旗,柳鸾旗的宝箱,柳鸾旗的宝箱]}	272
7	35037		2|5|8|10	内功	{[柳鸾旗,柳鸾旗的宝箱,柳鸾旗的宝箱]}	272
7	35038		1|7|10|20	外功	{[柳鸾旗,柳鸾旗的宝箱,柳鸾旗的宝箱]}	272
7	35039		3|6|18	外功	{[柳鸾旗,柳鸾旗的宝箱,柳鸾旗的宝箱]}	272
7	35040		2|4|9|19	治疗	{[柳鸾旗,柳鸾旗的宝箱,柳鸾旗的宝箱]}	272
7	35041		1|5|8|18	防御	{[柳鸾旗,柳鸾旗的宝箱,柳鸾旗的宝箱]}	272
7	35042		3|4|9|19	内功	{[解语,解语的宝箱,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	35043		2|5|8|10	内功	{[解语,解语的宝箱,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	35044		1|7|10|20	外功	{[解语,解语的宝箱,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	35045		3|6|18	外功	{[解语,解语的宝箱,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	35046		2|4|9|19	治疗	{[解语,解语的宝箱,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	35047		1|5|8|18	防御	{[解语,解语的宝箱,解语的宝箱,解语的宝箱,解语的宝箱]}	273
7	35048		3|4|9|19	内功	{[解语,解语的宝箱,解语的宝箱]}	273
7	35049		2|5|8|10	内功	{[解语,解语的宝箱,解语的宝箱]}	273
7	35050		1|7|10|20	外功	{[解语,解语的宝箱,解语的宝箱]}	273
7	35051		3|6|18	外功	{[解语,解语的宝箱,解语的宝箱]}	273
7	35052		2|4|9|19	治疗	{[解语,解语的宝箱,解语的宝箱]}	273
7	35053		1|5|8|18	防御	{[解语,解语的宝箱,解语的宝箱]}	273
7	35054		3|4|9|19	内功	{[柳秀岳,柳秀岳的宝箱,柳秀岳的宝箱]}	272
7	35055		2|5|8|10	内功	{[柳秀岳,柳秀岳的宝箱,柳秀岳的宝箱]}	272
7	35056		1|7|10|20	外功	{[柳秀岳,柳秀岳的宝箱,柳秀岳的宝箱]}	272
7	35057		3|6|18	外功	{[柳秀岳,柳秀岳的宝箱,柳秀岳的宝箱]}	272
7	35058		2|4|9|19	治疗	{[柳秀岳,柳秀岳的宝箱,柳秀岳的宝箱]}	272
7	35059		1|5|8|18	防御	{[柳秀岳,柳秀岳的宝箱,柳秀岳的宝箱]}	272
7	35060		3|4|9|19	内功	{[史朝英]}	273
7	35061		2|5|8|10	内功	{[史朝英]}	273
7	35062		1|7|10|20	外功	{[史朝英]}	273
7	35063		3|6|18	外功	{[史朝英]}	273
7	35064		2|4|9|19	治疗	{[史朝英]}	273
7	35065		1|5|8|18	防御	{[史朝英]}	273
7	35066		3|4|9|19	内功	{[柳愚,柳愚的宝箱,柳愚的宝箱]}	273
7	35067		2|5|8|10	内功	{[柳愚,柳愚的宝箱,柳愚的宝箱]}	273
7	35068		1|7|10|20	外功	{[柳愚,柳愚的宝箱,柳愚的宝箱]}	273
7	35069		3|6|18	外功	{[柳愚,柳愚的宝箱,柳愚的宝箱]}	273
7	35070		2|4|9|19	治疗	{[柳愚,柳愚的宝箱,柳愚的宝箱]}	273
7	35071		1|5|8|18	防御	{[柳愚,柳愚的宝箱,柳愚的宝箱]}	273
7	35072		3|4|9|19	内功	{[柳雪乾与韩梨]}	275
7	35073		2|5|8|10	内功	{[柳雪乾与韩梨]}	275
7	35074		1|7|10|20	外功	{[柳雪乾与韩梨]}	275
7	35075		3|6|18	外功	{[柳雪乾与韩梨]}	275
7	35076		2|4|9|19	治疗	{[柳雪乾与韩梨]}	275
7	35077		1|5|8|18	防御	{[柳雪乾与韩梨]}	275
7	35078		3|4|9|19	内功	{[柳贯角之影]}	275
7	35079		2|5|8|10	内功	{[柳贯角之影]}	275
7	35080		1|7|10|20	外功	{[柳贯角之影]}	275
7	35081		3|6|18	外功	{[柳贯角之影]}	275
7	35082		2|4|9|19	治疗	{[柳贯角之影]}	275
7	35083		1|5|8|18	防御	{[柳贯角之影]}	275
7	35084		3|4|9|19	内功	{[柳时清]}	271
7	35085		2|5|8|10	内功	{[柳时清]}	271
7	35086		1|7|10|20	外功	{[柳时清]}	271
7	35087		3|6|18	外功	{[柳时清]}	271
7	35088		2|4|9|19	治疗	{[柳时清]}	271
7	35089		1|5|8|18	防御	{[柳时清]}	271
7	35090		3|4|9|19	内功	{[柳时清]}	271
7	35091		2|5|8|10	内功	{[柳时清]}	271
7	35092		1|7|10|20	外功	{[柳时清]}	271
7	35093		3|6|18	外功	{[柳时清]}	271
7	35094		2|4|9|19	治疗	{[柳时清]}	271
7	35095		1|5|8|18	防御	{[柳时清]}	271
7	35096		3|4|9|19	内功	{[解语]}	271
7	35097		2|5|8|10	内功	{[解语]}	271
7	35098		1|7|10|20	外功	{[解语]}	271
7	35099		3|6|18	外功	{[解语]}	271
7	35100		2|4|9|19	治疗	{[解语]}	271
7	35101		1|5|8|18	防御	{[解语]}	271
7	35102		3|4|9|19	内功	{[解语]}	271
7	35103		2|5|8|10	内功	{[解语]}	271
7	35104		1|7|10|20	外功	{[解语]}	271
7	35105		3|6|18	外功	{[解语]}	271
7	35106		2|4|9|19	治疗	{[解语]}	271
7	35107		1|5|8|18	防御	{[解语]}	271
7	35108		3|4|9|19	内功	{[柳愚]}	271
7	35109		2|5|8|10	内功	{[柳愚]}	271
7	35110		1|7|10|20	外功	{[柳愚]}	271
