ID	Name	BarText
3844	粮仓	
3845	花冢	
3846	花魂幡	
3847	窝棚	
3848	木板	
3849	红烛	
3850	红花	
3851	酒水	
3852	空空寺皇榜	
3853	春彩车	引燃
3854	尸体_村妇	
3855	尸体_老头	
3856	炸药车	引爆
3857	爆炸火	
3858	干草包	
3859	军旗	
3860	白花龙舌草	采集
3861	圣旨	
3862	元圣水罐	捣毁
3863	野菜	拾取
3864	灶台	
3865	野菜	
3866	止血草	
3867	酸枣	
3868	熏香炉	
3869	栅栏	
3870	遮盖陷马坑的杂草	
3871	 	
3872	王大石战友的尸体	
3873	寒秋草	采集
3874	散落的镖银	拾取
3875	墓碑	查看
3876	 	
3877	 	
3878	丰沛营粮草	
3879	柴堆	
3880	 	
3881	 	
3882	 	
3883	粮草车（表现用）	
3884	 	
3885	 	
3886	 	
3887	 	
3888	篝火	
3889	流民巷篝火	
3890	桃子	采摘
3891	酒坛子	
3892	折断的栏杆	
3893	 	
3894	狼牙军武器架（废弃）	
3895	 	
3896	 	
3897	兵器架	
3898	草垛	
3899	狼牙军饭锅	
3900	禁地闸门机括	佯装操作
3901	 	
3902	空粮草	
3903	生锈的钢刀	
3904	 	
3905	 	
3906	马尸体	
3907	天策军尸体	
3908	药师观石龙	获取秘宝
3909	玉贤的谢礼	
3910	老鼠洞	
3911	封条	
3912	栅栏（修理后）	
3913	酒坛(乌合盗匪)	燃酒焚篷
3914	扶风郡告示	
3915	爆炸特效	
3916	方一琳	
3917	巴布尔	
3918	立威柱	
3919	红地毯	
3920	 	
3921	烧烤乳猪	烧烤
3922	镖银箱子	
3923	镖银箱子	
3924	王座	
3925	 	
3926	帐篷	
3927	 	
3928	苏岩	焚烧
3929	刘别	焚烧
3930	牢笼	
3931	药碾	碾碎
3932	药炉	蒸制
3933	四散的乐器	捡起
3934	骆宾王木剑	
3935	骆宾王书信	
3936	 	
3937	 	
3938	 	
3939	 	
3940	 	
3941	天一教毒罐	烧毁
3942	红衣教地毯	
3943	新建	
3944	山字营囚笼	
3945	编钟	
3946	血淋淋的麻袋	
3947	立威柱	
3948	招牌	
3949	手推车	
3950	小灶台	
3951	烹饪台	
3952	食摊	
3953	牢笼	
3954	牢笼	
3956	笼子	
3957	真·禁地闸门机括	佯装操纵
3958	牢笼	
3959	牢笼	
3960	牢笼	
3961	控制机关	启动
3962	一号大门	
3963	牢笼	
3964	酒坛	
3965	玄铁钥匙盒	正在打开
3966	牢笼	
3967	金漆羽扇	捡起
3968	白玉洞箫	拾起
3969	火堆	点燃
3970	青铜爵	拿起
3971	古书	拿起
3972	佛珠	拾起
3973	丝绸旧衣	取下
3974	梨花木椅	扛起
3975	落叶堆	清扫
3976	玉佩	拾起
3977	玉坠	拾起
3978	石板	翻找
3979	清水	倒入
3980	墨锭	轻研
3981	石块	查找
3982	水墨汁	加入
3983	宴会大锅	
3984	宴会小桌	坐下
3985	珠玉箱	查探
3986	火锅凳子	坐下
3987	灶台	寻找
3988	机关	开启
3989	遗物	
3990	矿篓子	
3991	香花	采摘
3992	钉人长矛	
3993	推车(表现用)	
3994	粮草	拾取
3995	军械	拾取
3996	粮草堆	拾取
3997	赌桌	
3998	木箱	查找
3999	杂物	查找
4000	落叶堆	查看
4001	茅根	翻挖
4002	大铁锅	熬煮
4003	观音土	浇注
4004	刚刚死去不久的尸体	切割
4005	火焰	
4006	破损的木盒	打开
4007	书桌	
4008	饮马槽	
4009	单座	
4010	粮食摊	
4011	好酒好菜_单人	
4012	卷席	
4013	兵器架	
4014	兵器架	
4015	粮食摊	
4016	扶风草	
4017	四散的乐器	捡起
4018	 	
4019	散落的诗稿	拾起
4020	四散的乐器	捡起
4021	四散的乐器	捡起
4022	四散的乐器	捡起
4023	书架	整理
4024	 	
4025	毒罐	
4027	激浪庄机关	拾取
4030	 	
4031	 	
4032	 	
4033	打开的书	
4034	土堆	
4035	红花	采集
4036	财物	
4037	大药臼	
4038	散落的树枝	拾取树枝
4039	铁链	拾取
4040	火堆	
4041	散落的喜糖	拾取
4042	 	
4043	霍公碑	
4044	龙头石匣	
4045	机关龙头	
4046	 	
4047	 	
4048	东侧大门	开门
4049	奇怪的石灯	
4050	龙柱	
4051	北侧大门	开门
4052	贪腐之虫的虫穴	抓虫子
4053	 	
4054	 	
4055	石柱上的刻字	
4056	一号碎石	
4057	箭雨	
4058	大门	
4059	军旗	
4060	鹿尸体	割肉
4061	鲜嫩蘑菇	
4062	醉酒士兵	剥衣服
4064	酒	
4066	菜篮	
4067	果篮	
4068	干枯的树枝	拾取
4069	火焰	
4070	碎石	
4071	雕龙金匣	
4072	铜剑	
4073	木箱	拾取
4074	座椅	
4075	隐蔽的小坑	挖坑
4076	隐蔽的浅坑	挖坑
4077	隐蔽的深坑	挖坑
4078	显眼的大坑	挖坑
4079	藤蔓顶端根部	
4080	藤蔓底端根部	
4081	藤蔓中间部位	
4082	藤蔓中间部位	
4083	书桌	
4085	新笋	采集
4086	君山银针	采集
4087	鹅卵石	采集
4088	药方	拾取
4089	土堆	掩埋
4090	树枝	
4091	隼	
4092	新建数据6	
4093	新建数据7	
4094	新建数据8	
4095	新建数据9	
4096	酒坛	收集
4097	酒旗	
4098	灶台	操作
4099	装满粮食的大桶	收集
4100	粮食堆	收集
4101	晒鱼竿	收集
4102	熄灭的火堆	点燃
4103	一条发带	拾取
4104	水贼陷阱	拆除
4105	鞋子	拾取
4106	猴儿酒	拾取
4107	一块衣料	拾取
4108	树上的痕迹	查探
4109	地上的痕迹	查探
4110	落叶	清扫
4111	货物	拾取
4112	装满高粱饭的大桶	收集
4113	竹篓	拾取
4114	火堆	烘烤
4115	野果	采集
4116	占坑	
4117	桌凳1	
4118	箱子	
4119	酒神倒	以徜以徉，是为醉乡。
4120	饭菜盘子	
4121	牢笼	
4122	 	搜索
4123	 	搜索
4124	 	搜索
4125	 	搜索
4126	 	搜索
4127	 	搜索
4128	 	
4129	 	
4130	 	
4131	 	
4132	饭菜盘子2	
4133	 	
4134	 	
4135	 	
4136	 	
4137	 	
4138	 	
4139	 	
4140	 	
4141	 	
4142	机关	
4143	 	
4144	汤池区侧门	
4145	 	
4146	 	
4147	新建	
4148	狼牙囚笼	
4149	天策投石车	
4150	车驾	
4151	 	
4152	三才风筝	
4153	战鼓	
4154	死去的战马	
4155	新建	
4156	新建	
4157	隐秘的通道	查探
4158	篝火	
4159	宝物箱	打开
4160	 	
4161	 	
4162	 	
4163	 	
4164	 	
4165	 	
4166	金银财宝	查看
4168	表现_小摊车	
4169	盛饭的灶台	
4170	肘子	
4171	蒸鱼	
4172	行脚商包	
4173	酒	
4174	盛汤的灶台	
4175	水桶	
4176	木桶	
4177	货包	
4178	货物袋子	
4179	香炉	
4180	碑铭·潼关吏	抄录碑铭
4181	碑铭·新安吏	抄录碑铭
4182	碑铭·石壕吏	抄录碑铭
4183	碑铭·新婚别	抄录碑铭
4184	碑铭·垂老别	抄录碑铭
4185	碑铭·无家别	抄录碑铭
4186	碑铭·吞云吐雾	抄录碑铭
4187	碑铭·青霜杨帆	抄录碑铭
4188	碑铭·酒圣杜康	抄录碑铭
4189	二号石头1	
4190	二号石头2	
4191	酒牌	
4192	迷神花	采摘
4193	酒坛1	
4194	阳伞	
4195	茶几	
4196	饭菜盘子3	
4197	 	
4198	 	
4199	 	
4200	控制器	破坏
4201	唐军军旗	
4202	绳索根部	
4203	绳索	
4204	绳索根部	
4205	井特效	
4206	藏好的干粮	搜索
4207	书桌	
4208	书籍	
4209	狼牙尸体	
4210	李林甫的信物	拾取
4211	包裹	打开包裹
4212	供坛	
4213	武器架	
4214	飞出的武器	
4215	酒碗	
4216	重犯囚笼	
4217	废弃的箭台	
4218	废弃的弩箭	操作
4219	匾额	砸扁
4220	表现_灶台	
4221	“马痴”苏和的遗体	收敛遗体
4222	无法安葬的死者	
4223	火堆	
4225	茶具	
4226	新建	
4227	石莲花	
4228	彼岸花	
4229	圳铁矿	
4230	禹铜矿	
4231	雕像	操作
4232	雕像	操作
4233	遗弃的锁链	拾取
4234	莲花	
4235	藤蔓尾	抓住藤蔓蓄力
4236	狼牙军的弯刀	拾取
4237	江芦生的失物	拾取
4238	马尸体	
4239	狼牙军尸体	
4240	天策军尸体	
4241	唐军尸体	
4242	狼牙尸体	
4243	箭矢	
4244	箭矢	
4245	箭矢	
4246	兵器架	正在修理
4247	1号侧门	
4248	火盆	
4250	硫磺桶	引爆
4252	五号机关标记	
4253	大门	
4254	阵营首领的战利品	
4255	首领的战利品	拾取
4256	天策府的谢礼	
4257	弹药箱	拾取
4258	军用物资	拾取
4259	弹药箱	
4260	军用物资	
4261	丐帮门派事件通用奖励	拾取
4262	丐帮门派事件全额奖励	拾取
4263	乱世天策通用奖励	拾取
4264	乱世天策全额奖励	拾取
4265	锈迹斑斑的铁箱	努力打开
4266	腐化的木盒	打开
4267	看不出原色的珠宝盒	打开
4268	土堆	拾起
4269	密封的坛子	打开
4270	菜刀	拾起
4271	发钗	拾起
4272	脏兮兮的带子	拾起
4273	特殊用尸体	
4274	牢笼	
4275	围栏	
4276	酒桌	
4278	士兵的包裹	拾起
4279	狼牙的食盒	打开
4280	土堆	挖开
4281	破损的腿甲	拾起
4282	破损的靴子	拾起
4283	破损的护手	拾起
4284	五号后门	
4285	粮草包	拾取
4286	80~90及通用动物遗体	
4287	石莲花	
4288	石莲花幼苗	
4289	彼岸花	
4290	彼岸花幼苗	
4291	碑铭·饮马长城窟行	抄录碑铭
4292	碑铭·代悲白头翁	抄录碑铭
4293	碑铭·娥皇女英	抄录碑铭
4294	坟堆	
4295	无名火墙动态障碍	
4296	一个小包裹	拾取
4297	骆宾王诗碑	
4298	奇怪的包袱	
4299	血烟草	
4300	华落羽	
4301	狼牙巫医的草药箱	
4302	草料垛	修理
4303	染血的沙土堆	
4304	军机宝箱	
4305	演示-铜矿	
4306	演示-铁矿	
4307	演示-禹铜	
4308	演示-大黄	
4309	演示-金创小草	
4310	演示-彼岸花	
4311	演示-熊尸体	
4312	演示-虎尸体	
4313	演示-狼尸体	
4314	尹素颜的包裹	拾取
4315	芙蓉出水宴	
4316	搜刮的财物	拾取
4318	大炮残骸	
4319	大炮残骸	
4320	新建	
4321	鲜花	采摘
4322	美酒	拿取
4323	公示牌	展开
4324	石菖蒲	采摘
4325	龙胆草	采摘
4329	铁匠台	
4330	印染台	
4331	灶台	
4332	古文字画	拿取
4333	炉灶	投入
4334	玄学孤本	拾取
4335	 	
4336	弓箭架	
4337	新建	
4338	狼牙_修饰_木栅栏01	
4339	狼牙_修饰_木栅栏02	
4340	狼牙_修饰_木栅栏03	
4341	狼牙_修饰_刑具	
4342	狼牙_修饰_狼雕	
4343	狼牙_修饰_门旗	
4344	狼牙_修饰_战鼓	
4345	狼牙_修饰_旗帜01	
4346	狼牙_修饰_旗帜02	
4347	狼牙_修饰_旗帜03	
4348	狼牙_修饰_武器架01	
4349	狼牙_修饰_武器架02	
4350	狼牙_修饰_火盆01	
4351	狼牙_修饰_火盆02	
4352	狼牙_修饰_煮锅	
4353	狼牙_修饰_狼圈	
4354	狼牙_修饰_路灯	
4355	狼牙_修饰_木堆01	
4356	狼牙_修饰_木堆02	
4357	狼牙_修饰_将位	
4358	狼牙_修饰_拒马01	
4359	狼牙_修饰_拒马02	
4360	狼牙_修饰_牢笼01	
4361	狼牙_修饰_牢笼02	
4362	告示牌	阅读
4363	肉包	拿取
4364	 	
4365	硬质挡板	
4366	寻龙-燕小侠的稻草人	
4367	狼牙_修饰_牢笼门02	
4368	香鱼干	拾取
4369	夜光杯	使用
4370	玉碗	使用
4371	翡翠荷叶杯	使用
4372	 	
4373	鹦鹉杯	使用
4374	 	
4375	 	
4376	茶具	投毒
4377	茶杯	
4378	仙人指路	
4379	洒盐	
4380	葫芦	
4381	鎏金螭耳氤氲炉	
4382	高衣架	晾衣服
4383	矮衣架	
4384	高衣服	
4385	矮衣服	
4386	长凳	
4387	异兽衔环定海缸	
4388	西华瑶光玄香鼎	
4389	灵山瑞云禅月炉	
4390	鱼游四海逍遥盆	
4391	碧玉梨纹瓶	
4392	承云翡翠杯	
4393	照萤夜光杯	
4394	雨韶古藤杯	
4395	流霞白玉杯	
4396	太公兵法	
4397	绿釉玉山孤松瓶	
4398	黄釉万里乘风瓶	
4399	三彩马	
4400	辟邪凤凰尊	
4401	叶公好龙罐	
4402	史宗声的信物	拾取
4403	叶公好龙杯	
4404	赤龙腾霄琉璃杯	
4405	观自在救苦净瓶	
4406	南海龙绡鲛珠瓶	
4407	翡翠玉白菜	
4408	平复帖	
4409	金缕玉衣	
4410	展示柜	
4411	桃	
4412	梨	
4413	柑橘	
4414	荔枝	
4415	西瓜	
4416	水果摊	
4417	古董架	
4418	靖世军的谢礼	拾取
4419	夜行衣	
4420	滇王之印	
4421	黄金浮屠	
4422	金银香囊	
4423	地牢机关	破坏
4424	火把	
4425	水坑	
4426	地牢门架子	
4427	段方北的书信	
4428	竹笋	
4429	单人茅厕	
4431	水井	
4432	传送井——东市	
4433	宝箱	
4434	条案	
4435	告示	
4436	地牢门	开锁
4437	信号灯	
4438	巨石	
4439	门锁禁制	破除
4440	装备洗炼台	洗炼装备
4441	西域烧饼	拿取
4442	告示牌	
4443	机关碎片	拾取
4444	书院·藏书	拾取
4445	新建	
4446	兵器架	
4447	酒坛	
4448	测试用——衣服摊	
4449	测试用——卖艺摊	
4450	测试用——小吃摊	
4451	测试用——扬州摊子1	
4452	测试用——扬州摊子2	
4453	测试用——扬州摊子3	
4454	测试用——扬州摊子4	
4455	测试用——扬州摊子5（布匹）	
4456	测试用——武器摊	
4457	测试用——采金铺	
4458	测试用——杂物摊	
4459	测试用——杂货架	
4460	测试用——武器摊2	
4461	测试用——水果摊	
4462	测试用——药摊	
4463	测试用——茶摊	
4464	测试用——药摊左	
4465	测试用——药摊2	
4466	测试用——药摊3	
4467	测试用——药摊4	
4468	测试用——防具摊	
4469	测试用——防具摊2	
4470	测试用——食摊	
4471	测试用——食摊左	
4472	测试用——货物包1	
4473	测试用——货物包2	
4474	测试用——桌子	
4475	测试用——酒菜	
4476	测试用——酒坛	
4477	柜子（沈园传地牢）	
4478	柜子（地牢传沈园）	
4479	火把	
4480	墙	
4481	墙	
4482	墙	
4483	墙	
4484	墙	
4485	门	打开
4486	门	
4487	门	
4488	门	
4489	卦劲·乾	
4490	卦劲·坤	
4491	卦劲·坎	
4492	卦劲·离	
4493	卦劲·艮	
4494	卦劲·震	
4495	卦劲·巽	
4496	卦劲·兑	
4497	木箱	
4498	兵器架	
4499	杂物堆	
4500	钥匙	拾取
4501	圳铁矿	
4502	禹铜矿	
4503	稻草人	
4504	碑铭·大唐西域记上	抄录碑铭
4505	碑铭·大唐西域记下	抄录碑铭
4506	碑铭·长安古意	抄录碑铭
4507	碑铭·阳春歌	抄录碑铭
4508	弓箭架	
4510	宝藏	
4511	红蘑菇	采集
4512	白蘑菇	采集
4513	干枯树根	采集
4514	 	
4515	蘑菇汤	喝汤
4516	老鼠夹	拾取
4517	脚下生风	拾取
4518	药臼	
4519	药瓶	
4520	药筐	
4521	落石井口	
4522	铁链	拾取
4523	洗衣缸	捞衣服
4524	骨头	
4525		
4526	石桌	
4527	颠倒梦想	
4528	火	
4529	靖世军的谢礼	拾取
4530	军车	
4531	军车	
4532	草垛	
4533	军车	
4534	机关	开启机关
4535	焦油桶	拾取
4536	投手手臂	
4537	盾牌手臂	
4538	尖刺手臂	
4539	弓箭手臂	
4540	灶台	打开
4541	障碍物	
4542	酒坛子	
4543	黑火药	打开
4544	食物箱	
4545	杂货箱	
4546	军资马车	
4547	绳索	
4548	挡箭牌	
4549	捕兽夹	
4550	水潭	
4551	动物	
4552	巨石	
4553	马车	
4554	绳索	
4556	天策府门	
4557	散落的铁剑	拾取
4558	散落的长枪	拾取
4559	炸药	打开
4560	铁血宝箱	打开
4561	遗失的铁血宝箱	拾取
4562	牢笼	
4563	武器架	
4564	打开的铁血宝箱	拾取
4565	篝火	
4567	狼牙士兵尸体	
4568	血战预热骑兵尸体	
4577	简易狗食	拾取
4578	沙土堆	挖开
4579	干燥的木材	拾取
4580	干燥的柴草堆	点火
4581	一排干燥的柴草	点火
4582	酒葫芦	拾取
4583	土堆	埋葬
4584	酒坛	
4585	剑心的赠礼	
4586	炸药	打开
4587	乌龟蛋	拾取
4588	天策信使的尸体	
4589	冬至宴席	冬至盛宴
4590	丐帮鸡腿	
4591	军机处官吏的尸体	
4592	兽穴	
4593	鹿	
4594	果子	
4595	桌子	
4597	门	
4598	机甲残骸	拾取残骸
4599	宝物	牛星罗的奖励
4600	帐篷	
4601	可以拉动的机关	
4602	机甲残骸	拾取残骸
4603	机甲残骸	拾取残骸
4604	机甲残骸	拾取残骸
4605	机甲残骸	拾取残骸
4606	烟花底座	
4607	地刺	
4608	喵	
4609	挂壁龙头	操作
4610	水下机关	操作
4611	水下机关	操作
4612	兵俑残骸	
4613	兵俑残骸石堆	
4614	炸药桶	
4615	戊申门	打开
4616	辛酉门	打开
4617	辛未门	打开
4618	戊午门	打开
4619	花盆	
4621	石板	
4622	据点战斗数据统计	
4623	恩荣宴	
4624	桌子	寻找纸笔
4625	残破的纸卷	
4626	香囊	
4627	酒坛	
4628	拒马长	
4629	拒马短	
4632	机关门	
4633	木箱堆夏	
4634	木箱群冬	
4635	木箱夏	
4636		
4637		
4638	木箱堆冬	
4639	木箱群夏	
4640	木箱冬	
4641	麒麟锁链	
4642	穿麟弩	
4643	浩气盟旗帜	
4644	神机车·据点	
4645	恶人谷旗帜	
4649	木箱	
4650	机关石台	
4651	十字走廊	
4652	木桶	
4658	踏板	
4659		
4660	铁门	
4661	火把	关闭
4662	操纵杆	
4664	史朝义的包裹	拾取
4665	祭台	
4666	全牛	
4667	全羊	
4668	粮草堆	拾取
4669		操作
4670	全猪	
4671	祭桌	
4672	圣女石板	
4673	美酒	拾取
4674	华山冰锥	
4675	呼延啸云的包裹	拾取
4676	巨大兵佣尸体	
4677	寒潭冰针	
4678	无量冰晶	
4679	玉虚冰壶	
4680	落雪冰花	
4681		
4682		
4683	平放门	
4684	平放门	
4685	麒麟锁链障碍	
4686	圣柱_红	
4687	圣柱_黑	
4688	圣柱_蓝	
4689	圣柱_白	
4690	圣柱_绿	
4691		操作
4692		
4693	镇兽柱	
4694	粮草	检查粮草
4695	旋转通道机关门	
4696	散落的书页	
4697	桌子	
4699	地毯	
4702	通向安禄山的大门	
4703	字画卷轴	搜索
4705	风筝	拾取
4706	泥娃娃	
4707	大铁笼	打开
4708	挂壁机关	操作
4710	摊位	
4713	一本书	
4714	一本书	
4718	水桶	打水
4719	新埋的土堆	探查
4721	不起眼的小坑	探查
4722	宝箱	拾取
4723	宝箱	拾取
4724	宝箱	拾取
4725	宝箱	拾取
4726	宝箱	拾取
4727	剑心的鸢	
4728	暗锁	
4729	 	打开机关
4730	粮草堆	拾取
4733	恶人谷菌箱	
4734	浩气盟菌箱	
4737	面粉	舀取
4738	肉	剁碎
4740		
4741		
4745		
4746	铁笼	
4747	桃李枝	
4748	门	
4749	大门	
4750	恶人谷菌箱	
4751	浩气盟菌箱	
4752	 	
4753	 	
4754	 	
4755	 	
4756	 	
4757	 	
4758	 	
4759	 	
4760	3秒消失的尸体	
4761		取冰泉水
4762	temp	拾取
4763	破旧的纸卷	拾取
4764	火堆	
4765	捕兽夹	修理
4766	捕兽夹	
4767	芹菜	采摘
4768	淬炼工具台	
4769	稀有的草药	采摘
4770	泥土堆	
4771	泥陶堆	
4772	一本书	
4773	一本书	
4774	鱼篓	
4775	酒坛子	
4776	小泥娃娃	
4777	曾黑强的宝堆	
4778	李小俊的宝堆	
4779	康大雄的宝堆	
4780	张大力的宝堆	
4781	陈小高的宝堆	
4783	玉佩	
4784	破碎的美玉	
4786	告示一	
4787	告示二	
4788	告示三	
4789	烤鸡	拾起
4796	 	
4797	 	
4798	 	
4799	 	
4800	 	
4801	 	
4802	 	
4803	狼烟	
4804	 	
4805	 	
4806	 	
4812	 	
4813	 	
4814	 	
4815	 	
4817	小香炉	
4818	祭文	
4819	菊花盆栽	
4820	玄武之精	
4821	菊花1	拾取中
4822	秋茶	采集秋茶
4823	茱萸	
4824	 	
4825	 	
4826	 	
4827	 	
4828	 	
4829	 	
4830	 	
4831	菊花2	
4832	眩晕	
4833	菊花酿	
4834	木鱼	敲木鱼
4835	大滨菊	
4836	万寿菊	
4837	天人菊	
4838	矢车菊	
4839	翠菊	
4840	胭脂点雪	
4841	花圃	
4842	花盈台	
4843	火焰	
4844	战车	破坏
4845	货车	摧毁
4846	血液	
4847	神秘的宝箱	拾取中
4848	白花郁李·幼	
4849	白花郁李·小	
4850	白花郁李·中	
4851	白花郁李·大	
4853		
4854	散落的箭矢	拾取
4855	破损的绊马栅栏	修护
4856	绊马栅栏修护特效	
4857	染血的玄色大旗	
4858	粮草堆	
4859	卢卫都的信物	
4860	石块	
4861	战鼓	
4862	 	
4863	精良兵器	采集
4864	士兵遗体	
4865	新建	
4866	空	打开
4867	装有薛直遗物的箱子	打开
4868	战甲箱	打开
4869	药碗	端取
4870		瞻仰
4871		瞻仰
4872	佛珠	拾取
4873	祭酒（李小治）	
4874	玉佩	
4875	铸造台	
4876	 	
4877	粮食	拾取
4878	北芪	采摘
4879	砖石	搬取
4880	雪堆	清扫
4881	柴胡	采摘
4882	迷药香炉	摧毁
4883	狼牙军物资	拾取
4884	简单的祭品	
4885	破损的帐篷	
4886	云梯	
4887	 	
4888	 	
4889	 	
4890	物资箱	
4891	攻城器械	烧毁
4892		灭火
4893	柴堆	
4894	狼牙军械	烧毁
4895	桌案	
4896	雪堆	
4897	酒菜	
4898	药炉	
4899	药箱	
4900	药瓶	
4901	药石舂	
4902	酒坛	
4903	破损的玉佩	拾取
4904	腿子的尸体	查看
4905	 	
4906	 	
4907	牛粪	拾取
4908	木材	拾取
4909	杉树	伐木
4910	兵器	拾取
4911	粮食	搬运
4913	石子标记	移动
4914	衣什箱	打开
4915	一条手帕	拾取
4916	杏花	
4917	矿石	
4918	经书	
4919	防御机关	
4920	煤矿	挖煤
4921	金丝楠阴沉木	拾取
4922	牢笼	
4923	小箱子	
4924	落雪箱子堆	
4925	吃饭桌子	
4926	雪球大	
4927	羊圈	
4928	水槽	
4929	放药桌	
4930	 	
4931	 	
4932	 	
4933	落雪箱子堆2	
4934	粪桶	放入
4935	建筑木料	
4936	翻动的土堆	搜索
4937	粮草车	
4938	兵器架	
4939	粮草堆	
4940	散落的武器	
4941	粮草堆2	
4942	柴火锅	
4943	新建	
4944	桌椅	
4945	 	
4946	 	
4947	粮草	
4948	粮草包	拾取
4949	粮草	拾取
4950	铸造台	
4951	弹药	拾取弹药
4952	灶台	
4953	墓碑	刻字
4954	小吃摊	
4955	石锅	
4956	草垛	
4957	雪工程车	
4958	雪药摊	
4959	火堆	
4960	尸体	
4961	灶台	
4962	兵器	
4963	火炉	
4964	新建	
4965	兵器架	
4966	铁砂盆	
4967	沙袋	
4968	PQ数据储存罐	
4969	公主墓	
4970	 	
4971	水桶	取水
4972	零散木材	拾取
4973	 	
4974	 	
4975	 	
4976	手脚架_木质路面	
4977	手脚架_木平台	
4978	手脚架_木平台2	
4979	手脚架	
4980	手脚架	
4981	手脚架	
4982	手脚架	
4983	手脚架	
4984	祁进与谷之岚	阅读
4985	古琴	弹奏
4986	新建	阅读
4987	新建	阅读
4988	新建	阅读
4989	新建	阅读
4990	新建	阅读
4991	新建	阅读
4992	新建	阅读
4993	弓箭架	
4994	稻草木板	
4995	贯云梯	搭乘
4996	衣物箱	打开
4997	龙城战史书架	阅读
4998	箭矢	拾取
4999	贯云梯控制台	操作
5000		
5001		
5002		
5003		
5005	大火堆	
5008	雪栅栏-长	
5009	雪栅栏-短	
5011	雪挡板	
5012	粮草堆	拾取
5014	武器架	拾取
5015	碑铭·龙城飞蛾	抄录碑铭
5016	碑铭·杏花酒韵·壹	抄录碑铭
5017	碑铭·杏花酒韵·贰	抄录碑铭
5018	碑铭·晋王祠·壹	抄录碑铭
5019	碑铭·大乱局	抄录碑铭
5020	碑铭·武周遗祸	抄录碑铭
5021	碑铭·庙堂远江湖·壹	抄录碑铭
5022	碑铭·庙堂远江湖·贰	抄录碑铭
5023	碑铭·李卫公问对之一	抄录碑铭
5024	碑铭·李卫公问对之二	抄录碑铭
5025	碑铭·李卫公问对之三	抄录碑铭
5026	碑铭·李卫公问对之四	抄录碑铭
5027	碑铭·李卫公问对之五	抄录碑铭
5028	碑铭·李卫公问对之六	抄录碑铭
5029	碑铭·李卫公问对之七	抄录碑铭
5030	碑铭·李卫公问对之八	抄录碑铭
5031	 	
5032	箭靶	
5033	铠甲包裹	拾取
5034	莲花酿	
5035	琉璃杯	兑酒
5036	岫岩杯	兑酒
5037	玉髓杯	兑酒
5038	止血草	
5039	 	
5040	苍云风筝	
5041	武器	
5042	武器	
5043	郭岩的回忆	阅读
5044	小七与李无衣	阅读
5045	何方易与叶炜	阅读
5046	谢云流的回忆	阅读
5047	叶炜与任青萍	阅读
5048	祁进与宋森雪	阅读
5049	李倓的回忆	阅读
5050	李倓与高力士	阅读
5051	一本书	
5052	一本书	
5053	冰凌雪莲	
5054	一盏青头草	
5055	坚果	拾取
5056	飘云冰晶	
5057	《太宗工事图》	拾取
5058	铸造台	修缮
5059	石壁冰莲	采集
5060		翻找
5061	松子	拾取
5062	灶台	盛面
5063	药锅	装药
5064	酒坛	装酒
5065	木柴堆	
5066	储水缸	
5067	太原尸体doodad	
5068	歃血酒桌	饮下歃血酒
5069	杏花花瓣	
5070	树桩	搜索
5071	珍稀矿石	检查
5072	苍云军的谢礼	拾取
5073	苍云军的谢礼	拾取
5074	火药包	点燃
5075	绿玉石矿	
5076	土堆	埋葬
5077	唐军尸体	
5078	火药包	
5079	火药包	
5080	火药包	
5081	宝堆	
5082	蜘蛛卵	拾取
5083	甘遂	采集
5084	冬至盛宴	冬至盛宴
5085	苍云火锅	
5086	沈剑心的宝堆	
5087	令牌	
5088	坐毯	
5089	鹰粪	掏鹰粪
5090	汤锅	
5091	山稔子	采集
5092	炸药	
5093	武库神兵箱	打开
5094	万年冰	收集
5095	日月石	收集
5097	河蚌	拾取
5098	鱼篓	收网
5099	尸骨	拾取
5100	假红包	
5101	红包	
5102	精良兵器	
5103	苋菜	入锅
5104	甘草	入锅
5105	南瓜	入锅
5106	蛤蜊	入锅
5107	锅	
5108	苋香烩河鲜	放置
5109	落叶	点燃
5110	火焰	
5111	火堆	
5112	火堆	
5113	草包	
5114	沙堆	
5115	架子	
5116	小椅子	
5117	石条	
5118	工地杂物	
5119	木箱	
5120	木材堆	
5121	草包堆	
5122	小石子	调查
5124	鲜花	
5125	鲜花	
5126	鲜花	
5127	大鲜花	
5128	鲜花	
5129	弹药	拾取弹药
5130	茶杯	敬茶
5131	茶杯	敬茶
5132	茶杯	敬茶
5133	藤条机关	收集
5134	南瓜	采集
5135	鱼篓	采集
5136	干莲子	采集
5137	丁香	采集
5138	桂皮	采集
5139	药材车	
5140	矿堆	制造
5141	食材架	制作
5144	布料箱	制作
5145	制作台	
5146	破旧的长明灯	
5147	叶炜与叶婧衣	阅读
5148	李倓与李重茂	阅读
5150	侠客行	阅读
5153	一本书	
5154	一本书	
5155	泥沙堆	
5156	杂乱的沙土堆	
5157	马四	
5158	沙土堆	
5159	正殿大门	
5160		
5161	炼药房大门	开门
5162	秘道门	开门
5163	厨房大门	开门
5164	厨房侧门	开门
5165	测试	
5166	死鱼	拾取
5167	诡异的灌木	调查
5168	机关	调查
5169	石头	拾取
5170	粮食	搬运
5171	绿豆	
5172	花生	
5173	野果	
5174	糖果小包	
5175	糖果小包	
5176	南瓜	
5177	红豆	
5178	糖果小包	
5179	糖果小包	
5180	糖果小包	
5181	糖果小包	
