TempleteId	MapId	AreaID	ActivityID	Positions
38402	193			92422,109358,1063624
38403	193			93321,119834,1058331
38404	193			93382,120054,1058321
38405	193			93511,119659,1058259
38406	193			97532,107928,1059858;94098,106884,1063251;93237,103672,1061681;87254,105013,1061773;96539,105885,1060344
38407	193			81827,112001,1062061;65565,113800,1058019;66180,113545,1058001;64836,113380,1058430;64798,113795,1057788;64997,112149,1057073;66800,112607,1057114;95955,105646,1060892;96658,105362,1060546;96868,105567,1060453;96770,105783,1060330;96586,106681,1060315;96475,106260,1060352;96684,106465,1060220;96762,106165,1060222;96971,106370,1060195;96873,106586,1060156;81761,112366,1061886;82096,112272,1061756;81340,112443,1062174;81863,112656,1061748;82023,112663,1061666;81562,112856,1061980;81353,111517,1062784;81689,111422,1062645;80933,111594,1062974;81456,111807,1062469;81420,111152,1063049;81616,111814,1062352;81155,112007,1062560;84214,112074,1062366;84550,111979,1062643;85096,111419,1063296;84609,111861,1062739;83794,112151,1062122;84317,112363,1062435;84281,111709,1062560;85030,111784,1063027;84477,112370,1062573;84016,112564,1062246;86598,105053,1061030;87019,104976,1061446;87086,104611,1061373;87355,104881,1061816;87122,105265,1061689;87282,105272,1061899;86821,105466,1061364;80117,111885,1063100;80340,112297,1063063;80801,112104,1062819;80874,111713,1062935;80641,112097,1062941;80605,111442,1063161;80538,111807,1063055;87503,105305,1062158;87908,104872,1062180;87467,104651,1061767;41913,103900,1065942;41737,103848,1066024;41601,103833,1066109;41779,103512,1065791;42274,103933,1065742;42154,104210,1066023;42140,103758,1065700;41220,103629,1066274;41125,104397,1066804;40712,104256,1067047;40965,104160,1066783;41502,104353,1066521;41464,105646,1067647;40807,105317,1067680;41986,104676,1066508;41865,104643,1066539;41901,104415,1066326;42655,103817,1065431;42391,103931,1065671;40927,103514,1066475;40780,103318,1066521;103568,114567,1061604;103660,114392,1061666;103423,114176,1061514;103110,114213,1061593;103992,113926,1061878;103593,114071,1061576;103371,113909,1061582;103255,113971,1061604;103787,113848,1061675;103724,114279,1061711;103360,114307,1061488;103233,106486,1061198;103199,106139,1061280;102837,105989,1062104;102424,106423,1062709;102544,105533,1062461;103027,105553,1061551;103001,105793,1061699;103542,105817,1060621;104147,106459,1060334;104012,106877,1060438;103442,106181,1060862;103300,107166,1060971;102682,106974,1062085;102852,106396,1062004;93250,104107,1061802;92806,103780,1061851;93036,103429,1061732;93748,103470,1061429;93622,103858,1061627;93440,103438,1061527;93458,103670,1061586;93896,107178,1063236;93815,106892,1063217;93770,106559,1063144;94542,106490,1062934;94275,106510,1063097;94630,107045,1063344;94489,107258,1063461;94940,107096,1063365;95075,106802,1062913;94816,106676,1062913;91386,108032,1065345;90895,107740,1065525;97202,107784,1059878;97448,107511,1060027;96633,107373,1060441;97337,107090,1060149;97736,107930,1059985;98192,108642,1059905;98161,107988,1060413;97546,107295,1060246;95537,109534,1061821;96022,109611,1061320;90348,107949,1065863;89060,100248,1063184;89178,100404,1063201;89064,100660,1063252;88883,100887,1063485;89440,100700,1063181;89324,101029,1063108;89280,100693,1063237;89451,100505,1063173;89937,100627,1063009;89538,100039,1063151;89967,100096,1063032;89513,100309,1063134;89244,100039,1063223;96241,105551,1060600;96945,105268,1060697;97154,105473,1060639;97056,105688,1060458;92009,101329,1062867;92135,100941,1063066;91827,100909,1063090;90252,103328,1061429;90150,103039,1061637;90412,103335,1061493;90216,102674,1061968;90485,102944,1061946;89729,103116,1061660;89952,103529,1061418;92393,100668,1063214;92085,100637,1063087;90794,108598,1065725;90303,108305,1065698;90794,108247,1065790;67202,112552,1057011;67025,113853,1058163;66763,113541,1057872;66648,112463,1056999
38408	197			37415,4734,1124568
38410	194			35884,51117,1140205;35761,50594,1140205;36683,50438,1140205;37616,50539,1140205;37900,51213,1140205;35493,51320,1140205;32979,51117,1140265;32242,51585,1140905;31673,51513,1140777;31031,50783,1140265;34514,82411,1131469;36684,83414,1129468;37742,81995,1129403;32645,83958,1129482;30612,83898,1130533;31514,78378,1139840;34597,78691,1139845;37495,78585,1139851;38664,77589,1139864;30589,80180,1130565;35322,81983,1131469;36719,77082,1131510;37534,77773,1131497;34172,76247,1132381;37733,75253,1131479
38903	197			37458,4864,1124568
38904	197			37499,4687,1124568
38907	193			65689,28457,1090954
38908	192			114570,61575,1170959
38909	193			65445,28474,1090907;65195,27299,1090836
38910	193			65253,27376,1090836;65512,28312,1090902
38911	193			65625,28315,1090923;65151,27362,1090912
38912	193			65779,28927,1091015;65458,28936,1091125;65458,28693,1090916;65779,28685,1090924
38913	193			66005,28493,1090867;65181,28467,1090918;66005,29152,1090932;65181,29125,1091073
38914	197			62603,48219,1056836;49795,42168,1060926;50055,42165,1060827;49313,42394,1060627;49201,42443,1060589;48705,42750,1060634;47890,58808,1057117;47711,59422,1057048;47097,62118,1057091;44490,63143,1056968;44829,63025,1057040;57187,44381,1055978;58611,45569,1056062;56518,47955,1056555;58678,48910,1056609;58799,50494,1056679;60636,48989,1056843;62401,46387,1056746;64153,46946,1057122;65555,46541,1057928;67195,48043,1057227;68497,49395,1058343;70568,49212,1057563;71049,51192,1059414;66761,49667,1058744;64255,50465,1058558;60105,47500,1056447;48841,55217,1056721;49242,55615,1056889;49562,56414,1057134;51664,55580,1057966;41176,62235,1056747;40796,62112,1056664;45297,56128,1056684;45587,56413,1056773;44808,54205,1056676;46423,60307,1056951;45783,60726,1056787;47737,57334,1057790;47811,57409,1057717;43147,58248,1057120;42405,61748,1056776;42460,61845,1056759;45150,57420,1056766;44527,57380,1056721;45194,57869,1056776;44556,57852,1056890;42709,62778,1056815;42541,62741,1056699;40372,55081,1056627;40200,55153,1056771;41204,55665,1057245;41033,55703,1057372;41337,57446,1057462;42085,56821,1057204;43601,57519,1057160;41872,60227,1056756;42564,60752,1056828;53010,45105,1056116;52213,44124,1056442;49840,76447,1047666;40293,56586,1057582;40188,56495,1057558;55660,44864,1056010;54831,45609,1056085;55722,46467,1056372;57753,46905,1056457;55607,43626,1056108;48818,42674,1060655;49812,79294,1047557;49014,78201,1047557;50442,78467,1048074;50451,43460,1059223;50932,44486,1057471;50956,56604,1057411;46722,62222,1057245;44366,58712,1056629;44456,58626,1056712;48339,74616,1048472;48067,75808,1047786;49167,75921,1047720;50563,75577,1047949
38916	193			34216,44506,1130054;20026,60121,1120256
38934	193			56800,17501,1077355
38935	193			58901,21986,1077201;70865,10182,1098026;54995,17531,1078410
38936	193			27610,73659,1126941;27334,72901,1126941;19059,60017,1121702;20402,83306,1123109;21862,83714,1121662;10379,91849,1110673;54985,22891,1078432;49340,25308,1070162;55301,21603,1081283;34731,44898,1130054;23921,45768,1161113
38937	193			72180,13913,1099353;65616,12780,1091558;69079,22100,1097916;70045,13306,1098153;41383,102935,1065823;41752,104113,1066193;103849,114612,1061998;47125,106579,1071781
38938	193			70233,20511,1097922
38941	193			14628,99087,1127719
38942	193			59699,21460,1077122;59798,21398,1077174
38944	197			53201,43586,1056146;48945,43852,1059204;51067,52909,1055881;54803,44525,1055870;50468,48482,1052675;47846,49728,1052726;48612,52382,1055702;46726,51472,1056375;46140,52703,1056721;59360,46642,1056228;61595,49002,1056949;65445,49164,1057973;67149,47944,1057204;51182,43481,1058261;49562,43483,1059223;50183,50461,1052685;48671,50968,1053327;49079,52046,1054479;55368,43593,1056144
38948	197			47625,55434,1057412;48530,46908,1056277;48667,46838,1056279;49704,41519,1061498;49323,41118,1062318;49071,41110,1062430;48716,41363,1062064;48554,41990,1061241;48369,56809,1057378;48272,56648,1057448;48214,56472,1057489;47764,55977,1057725;47647,55712,1057567;45056,53467,1057326;44753,53291,1057344;45540,53661,1056837;46031,53928,1056744;45549,54124,1056852;45026,53752,1056792;48725,40282,1064391;48941,40176,1064529;49149,40142,1064503
38949	193			45205,56158,1056681;51674,26385,1069626;50899,26151,1069446;48058,59531,1057188;43569,56663,1056871;45885,54494,1057399;47318,55967,1057919;45312,57976,1056740
38956	197			49805,73921,1048936
38957	191			67813,69419,1123327
38959	193			112747,117575,1064034;106154,109178,1061099;105441,106052,1059668;107534,104498,1060311;105870,118322,1064149;109518,117499,1063731;110124,117629,1063115;107715,115817,1063326;110951,116973,1062588;111329,118008,1065391;113447,118420,1065374;111042,113272,1062071;110355,113128,1062020;107156,114112,1063335;108357,110675,1059927;108319,110143,1059981;108618,108999,1061094;108945,108832,1061073;114737,113632,1063671;112264,117892,1064473;107058,115903,1063234;108109,102763,1059765;111657,99795,1061126;115561,102959,1062599;105499,107427,1060075;107593,105873,1061476;104996,108798,1061191;107089,107244,1061295;105651,110548,1062065;109019,114129,1063318;113227,117839,1064504;113710,117522,1064328;114410,118367,1065403;109264,110687,1059896;112080,109703,1060105;112119,110235,1060388;113025,110246,1060788;112711,111319,1060787;112750,111851,1061085;113657,111863,1061795;109993,111870,1060389;109954,111337,1059733;110899,111881,1060509;106222,105162,1060048;108315,103608,1059848;108373,104984,1060468
38961	194			73594,76256,1113660;73955,54951,1114189;85194,61826,1111175;84925,69689,1112496;90281,66802,1117269;81926,64505,1111126
38962	194			33514,90580,1123958
38963	194			35126,36119,1118901;28068,35934,1121024
38966	194			34643,52835,1131404;33326,52828,1131446;66458,65914,1112011;66481,65223,1112011;29366,52342,1130204;28558,52310,1130204;33638,77407,1131479;24353,77650,1133675
38968	194			57718,66982,1114114;33965,76956,1131479;24331,77050,1133751;28966,52642,1130204;38780,78500,1140376;65684,65599,1111900;64124,65603,1111900;62685,65593,1111902;58216,56803,1118243;33963,53056,1131397;58608,64245,1114114;57718,64245,1114114;56913,64245,1114114;58608,66982,1114114;56913,66982,1114114;57435,65850,1114161;57435,65305,1114161;59692,76330,1123814
38981	194			16626,17809,1166412
38990	194			84550,69456,1112361;76931,52669,1113418;85831,65790,1111198;85704,63065,1111159;86743,63291,1111147;84333,67247,1111563;83022,60742,1112127;84544,69939,1112371;84303,69938,1112274;84289,69437,1112386;72739,53115,1114035;67298,78663,1109651;79447,71195,1109089;72321,70523,1111696;75174,66891,1111404;77863,67490,1109948;78685,63113,1110868;76937,65315,1110537;77977,60496,1110987;81182,58184,1111198;80291,55345,1111261;77428,55849,1111546;69537,56244,1112750;76947,73837,1111535;74350,74529,1111833;74791,77219,1115509;71205,75018,1111769;84481,64476,1111193
38991	194			72298,53976,1114046;83345,63923,1111198;71775,76127,1108175;71243,72768,1111806;71319,73939,1111658;78117,75626,1110128;78260,75978,1110071;78479,75375,1112253;75747,73730,1112658;71478,71422,1111909;74920,76170,1113376;75282,76186,1112827;75868,76500,1113434;74854,76663,1113438;75376,74786,1112631;69281,78550,1109602;69716,76039,1111915;71709,78278,1109815;73687,75189,1113697;73245,75219,1113697;72910,75589,1113697;74148,72492,1110692;73093,72139,1111587;74558,70763,1111734;75889,70357,1111149;78085,66116,1110280;77465,64406,1110422;79596,64645,1110657;79409,64841,1110657;79683,69254,1110004;76715,74011,1111545;73890,74007,1111096;73732,74198,1111102;82083,57167,1111293;80139,56543,1113050;81129,74974,1109955;80682,71179,1111106;81457,74875,1110155;72181,59360,1111586;69303,53916,1111447;68555,52855,1110680;65441,54931,1110933;70442,50243,1109398;77296,61845,1110030;75672,60950,1111481;76238,59722,1112664;75644,59652,1112657;74470,54263,1114229;74674,54547,1114229;74470,54263,1114229;74871,54850,1113946;66786,53510,1110773;67834,54411,1111434;70299,55182,1112176;71347,56084,1112849;72942,57462,1112416;72995,53188,1114030;74877,53494,1113165;73247,52822,1114035;81007,67979,1111957;81193,67783,1111928;78045,57601,1111514;79989,58037,1111686;80175,57841,1111684;80439,62597,1111246;74186,57515,1112172;83383,60832,1112058;82210,62725,1111103;82398,63345,1111167;83094,61126,1111927;82559,66521,1111071;84239,66834,1111353;84668,66979,1111226;82733,65936,1111008;90430,66389,1116526;90599,66695,1116948;90724,67089,1116884;91055,66926,1116735;90909,66581,1116669;90778,66236,1116361;90787,65767,1116165;91335,67746,1116900;82921,63045,1111159;83325,65433,1111100
38992	194			74815,55362,1119284;86474,62187,1111092;86222,64823,1111116;86598,66303,1110779;86299,61915,1111169;86378,64533,1111132;86773,65984,1111149;86450,67322,1111819;85752,67781,1111894;86101,67648,1111825;84638,60098,1112281;85350,59968,1112354;84990,59700,1112511;81000,61417,1111483;75531,57068,1112030;75696,57289,1112919;69920,54235,1112571;80015,63573,1110942;80835,61197,1111492;79151,60787,1111557;73708,56620,1111717;80108,59463,1111762;79132,58215,1111959;79134,57983,1111969;80151,68157,1111663;80152,67925,1111709;72041,52487,1114030;72000,52670,1114030;72875,54577,1112683;72637,54442,1112690;73921,53525,1113780;74085,53547,1113812;75714,54596,1111810;75659,54462,1111829;75122,56033,1114199;81126,69405,1112292;72347,56421,1113396;71908,54904,1112777;66239,52412,1111416;74230,58854,1113118;68395,53231,1110347;75131,55923,1114199;75854,58032,1112949;79988,72368,1108713;75134,61987,1111804;75690,64240,1110465;77439,63132,1110584;63389,54284,1107809;76918,60898,1110845;70076,51832,1113209;68645,55339,1114337;67877,52067,1111469;65152,53516,1110047;64987,53296,1110274;81772,70195,1111702;81152,76526,1110049;77239,74327,1111228;76546,73761,1115797;75634,74343,1117386;79529,66267,1110748;76357,69260,1109898;76358,69028,1109889;78554,64787,1110542;73072,71858,1111501;72551,71665,1111431;72752,72923,1111650;70250,77654,1111787;69059,77452,1111914;71576,78532,1109700;75521,74851,1112617;73986,76523,1113676;74079,76098,1113656;74214,76750,1113670;74057,77007,1113656;75519,77394,1112716;75787,77088,1112545;77154,75423,1110538;77128,75792,1110521;76721,75592,1111140;70664,70761,1111881;70365,70605,1111854;70555,71468,1111895;71204,74168,1111864;71262,72999,1111730;70699,76243,1111874;83730,65637,1111121;83721,64678,1111154;84065,66056,1111121;83959,66156,1111121;85378,63404,1111197;85695,63407,1111203;85140,65759,1111151;84820,65789,1111151;84282,63294,1111193
39010	194			29908,87823,1126257;28611,87619,1127755;33993,87213,1124059;29205,88835,1128931;28591,88835,1128961;33656,82488,1129415;35770,81171,1129272;34129,83550,1129202;31935,85163,1126292;38948,81325,1133884;31996,79856,1130081;31435,81743,1129627;37232,85331,1126519;37873,84678,1127360;35278,85793,1126977;29391,84336,1128760;28749,84989,1129720;27189,85722,1128755;30529,86762,1126566;30391,86501,1126624;36827,86844,1124768
39011	194			28127,80860,1132477;30023,80101,1131153;30616,83005,1128464;32433,81859,1129604;32429,85997,1126536
39012	194			35564,88861,1121910;34193,88341,1122791;33678,88360,1122813;32361,88656,1122853;34914,80467,1129174
39013	194			26931,87075,1128721;33328,80550,1129522;36307,82303,1129615;34806,84840,1127898;26717,84770,1128762;26931,87211,1128721;28139,86667,1128053
39014	194			22896,44952,1126400;38801,47832,1129030;37663,47449,1128985;32697,43433,1125270;33835,43816,1125353;36461,42373,1125012;24704,42130,1126656;25842,42514,1126617;21743,43956,1126686;23645,46838,1126604;21491,48930,1133447;20353,48546,1133763;18019,45146,1126691;18270,47721,1133535;18651,47375,1133654;24458,40191,1122822;27354,40115,1122677;30553,43377,1126146;20207,43545,1122094;20730,42793,1122335;28493,41392,1124913
39020	194			38971,46686,1128954;24026,40690,1122344;30429,39101,1121269;25043,43373,1126331;22097,45811,1126701;34006,42671,1125012;38002,48691,1128985
39021	194			78697,62999,1110794;70369,77558,1111850;71217,74904,1111814;70587,71360,1111848;70514,70739,1111857;71411,71289,1111854;69177,77356,1111915;69125,78504,1109626;68163,78703,1109672;71694,78435,1109725;73140,73166,1111296;74040,72588,1110684;77405,64231,1110441;76331,69163,1110004;75876,71500,1110869;75781,70454,1111017;81100,69540,1112503;79575,69351,1109839;79502,66402,1110803;79488,64742,1110645;67310,78548,1109800;81125,76661,1110141;81349,74972,1110127;77874,67376,1110117;75107,66773,1111405;72333,70409,1111720;79458,71081,1109069;82162,57067,1111253;80302,55230,1111259;80217,56444,1113137;77439,55735,1111564;76943,52555,1113456;81193,58069,1111193;77988,60382,1110995;76948,65201,1110524;65558,55040,1111131;68620,55241,1114088;72210,59467,1111573;69333,54023,1111823;77273,54284,1112590;76923,53964,1112590;76840,60989,1111045;63364,54186,1107759;68672,52964,1110632;67799,52158,1111430;69999,51923,1113127;77413,63035,1110590;75057,62078,1111757;75630,64124,1110610;75543,63042,1111327;79961,72504,1108638;80574,71276,1111085;66815,53617,1110683;66903,54700,1111760;75165,58577,1112865;70329,55290,1112092;70416,56372,1112249;66162,52503,1111441;72972,57570,1112755;72269,56511,1113370;79003,67369,1111426;80125,68060,1111672;81086,67880,1111963;80081,59598,1111693;77985,57427,1111764;78557,59409,1111979;80067,57937,1111676;73631,56711,1111686;79989,63476,1110997;80468,62705,1111064;79559,61842,1111063;69843,54326,1112891;80974,61320,1111523;74215,57623,1112755
39022	194			36379,82334,1129625;26788,84802,1128772;31911,79730,1130289;34878,84872,1127884;31774,85126,1126118;34926,80615,1129284;33571,82362,1129487;33567,86500,1125541;28211,86699,1128008
39023	194			25869,40597,1122689;38099,48702,1128985;39315,48873,1129068;37664,45983,1128975;37738,47342,1128985;32698,41968,1125104;33133,44687,1125361;32772,43326,1125226;34350,44858,1125979;22194,45822,1126729;26356,43555,1126013;25139,43384,1126297;24778,42023,1126656;29069,43859,1124796;27263,40039,1122678;30463,43301,1126175;24533,40084,1122870;18093,45039,1126691;20427,48439,1133661;21817,43849,1126686;23720,46731,1126577;28568,41285,1124601
39029	193			69964,13605,1097926;68953,13641,1097947;68952,13544,1097914;64651,27662,1090851;64801,27378,1090835
39095	194			84418,69666,1112335;84673,61801,1111041
39097	194			83788,65362,1111096;84982,65778,1111162;84255,63027,1111193;83779,64961,1111111
39099	194			21817,44800,1126615;39182,41428,1121172;20530,43319,1122270;30072,39199,1121272;34008,37797,1118809;23778,41012,1122332;28918,88674,1128965;27300,87002,1128573;35256,88620,1122073;32198,88282,1123085;82142,63028,1111193;82470,66134,1111024
39100	194			85094,64607,1111178;83212,60957,1112006;84437,66966,1111199;86741,66180,1110641;86298,64662,1111120;86426,62018,1111089;32406,91704,1125732;31863,91754,1126302;31354,91800,1126589;31840,91012,1125885;31314,91123,1126411;32399,90957,1125351;35413,37902,1118710;35867,37663,1118776;36341,37403,1118746;35594,37082,1118788;35093,37331,1118801;36090,36810,1118898;26798,36110,1120737;27280,36437,1120753;27758,36746,1120647;28242,37078,1120651;83504,63926,1111193;85533,63268,1111196;85083,64275,1111198;89425,88838,1130135;88996,88135,1129955;89009,89540,1129764
39113	193			48035,59228,1057110;45836,54534,1057452;43724,56639,1056925;43629,56487,1056896;40810,68433,1056869;39720,68586,1056817;39561,66468,1056761;47231,55918,1057992;46620,58612,1056852;46645,58755,1056841;46613,58457,1056915;46712,68243,1058541;48958,38944,1066554;48313,40477,1063885;50435,42060,1060710;49173,46887,1054476;50695,49379,1052364;50210,51864,1054494;48819,48205,1053222;48365,48712,1053599;50564,45090,1056662;48402,58165,1057256;48157,59531,1057181;47558,59816,1057019;47704,59866,1057132;46718,66567,1057859;42167,67236,1056839;41301,70348,1056708;40636,66885,1057104;43047,63403,1056847;42842,63159,1057036;42834,63056,1056994;45929,21334,1069751;47875,23231,1069527;46496,23259,1070241;44819,26355,1070365;47382,25190,1070231
39113	197			44235,59367,1057116;44740,59832,1056816;44549,59584,1056919;44602,59680,1056908;44656,59807,1056843;43801,59317,1057026;43817,59425,1057028;44094,59321,1057012;42802,57031,1056998;43677,59326,1056970;42717,57103,1056952;42969,57162,1057164;48343,58306,1057230;48431,58293,1057225;48461,58222,1057214
39116	193			69717,14127,1098033
39118	193			69524,13611,1097894
39119	193			69419,13618,1097889;69848,13594,1097929;64751,26999,1090814
39120	193			65158,28137,1090836;66294,28341,1090840
39125	194			36545,47132,1128975;39102,41040,1121159;39643,41723,1121159;33699,37641,1118717;34393,37883,1118812;39316,48968,1129162;16395,47515,1133511;35099,45708,1127022;27272,42196,1126653;27105,44405,1125855;34351,44952,1126284;37286,47370,1133902;31557,43637,1125784
39135	194			58118,65393,1114302
39141	197			45117,13924,1070808
39149	194			33929,48414,1127366;32617,47818,1127685;33081,49492,1128144;32839,50532,1128879;36642,48954,1128850;36493,49667,1128656;35181,47956,1126698;33888,47032,1127089;33405,45645,1127134;31296,42381,1125561;30437,44823,1126637;27753,43337,1126031;28721,45095,1125694;24844,43904,1126039;22938,43641,1126702;24778,47695,1126671;25092,49886,1129151;21207,47555,1133508;17645,46310,1132303;15276,45570,1132231;16541,44385,1126691;18432,43437,1123633;26963,38439,1121270;27023,38323,1121253;25233,38402,1122832;31680,39964,1120481;33536,85263,1127912;36158,83428,1129429;38047,83586,1130058;37193,79601,1129627;36158,79478,1130400;34280,80936,1130445;31060,85760,1126161;29286,85834,1127163;30055,82358,1131021;29338,80639,1130961;28179,79265,1134387;31369,80426,1129641;33857,79796,1129620;34744,82665,1129645;70505,60452,1111930;70118,59574,1111938;69201,59386,1111833;69154,58235,1111879;71153,59738,1111833;70224,72839,1111852;69788,72119,1111818;71154,70036,1111806;72071,74677,1108819;70327,75028,1111901;69988,74265,1111800
39156	193			45241,14076,1070513;45286,14039,1070533;45343,14619,1070443;44514,15383,1071279;44502,15573,1071307
39156	197			45185,15495,1069781;44908,15107,1070193;45196,15546,1069765;45023,15300,1070018;45323,15769,1069632;44539,15485,1071113;44588,15444,1070979;45081,15305,1069939
39158	193			45433,60756,1056817;58364,75290,1057016;59452,75163,1057796;59890,74665,1057880;44281,67268,1057107;70133,71402,1057253;70478,72150,1056727;70876,70836,1057421;71139,72349,1056778;70802,72857,1056344;71819,71125,1057117;39178,63475,1056570;39178,63581,1056538;39065,63484,1056570;37812,54887,1057255;37751,54945,1057683;37713,54856,1057186;46556,61797,1057200;46309,61383,1057019;45920,60992,1056878;45048,60024,1056793;44606,59539,1056871;47274,61096,1056945;46725,60535,1057007;46319,60111,1056971;45876,59607,1056925;45610,58909,1056863;44870,58529,1056994;43391,59191,1056887;43977,59112,1056797;46726,62806,1057142;47602,62421,1057371;44524,64025,1056804;45488,63656,1057030;40207,62490,1057013;41442,62433,1056978;48776,66851,1058703;41712,65019,1057089;40764,65404,1056898;38855,67875,1056811;39690,68697,1056823;40854,67061,1057108;37735,65980,1056937;38485,65059,1056635;39731,65803,1056901;41794,69121,1057249;42371,68228,1056934;42153,66241,1056740;42548,65759,1056780;42750,65216,1056747;43828,65319,1057253;43554,67068,1056946;43046,69373,1056981;44122,68599,1057439;44696,68265,1057639;45256,67398,1057595;45768,67856,1057799;46631,67539,1058258;46337,68680,1058255;45252,65468,1057389;46609,65187,1057518;47843,64974,1058022;49202,65537,1058655;50047,66607,1058822;50495,67174,1058600;47250,68108,1058597;47839,69735,1058136;51454,69904,1056236;51735,70695,1055017;52321,69993,1056718;46268,70011,1057456;48293,55838,1057121;48624,56384,1057173;48995,56270,1057240;48520,55603,1056859;46751,53364,1057182;46169,53061,1056712;46276,62901,1057108;42894,63470,1056879;39713,67423,1056783;44829,53882,1056642;44908,53882,1056647;44937,53772,1056725;45174,55414,1056909;45619,54917,1057265;44020,57329,1056934;44394,56362,1056820;44800,56456,1056685;43738,62130,1056624;42887,60550,1056828;42950,60610,1056818;42801,60643,1056838;46423,53722,1056972;45991,53513,1056675;41372,61208,1056800;41869,61416,1056708;42345,59553,1056659;43137,59899,1056947;43972,61818,1056624
39159	193			43136,54754,1056896;39997,55066,1056737;40422,54694,1056868;40184,53990,1056404;39262,55047,1056992;43687,55327,1056900;44051,55219,1057001;43596,55002,1056764;43963,54890,1056843;43162,55072,1056846;43265,55421,1056803;42887,55501,1057019;42796,55176,1056994;42667,54509,1057001;43834,54222,1056901;43923,54552,1056876;43033,54404,1056849;43558,54660,1056804;43467,54335,1056693;42758,54834,1056948;43561,55664,1056803
39160	193			48057,57437,1057521;49111,57461,1057049;48799,57297,1057026;46771,55271,1057678;46447,55713,1057572;46636,55606,1057665;47479,60791,1056950;47682,60238,1056998;48371,59419,1057163;48044,59709,1057191;43265,57243,1057293;42826,57122,1056997;44379,62051,1056783
39161	194			71377,56192,1112796;70737,76147,1111753;71350,72905,1111759;74390,70905,1111872;75151,68554,1111525;77991,66195,1110296;77640,62139,1114748;75703,61064,1111390;78557,64917,1110544;79105,60879,1111540;79107,58118,1111979;75670,57191,1112284;74204,58757,1113118;71508,58409,1111740;71882,54806,1112782;69548,56130,1112684;67863,54519,1111707;68369,53134,1110401;65126,53419,1110164
39164	194			84768,64256,1111198;66929,54797,1111904;68230,53011,1110477;71743,54683,1112774;70442,56469,1112289;71585,58318,1111844;75135,58469,1112885;78665,59312,1112157;79530,61734,1111114;75513,62934,1111401;78553,65019,1110553;79063,67543,1111316;75269,68646,1111423;74510,71034,1111605;73248,73069,1111309;71336,74133,1111813;70567,77578,1111710;68318,78749,1109675;74018,76326,1113656;76906,74139,1111541;74192,54581,1114199;74441,54917,1114184;84544,61554,1111258;84806,61572,1111210;84846,62102,1111111;84558,62101,1111038;82681,64424,1111157;82360,64391,1111175;82666,64646,1111119;82336,64645,1111114;82660,64866,1111079;82330,64865,1111089;82681,64160,1111203;82360,64126,1111175;86960,63194,1111152;86945,63416,1111145;84753,64478,1111193;84810,64723,1111196
39167	194			34633,85730,1126970;32346,86076,1126482;31987,87033,1125178;28678,87717,1127763;29910,87645,1126519;37808,84763,1127008;35345,85890,1126948;29940,80180,1131047;28044,80939,1132292;31341,81874,1129612;28751,84810,1129631;29325,84421,1128721;29634,82853,1131013;37234,85152,1126871;36733,86975,1124884;30531,86583,1126596;27256,85820,1128755;34637,81592,1129607;33241,80503,1129608;34035,83681,1129329;30524,83085,1128667;39028,81386,1133884;32350,81938,1129482;35850,81231,1129336;32552,84129,1129543
39170	194			33374,89564,1123362;32465,84062,1129482;29214,82227,1131013;34550,81525,1129597;31900,86965,1125425;28664,84743,1129788;29722,82117,1135701;37147,85085,1127346;34946,88906,1122131;31871,88509,1123001;31062,91538,1126845;31062,90830,1126810;33944,88359,1122830;32546,88213,1123022;33013,89979,1123655;33352,89986,1123548;33719,89995,1123504;34133,90030,1123324;33040,89589,1123404;33731,89603,1123349;34106,89646,1123212;32211,87873,1123719;33926,88641,1122865;33957,88046,1122874;35296,88161,1122572;34546,85663,1126942;29823,87577,1126711
39173	194			27110,44296,1125875;36550,47023,1128975;31561,43528,1125809;39091,46681,1128981;39889,48032,1129051;38935,47778,1129081;35333,43579,1124904;34125,42665,1125018;33969,43762,1125416;36594,42319,1125012;27339,42276,1126646;21167,46029,1126763;35104,45598,1126818;25975,42460,1126664;24112,43591,1126464;19240,48121,1133544;23030,44898,1126490;21624,48875,1133473;22579,49130,1133607;16393,47286,1133355;18324,47514,1133651
39176	194			28062,36242,1120803;22475,49043,1133607;28983,43817,1124794;24132,43738,1126381;21234,46233,1126774;19254,48241,1133501;33027,44723,1125517;23477,41104,1122309;26403,43689,1125972;25783,40554,1122694;36861,42342,1125033;32612,41925,1125110;35229,43491,1124925;39785,47945,1129187;37578,45941,1129034;27522,35938,1120547;27793,36082,1120704;28296,36382,1120705;34818,36612,1118792;35103,36463,1118899;35388,36300,1118917;35656,36130,1118895;29777,39026,1121285
39186	193			47737,15257,1068753
39187	193			44590,13786,1070685
39187	197			44582,13824,1070754
39251	194			33934,34332,1123998;29701,31111,1130562;29667,30750,1130562;28455,31310,1130562;27662,31310,1130562;27164,31352,1133098;29609,34353,1123983;29721,33736,1123983;27464,34052,1123983;32476,31796,1130559;33165,32022,1130568;32170,31600,1130562;35390,33264,1123998;35153,33008,1123998;34967,32834,1123998;32244,34337,1123983;32417,34834,1123983;32417,34574,1123983;27286,33781,1123991
39256	194			28518,34730,1123983;27198,34206,1123983;34406,33247,1123998;34395,33416,1123998;34051,34468,1123998;34165,34110,1123998;29360,35156,1123983;29406,34922,1123983;27793,33831,1123983;27567,34142,1123983;28517,34584,1123983
