ID	SubID	Name	CostThew	ProfessionID	RequirePlayerLevel	RequireLevel	ProfessionIDExt	RequireLevelExt	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	EquipmentType	Exp	PrepareFrame	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	CreateItemType	CreateItemIndex	CreateItemStackNum	CoolDownID
104	5	白虎·毕宿第五	12	8	45	55	10	48	0		0	0		68	80	5	1827	1	5	2871	1							5	7935	1	
104	6	白虎·觜宿第六	12	8	45	55	10	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3545	1				5	7935	1	
104	7	白虎·参宿第七	12	8	45	55	10	48	0		0	0		50	80	5	2201	2	5	3841	1	5	3545	1				5	7935	1	
105	1	论语卷十其一	15	8	50	60	10	53	0		0	0		60	80	5	1827	1	5	2202	1	5	979	1				5	8028	1	
105	2	论语卷十其二	13	8	50	60	10	53	0		0	0		60	80	5	3573	1	5	2202	1							5	8026	1	
105	3	论语卷十其三	17	8	50	60	10	53	0		0	0		60	80	5	981	1	5	3843	1	5	2870	1				5	8022	1	
105	4	论语卷十其四	17	8	50	60	10	53	0		0	0		60	80	5	2870	1	5	3843	1	5	974	1				5	8022	1	
105	5	论语卷十其五	13	8	50	60	10	53	0		0	0		81	80	5	2870	1	5	3843	1							5	8026	1	
105	6	论语卷十其六	15	8	50	60	10	53	0		0	0		60	80	5	2870	1	5	3843	1							5	8021	1	
105	7	论语卷十其七	13	8	50	60	10	53	0		0	0		81	80	5	2870	1	5	3843	1							5	8023	1	
105	8	论语卷十其八	15	8	50	60	10	53	0		0	0		60	80	5	2870	1	5	2202	1							5	8021	1	
106	1	道德经卷四其一	17	8	50	60	10	53	0		0	0		60	80	5	981	1	5	3843	1	5	2870	1				5	7940	1	
106	2	道德经卷四其二	13	8	50	60	10	53	0		0	0		60	80	5	3573	2	5	2202	2							5	7935	1	
106	3	道德经卷四其三	15	8	50	60	10	53	0		0	0		60	80	5	3279	2	5	2202	2	5	2870	1				5	7936	1	
106	4	道德经卷四其四	13	8	50	60	10	53	0		0	0		60	80	5	3573	2	5	2202	2	5	3544	1				5	7935	1	
106	5	道德经卷四其五	13	8	50	60	10	53	0		0	0		60	80	5	3573	2	5	2202	2	5	3546	1				5	7935	1	
106	6	道德经卷四其六	13	8	50	60	10	53	0		0	0		60	80	5	3573	2	5	2202	2	5	3547	1				5	7935	1	
106	7	道德经卷四其七	13	8	50	60	10	53	0		0	0		60	80	5	3573	2	5	2202	2	5	3548	1				5	7935	1	
106	8	道德经卷四其八	15	8	50	60	10	53	0		0	0		60	80	5	3278	2	5	3843	1	5	3573	2				5	7945	1	
107	1	太极生两仪上	15	8	50	60	10	53	0		0	0		60	80	5	3279	2	5	2202	1	5	2870	1				5	7945	1	
107	2	太极生两仪下	17	8	50	60	10	53	0		0	0		60	80	5	981	1	5	3843	1	5	2870	1				5	7937	1	
107	3	两仪生四象上	13	8	50	60	10	53	0		0	0		60	80	5	3573	2	5	2202	1							5	7935	1	
107	4	两仪生四象下	17	8	50	60	10	53	0		0	0		60	80	5	981	1	5	3843	1	5	2870	1				5	7940	1	
107	5	四象生八卦上	17	8	50	60	10	53	0		0	0		60	80	5	981	1	5	3843	1	5	2870	1				5	7937	1	
107	6	四象生八卦下	13	8	50	60	10	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3546	1				5	7935	1	
108	1	道德经卷五其一	15	8	55	65	10	58	0		0	0		80	80	5	3295	2	5	2202	1	5	2870	1				5	7945	1	
108	2	道德经卷五其二	13	8	55	65	10	58	0		0	0		80	80	5	3573	1	5	2202	1							5	7935	1	
108	3	道德经卷五其三	17	8	55	65	10	58	0		0	0		80	80	5	2870	1	5	3843	1	5	974	1				5	7937	1	
108	4	道德经卷五其四	15	8	55	65	10	58	0		0	0		80	80	5	3573	2	5	3843	1							5	7945	1	
108	5	道德经卷五其五	13	8	55	65	10	58	0		0	0		80	80	5	3573	2	5	2202	1	5	3545	1				5	7935	1	
108	6	道德经卷五其六	13	8	55	65	10	58	0		0	0		80	80	5	3573	2	5	2202	1	5	3544	1				5	7935	1	
108	7	道德经卷五其七	13	8	55	65	10	58	0		0	0		108	80	5	2870	1	5	3843	1							5	7935	1	
108	8	道德经卷五其八	15	8	55	65	10	58	0		0	0		80	80	5	3573	2	5	3843	1							5	7936	1	
109	1	纯阳秘录第一章	13	8	55	65	10	58	0		0	0		80	80	5	3573	2	5	2202	1							5	7935	1	
109	2	纯阳秘录第二章	15	8	55	65	10	58	0		0	0		80	80	5	2870	1	5	2202	1							5	7945	1	
109	3	纯阳秘录第三章	13	8	55	65	10	58	0		0	0		80	80	5	3573	2	5	3843	1							5	7935	1	
109	4	纯阳秘录第四章	15	8	55	65	10	58	0		0	0		80	80	5	2870	1	5	2202	1							5	7936	1	
109	5	纯阳秘录第五章	17	8	55	65	10	58	0		0	0		80	80	5	2870	1	5	3843	1	5	973	1				5	7937	1	
109	6	纯阳秘录第六章	17	8	55	65	10	58	0		0	0		80	80	5	982	1	5	3843	1	5	2870	1				5	7937	1	
109	7	纯阳秘录第七章	13	8	55	65	10	58	0		0	0		80	80	5	3573	2	5	2202	1	5	3545	1				5	7935	1	
109	8	纯阳秘录第八章	13	8	55	65	10	58	0		0	0		80	80	5	3573	2	5	2202	1	5	3544	1				5	7935	1	
110	1	玉虚子传	13	8	55	65	11	58	0		0	0		80	80	5	3573	1	5	2202	1	5	3546	1				5	7935	1	
110	2	灵虚子传	15	8	55	65	11	58	0		0	0		80	80	5	2870	1	5	2202	1							5	7936	1	
110	3	清虚子传	15	8	55	65	11	58	0		0	0		80	80	5	2870	1	5	2202	1							5	7936	1	
110	4	紫虚子传	15	8	55	65	11	58	0		0	0		80	80	5	2870	1	5	2202	1							5	7936	1	
110	5	金虚子传	15	8	55	65	11	58	0		0	0		80	80	5	2870	1	5	2202	1							5	7936	1	
111	1	朝三暮四	14	8	60	70	10	63	0		0	0		120	80	5	3573	2	5	2202	1	5	3548	1				5	7935	1	
111	2	盗亦有道	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	973	1				5	7937	1	
111	3	黄帝遗珠	18	8	60	70	10	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7940	1	
111	4	轮扁斫轮	18	8	60	70	10	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7940	1	
111	5	井底之蛙	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7937	1	
111	6	子非鱼	16	8	60	70	10	63	0		0	0		120	80	5	3573	2	5	3843	1							5	7939	1	
111	7	唇亡齿寒上篇	18	8	60	70	10	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7940	1	
111	8	唇亡齿寒下篇	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	973	1				5	7946	1	
112	1	冲虚丹术第五诀·灵草丹法	9	8	10	20	10	12	0		0	0		25	80	5	2200	2	5	3842	1							5	7944	1	
112	2	冲虚丹术第六诀·奇花丹法	10	8	20	30	10	23	0		0	0		25	80	5	2200	2	5	3842	1							5	7935	1	
112	3	冲虚丹术第七诀·圣水丹法	11	8	30	40	10	33	0		0	0		35	80	5	2201	2	5	3841	1							5	7935	1	
112	4	冲虚丹术第八诀·真果丹法	16	8	40	50	10	43	0		0	0		45	80	5	1827	1	5	2871	1	5	972	1				5	7937	1	
112	5	冲虚丹术第九诀·耀日丹法	17	8	50	60	10	53	0		0	0		60	80	5	2870	1	5	3843	1	5	979	1				5	7937	1	
112	6	冲虚丹术第十诀·皓月丹法	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	973	1				5	7937	1	
112	7	冲虚丹术第十一诀·天星丹法	18	8	65	70	10	68	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7937	1	
112	8	冲虚丹术第十二诀·流云丹法	18	8	65	70	10	68	0		0	0		120	80	5	2870	1	5	3843	1	5	973	1				5	7937	1	
113	1	八仙传之一	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7937	1	
113	2	八仙传之二	14	8	60	70	10	63	0		0	0		120	80	5	3573	1	5	2202	1	5	3544	1				5	7935	1	
113	3	八仙传之三	14	8	60	70	10	63	0		0	0		120	80	5	3573	2	5	2202	1	5	3546	1				5	7935	1	
113	4	八仙传之四	14	8	60	70	10	63	0		0	0		120	80	5	3573	2	5	2202	1	5	3547	1				5	7935	1	
113	5	八仙传之五	14	8	60	70	10	63	0		0	0		120	80	5	3573	1	5	2202	1	5	3548	1				5	7935	1	
113	6	八仙传之六	14	8	60	70	10	63	0		0	0		162	80	5	2870	1	5	3843	1							5	7935	1	
113	7	八仙传之七	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7937	1	
113	8	八仙传之八	14	8	60	70	10	63	0		0	0		162	80	5	2870	1	5	3843	1							5	7935	1	
114	1	朱雀·井宿第一	14	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	2202	1							5	7935	1	
114	2	朱雀·鬼宿第二	14	8	60	70	10	63	0		0	0		120	80	5	3573	2	5	3843	1							5	7935	1	
114	3	朱雀·柳宿第三	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7937	1	
114	4	朱雀·星宿第四	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	973	1				5	7937	1	
114	5	朱雀·张宿第五	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7937	1	
114	6	朱雀·翼宿第六	16	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1							5	7936	1	
114	7	朱雀·轸宿第七	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	973	1				5	7937	1	
115	1	冲虚丹术第一诀·青龙丹法	10	8	25	35	10	28	0		0	0		35	80	5	2201	2	5	3841	1							5	7944	1	
115	2	冲虚丹术第二诀·白虎丹法	12	8	40	50	10	43	0		0	0		45	80	5	2201	2	5	3841	1							5	7935	1	
115	3	冲虚丹术第三诀·朱雀丹法	17	8	50	60	10	53	0		0	0		60	80	5	2870	1	5	3843	1	5	979	1				5	7937	1	
115	4	冲虚丹术第四诀·玄武丹法	18	8	65	70	10	68	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7937	1	
116	1	达摩洗髓经上篇·无我	12	8	25	35	9	28	0		0	0		35	80	5	1827	1	5	3842	1							5	7951	1	
116	2	达摩洗髓经下篇·无相	14	8	25	35	9	28	0		0	0		35	80	5	1827	1	5	2872	1	5	979	1				5	7952	1	
117	1	清净妙论上篇·舍身	12	8	25	35	10	28	0		0	0		35	80	5	1827	1	5	3842	1							5	7939	1	
117	2	清净妙论下篇·坐忘	14	8	25	35	10	28	0		0	0		35	80	5	1827	1	5	2872	1	5	972	1				5	7940	1	
118	1	上之回	11	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	3841	1							5	8026	1	
118	2	塞上曲	11	8	30	40	11	33	0		0	0		35	80	5	2201	1	5	2871	1							5	8026	1	
118	3	空城雀	15	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	2871	1	5	979	1				5	8022	1	
118	4	发白马	13	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	3841	1							5	8028	1	
118	5	枯鱼过河泣	13	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	3841	1							5	8028	1	
118	6	君马黄	11	8	30	40	11	33	0		0	0		35	80	5	2201	2	5	2871	1							5	8026	1	
118	7	对酒行	11	8	30	40	11	33	0		0	0		35	80	5	2201	2	5	3841	1	5	982	1				5	8026	1	
118	8	紫骝马	15	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	2871	1	5	972	1				5	8022	1	
119	1	采莲曲	11	8	30	40	11	33	0		0	0		35	80	5	2201	2	5	3841	2	5	981	1				5	8026	1	
119	2	杨叛儿	11	8	30	40	11	33	0		0	0		35	80	5	2201	2	5	3841	2	5	982	1				5	8026	1	
119	3	入朝曲	15	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	2871	1	5	979	1				5	8022	1	
119	4	野田黄雀行	15	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	2871	1	5	972	1				5	8022	1	
119	5	乌夜啼	11	8	30	40	11	33	0		0	0		47	80	5	1827	1	5	2871	1							5	8026	1	
119	6	乌栖曲	13	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	3841	1							5	8021	1	
119	7	临江王节士歌	13	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	2871	1							5	8021	1	
119	8	丁督护歌	13	8	30	40	11	33	0		0	0		35	80	5	1827	1	5	3841	1							5	8028	1	
120	1	蜀道难	13	8	50	60	11	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3547	1				5	8026	1	
120	2	梁甫吟	13	8	50	60	11	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3548	1				5	8026	1	
120	3	战城南	13	8	50	60	11	53	0		0	0		81	80	5	2870	1	5	3843	1							5	8026	1	
120	4	将进酒	13	8	50	60	11	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3545	1				5	8026	1	
120	5	行行游且猎篇	13	8	50	60	11	53	0		0	0		60	80	5	3573	2	5	2202	1	5	3545	1				5	8026	1	
120	6	飞龙引二首	15	8	50	60	11	53	0		0	0		60	80	5	2870	1	5	2202	1							5	8021	1	
120	7	天马歌	13	8	50	60	11	53	0		0	0		81	80	5	2870	1	5	3843	1							5	8026	1	
120	8	长相思	13	8	50	60	11	53	0		0	0		60	80	5	3573	2	5	2202	1							5	8026	1	
121	1	伏魔袈裟	16	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1							5	7951	1	
121	2	沙罗杖	18	8	60	70	9	63	0		0	0		120	80	5	2870	1	5	3843	1	5	973	1				5	7952	1	
122	1	神仙自在说	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	974	1				5	7940	1	
122	2	凌云心法	18	8	60	70	10	63	0		0	0		120	80	5	2870	1	5	3843	1	5	973	1				5	7940	1	
123	1	商道第一章	14	8	65	70	11	68	0		0	0		162	80	5	2870	1	5	3843	1							5	8023	1	
123	2	商道第二章	14	8	65	70	11	68	0		0	0		162	80	5	2870	1	5	3843	1							5	8023	1	
123	3	商道第三章	18	8	65	70	11	68	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	8025	1	
124	1	般若要诀第一章	18	8	65	70	9	68	0		0	0		120	80	5	3548	1	5	3843	1	5	2870	1				5	7952	1	
124	2	般若要诀第二章	18	8	65	70	9	68	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7952	1	
124	3	般若要诀第三章	18	8	65	70	9	68	0		0	0		120	80	5	3548	1	5	3843	1	5	2870	1				5	7952	1	
125	1	真元秘要之一	18	8	65	70	10	68	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	7940	1	
125	2	真元秘要之二	18	8	65	70	10	68	0		0	0		120	80	5	3544	1	5	3843	1	5	2870	1				5	7940	1	
125	3	真元秘要之三	18	8	65	70	10	68	0		0	0		120	80	5	3546	1	5	3843	1	5	2870	1				5	7940	1	
126	1	寒冰诀疏义第一章·风寒	18	8	70	70	11	70	0		0	0		120	80	5	3547	1	5	3843	1	5	2870	1				5	8025	1	
126	2	寒冰诀疏义第二章·雪舞	18	8	70	70	11	70	0		0	0		120	80	5	3548	1	5	3843	1	5	2870	1				5	8025	1	
126	3	寒冰诀疏义第三章·冰凝	18	8	70	70	11	70	0		0	0		120	80	5	3544	1	5	3843	1	5	2870	1				5	8025	1	
126	4	寒冰诀疏义第四章·意冷	18	8	70	70	11	70	0		0	0		120	80	5	3546	1	5	3843	1	5	2870	1				5	8025	1	
127	1	奥义诀第一章·元气	18	8	70	70	11	70	0		0	0		120	80	5	3547	1	5	3843	1	5	2870	1				5	8025	1	
127	2	奥义诀第二章·心神	18	8	70	70	11	70	0		0	0		120	80	5	3548	1	5	3843	1	5	2870	1				5	8025	1	
127	3	奥义诀第三章·刀意	18	8	70	70	11	70	0		0	0		120	80	5	3544	1	5	3843	1	5	2870	1				5	8025	1	
127	4	奥义诀第四章·天地同归	18	8	70	70	11	70	0		0	0		120	80	5	3546	1	5	3843	1	5	2870	1				5	8025	1	
128	1	白衣雪魔王遗风·上	18	8	65	70	11	68	0		0	0		120	80	5	3547	1	5	3843	1	5	2870	1				5	8025	1	
128	2	白衣雪魔王遗风·中	18	8	65	70	11	68	0		0	0		120	80	5	3548	1	5	3843	1	5	2870	1				5	8025	1	
128	3	白衣雪魔王遗风·下	14	8	70	70	11	70	0		0	0		162	80	5	3544	1	5	3843	1							5	8023	1	
128	4	夺命阎王肖药儿·上	14	8	70	70	11	70	0		0	0		162	80	5	3546	1	5	3843	1							5	8023	1	
128	5	夺命阎王肖药儿·下	18	8	70	70	11	70	0		0	0		120	80	5	3547	1	5	3843	1	5	2870	1				5	8025	1	
129	1	天枢·上	18	8	65	70	11	68	0		0	0		120	80	5	3547	1	5	3843	1	5	2870	1				5	8025	1	
129	2	天枢·中	18	8	65	70	11	68	0		0	0		120	80	5	3548	1	5	3843	1	5	2870	1				5	8025	1	
129	3	天枢·下	14	8	70	70	11	70	0		0	0		162	80	5	2870	1	5	3843	1							5	8023	1	
129	4	天玑·上	14	8	70	70	11	70	0		0	0		162	80	5	2870	1	5	3843	1							5	8023	1	
129	5	天玑·下	18	8	70	70	11	70	0		0	0		120	80	5	1829	1	5	3843	1	5	2870	1				5	8025	1	
130	1	江湖录第一章·少林	18	8	70	70	11	70	0		0	0		120	80	5	1830	1	5	3843	1	5	2870	1				5	8025	1	
130	2	江湖录第二章·纯阳	18	8	70	70	11	70	0		0	0		120	80	5	1829	1	5	3843	1	5	2870	1				5	8025	1	
130	3	江湖录第三章·长歌	18	8	70	70	11	70	0		0	0		120	80	5	1830	1	5	3843	1	5	2870	1				5	8025	1	
131	1	江湖录第四章·天策	18	8	70	70	11	70	0		0	0		120	80	5	1829	1	5	3843	1	5	2870	1				5	8025	1	
131	2	江湖录第五章·七秀	18	8	70	70	11	70	0		0	0		120	80	5	1830	1	5	3843	1	5	2870	1				5	8025	1	
131	3	江湖录第六章·万花	18	8	70	70	11	70	0		0	0		120	80	5	1829	1	5	3843	1	5	2870	1				5	8025	1	
132	1	江湖录第七章·昆仑	18	8	70	70	11	70	0		0	0		120	80	5	1830	1	5	3843	1	5	2870	1				5	8025	1	
132	2	江湖录第八章·唐门	18	8	70	70	11	70	0		0	0		120	80	5	1829	1	5	3843	1	5	2870	1				5	8025	1	
132	3	江湖录第九章·丐帮	18	8	70	70	11	70	0		0	0		120	80	5	1830	1	5	3843	1	5	2870	1				5	8025	1	
133	1	大力金刚掌第一式	18	8	70	70	9	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3552	1				5	7952	1	
133	2	大力金刚掌第二式	18	8	70	70	9	70	0		0	0		120	80	5	2870	1	5	3843	1	5	975	1				5	7952	1	
133	3	大力金刚掌第三式	18	8	70	70	9	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3550	1				5	7952	1	
133	4	大力金刚掌第四式	18	8	70	70	9	70	0		0	0		120	80	5	2870	1	5	3843	1	5	976	1				5	7952	1	
133	5	大力金刚掌第五式	18	8	70	70	9	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3283	1				5	7952	1	
134	1	纯阳诀其一	18	8	70	70	10	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3549	1				5	7940	1	
134	2	纯阳诀其二	18	8	70	70	10	70	0		0	0		120	80	5	2870	1	5	3843	1	5	975	1				5	7940	1	
134	3	纯阳诀其三	18	8	70	70	10	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3551	1				5	7940	1	
134	4	纯阳诀其四	18	8	70	70	10	70	0		0	0		120	80	5	2870	1	5	3843	1	5	976	1				5	7940	1	
134	5	纯阳诀其五	18	8	70	70	10	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3551	1				5	7940	1	
135	1	七秀剑舞诀第一章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3549	1				5	8025	1	
135	2	七秀剑舞诀第二章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	975	1				5	8025	1	
135	3	七秀剑舞诀第三章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3283	1				5	8025	1	
135	4	七秀剑舞诀第四章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	976	1				5	8025	1	
135	5	七秀剑舞诀第五章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3552	1				5	8025	1	
136	1	太宗兵法第一章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3550	1				5	8025	1	
136	2	太宗兵法第二章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	975	1				5	8025	1	
136	3	太宗兵法第三章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3549	1				5	8025	1	
136	4	太宗兵法第四章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	976	1				5	8025	1	
136	5	太宗兵法第五章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3549	1				5	8025	1	
137	1	万花岐黄术第一章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3552	1				5	8025	1	
137	2	万花岐黄术第二章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	975	1				5	8025	1	
137	3	万花岐黄术第三章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3283	1				5	8025	1	
137	4	万花岐黄术第四章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	976	1				5	8025	1	
137	5	万花岐黄术第五章	18	8	70	70	11	70	0		0	0		120	80	5	2870	1	5	3843	1	5	3551	1				5	8025	1	
138	1	江湖名门录之一	8	8	10	15	11	12	0		0	0		15	80	5	2200	2	5	2872	1							5	8026	1	
138	2	江湖名门录之二	8	8	10	15	11	12	0		0	0		20	80	5	3574	1	5	2872	1							5	8027	1	
138	3	江湖名门录之三	10	8	10	15	11	12	0		0	0		15	80	5	3574	1	5	3842	1							5	8021	1	
138	4	江湖名门录之四	9	8	10	20	11	12	0		0	0		25	80	5	2200	2	5	2872	1							5	8026	1	
138	5	江湖名门录之五	11	8	10	20	11	12	0		0	0		25	80	5	3574	1	5	3842	1							5	8021	1	
139	1	神匠技艺之一	9	8	15	25	11	18	0		0	0		30	80	5	2200	2	5	2872	1							5	8026	1	
139	2	神匠技艺之二	11	8	15	25	11	18	0		0	0		30	80	5	3574	1	5	3842	1							5	8021	1	
139	3	神匠技艺之三	11	8	15	25	11	18	0		0	0		30	80	5	2200	2	5	2872	1							5	8021	1	
139	4	神匠技艺之四	11	8	15	25	11	18	0		0	0		30	80	5	3574	1	5	3842	1							5	8028	1	
139	5	神匠技艺之五	9	8	15	25	11	18	0		0	0		41	80	5	3574	1	5	3842	1	5	3263	1				5	8026	1	
139	6	神匠技艺之六	9	8	15	25	11	18	0		0	0		41	80	5	3574	1	5	3842	1	5	3263	1				5	8026	1	
139	7	神匠技艺之七	9	8	15	25	11	18	0		0	0		41	80	5	3574	1	5	3842	1	5	3263	1				5	8026	1	
139	8	神匠技艺之八	9	8	15	25	11	18	0		0	0		30	80	5	2200	2	5	2872	1							5	8026	1	
140	1	武林杂记之一	9	8	15	25	11	18	0		0	0		30	80	5	2872	1	5	3842	1							5	8026	1	
140	2	武林杂记之二	9	8	15	25	11	18	0		0	0		30	80	5	2200	2	5	3574	1							5	8026	1	
140	3	武林杂记之三	11	8	15	25	11	18	0		0	0		30	80	5	3574	1	5	3842	1							5	8021	1	
140	4	武林杂记之四	9	8	15	25	11	18	0		0	0		41	80	5	3574	1	5	2872	1	5	3263	1				5	8027	1	
140	5	武林杂记之五	9	8	15	25	11	18	0		0	0		41	80	5	3574	1	5	2872	1	5	3263	1				5	8026	1	
140	6	武林杂记之六	11	8	15	25	11	18	0		0	0		30	80	5	3574	1	5	2872	1							5	8021	1	
140	7	武林杂记之七	11	8	15	25	11	18	0		0	0		30	80	5	3574	1	5	2872	1							5	8021	1	
140	8	武林杂记之八	9	8	15	25	11	18	0		0	0		41	80	5	3574	1	5	2872	1							5	8026	1	
141	1	牛郎织女	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1	5	3546	1				5	8026	1	
141	2	孟姜女哭长城	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1	5	3547	1				5	8026	1	
141	3	白蛇传	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1	5	3548	1				5	8027	1	
141	4	梁山伯与祝英台	18	8	60	70	11	63	0		0	0		120	80	5	3843	1	5	2870	1							5	8022	1	
141	5	天仙配	16	8	60	70	11	63	0		0	0		120	80	5	2870	1	5	3843	1							5	8028	1	
141	6	柳毅传	14	8	60	70	11	63	0		0	0		120	80	5	2870	1	5	2202	1							5	8026	1	
141	7	女神巨蟒永世相随	16	8	60	70	11	63	0		0	0		120	80	5	2870	1	5	3843	1							5	8021	1	
141	8	田螺姑娘	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1							5	8026	1	
142	1	孔雀东南飞	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1							5	8023	1	
142	2	陌上桑	16	8	60	70	11	63	0		0	0		120	80	5	2870	1	5	3843	1							5	8021	1	
142	3	郭华郎与王月英	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1							5	8026	1	
142	4	螺女逃婚	18	8	60	70	11	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	8022	1	
142	5	霸王别姬	16	8	60	70	11	63	0		0	0		120	80	5	2870	1	5	3843	1							5	8021	1	
142	6	洛神宓妃	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1							5	8026	1	
142	7	洛神赋	16	8	60	70	11	63	0		0	0		120	80	5	2870	1	5	3843	1							5	8021	1	
142	8	乘龙快婿	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1							5	8026	1	
143	1	文君夜奔相如	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1							5	8026	1	
143	2	破镜重圆	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1							5	8027	1	
143	3	樊梨花与薛丁山	16	8	60	70	11	63	0		0	0		120	80	5	2870	1	5	3843	1							5	8021	1	
143	4	干将莫邪	18	8	60	70	11	63	0		0	0		120	80	5	3843	1	5	2870	1							5	8029	1	
143	5	娥皇女英	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1							5	8026	1	
143	6	金屋藏娇	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1							5	8026	1	
143	7	铜雀春深锁二乔	16	8	60	70	11	63	0		0	0		120	80	5	2870	1	5	3843	1							5	8021	1	
143	8	诸葛亮与黄月英 	14	8	60	70	11	63	0		0	0		120	80	5	3573	2	5	2202	1							5	8026	1	
144	1	鹿王本生·上	16	8	60	70	11	63	0		0	0		120	80	5	2870	1	5	3843	1							5	8021	1	
144	2	鹿王本生·中	18	8	60	70	11	63	0		0	0		120	80	5	982	1	5	3843	1	5	2870	1				5	8022	1	
144	3	鹿王本生·下	16	8	60	70	11	63	0		0	0		120	80	5	2870	1	5	2202	1							5	8021	1	
145	1	嫦娥奔月	8	8	40	50	11	43	0		0	0		0	80	5	2200	1	5	3842	1							5	8027	1	
