ID	SubID	Name	DoodadTemplateID	CostStamina	ProfessionID	RequireLevel	ToolItemType	ToolItemIndex	EquipmentType	PrepareFrame	PlayerExp	Exp	ExtendProfessionID1	ExtendExp1	ExtendProfessionID2	ExtendExp2	CreateItemTab	CreateItemIndex	CreateItemStackNum	BuffID	BuffLevel	Train	ScriptName
207	3	张桎辕兵法篇·二		8	8	90						1000	11	10					0				
207	4	张桎辕武器篇		8	8	90						1000	11	10					0				
208	1	可人武功篇·一		8	8	90						1000	11	10					0				
208	2	可人武功篇·二		8	8	90						1000	11	10					0				
208	3	可人武器篇		8	8	90						1000	11	10					0				
208	4	可人菜谱篇		8	8	90						1000	11	10					0				
209	1	陶寒亭秘闻·一		8	8	90						1000	11	10					0				
209	2	陶寒亭秘闻·二		8	8	90						1000	11	10					0				
209	3	陶寒亭秘闻·三		8	8	90						1000	11	10					0				
209	4	陶寒亭武器篇		8	8	90						1000	11	10					0				
210	1	肖药儿秘闻篇		8	8	90						1000	11	10					0				
210	2	肖药儿武器篇·上		8	8	90						1000	11	10					0				
210	3	肖药儿武器篇·下		8	8	90						1000	11	10					0				
210	4	肖药儿坐骑篇		8	8	90						1000	11	10					0				
211	1	莫雨稻香村往事篇		8	8	90						1000	11	10					0				
211	2	莫雨宝甲篇		8	8	90						1000	11	10					0				
211	3	莫雨武器篇		8	8	90						1000	11	10					0				
211	4	莫雨宠物篇		8	8	90						1000	11	10					0				
212	1	有情世界		8	8	90						1000	11	10					0	352	1		
212	2	剑的心		8	8	90						1000	11	10					0			2000	
212	3	阳宝哥小传		8	8	90						1000	11	10					0			2000	
212	4	鸦碎碎念		8	8	90						1000	11	10					0	355	1		
212	5	珞山传		8	8	90						1000	11	10					0			2000	
212	6	乐冬传		8	8	90					15000	1000	11	10					0				
212	7	香菜菜传		8	8	90						1000	11	10					0	355	1		
212	8	星空随笔		8	8	90						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
213	1	李家征天下		8	8	20						15	11	10					0	352	1		
213	2	秦王破虎牢		8	8	20						15	11	10					0			2000	
213	3	百年洗礼		8	8	20						15	11	10					0			2000	
213	4	雁门雄关		8	8	20						15	11	10					0	355	1		
213	5	雁门关之变		8	8	20						15	11	10					0			2000	
213	6	血手凤凰燕忘情		8	8	20					1500	15	11	10					0				
213	7	九霄孤狼风夜北		8	8	20						15	11	10					0	355	1		
213	8	笑面阎王宋森雪		8	8	20						15	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
214	1	烈马银枪薛直·上		8	8	25						15	11	10					0	352	1		
214	2	烈马银枪薛直·下		8	8	25						15	11	10					0			2000	
214	3	红衣佛爷王不空·上		8	8	25						15	11	10					0			2000	
214	4	红衣佛爷王不空·下		8	8	25						15	11	10					0	355	1		
214	5	百步流星申屠远·上		8	8	25						15	11	10					0			2000	
214	6	百步流星申屠远·下		8	8	25					1500	15	11	10					0				
214	7	潋艳刀燕忆眉·上		8	8	25						15	11	10					0	355	1		
214	8	潋艳刀燕忆眉·下		8	8	25						15	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
215	1	龙城飞蛾	5015	8	8	85						1000	11	10					0	352	1		
215	2	杏花酒韵·壹	5016	8	8	85						1000	11	10					0			2000	
215	3	杏花酒韵·贰	5017	8	8	85						1000	11	10					0			2000	
215	4	晋王祠·壹	5018	8	8	85						1000	11	10					0	355	1		
215	5	大乱局	5019	8	8	85						1000	11	10					0			2000	
215	6	武周遗祸	5020	8	8	85					15000	1000	11	10					0				
215	7	庙堂远江湖·壹	5021	8	8	85						1000	11	10					0	355	1		
215	8	庙堂远江湖·贰	5022	8	8	85						1000	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
216	1	李卫公问对之一	5023	8	8	25						15	11	10					0	352	1		
216	2	李卫公问对之二	5024	8	8	25						15	11	10					0			2000	
216	3	李卫公问对之三	5025	8	8	25						15	11	10					0			2000	
216	4	李卫公问对之四	5026	8	8	25						15	11	10					0	355	1		
216	5	李卫公问对之五	5027	8	8	25						15	11	10					0			2000	
216	6	李卫公问对之六	5028	8	8	25					1500	15	11	10					0				
216	7	李卫公问对之七	5029	8	8	25						15	11	10					0	355	1		
216	8	李卫公问对之八	5030	8	8	25						15	11	10					0				scripts\skill\生活技能\书籍\精力回复6.lua
217	1	苍云铁麟画像		8	8	15						15	11	10					0				
217	2	苍云炎华画像		8	8	15						15	11	10					0				
217	3	苍云劫天画像		8	8	15						15	11	10					0				
217	4	苍云霜暮画像		8	8	15						15	11	10					0				
217	5	天策金戈画像		8	8	15						15	11	10					0				
217	6	藏剑俊少画像		8	8	15						15	11	10					0				
217	7	五毒玉郎画像		8	8	15						15	11	10					0				
217	8	霸刀姣童画像		8	8	15						15	11	10					0				
218	1	奇材异录其一		8	8	15						15	11	10					0				scripts\skill\生活技能\书籍\三尺青锋_书籍.lua
218	2	奇材异录其二		8	8	15						15	11	10					0				
218	3	奇材异录其三		8	8	15						15	11	10					0				
218	4	奇材异录其四		8	8	15						15	11	10					0				
218	5	奇材异录其五		8	8	15						15	11	10					0				
219	1	故人之约·上		8	8	15						15	11	10					0				
219	2	故人之约·下		8	8	15						15	11	10					0				
220	1	长歌琢诗画像		8	8	15						15	11	10									
220	2	长歌挽琴画像		8	8	15						15	11	10									
220	3	长歌儒风画像		8	8	15						15	11	10									
220	4	长歌雅袂画像		8	8	15						15	11	10					0				
220	5	唐门暗卫画像		8	8	15						15	11	10					0				
220	6	霸刀名少画像		8	8	15						15	11	10					0				
220	7	霸刀名秀画像		8	8	15						15	11	10					0				
220	8	霸刀金钗画像		8	8	15						15	11	10					0				
221	1	士冠礼节选	5760	8	8	95						1200	11	10					0	352	1		
221	2	士昏礼节选	5761	8	8	95						1200	11	10					0			2000	
221	3	士相见礼节选	5762	8	8	95						1200	11	10					0			2000	
221	4	乡饮酒礼节选	5763	8	8	95						1200	11	10					0	355	1		
221	5	乡射礼节选	5764	8	8	95						1200	11	10					0			2000	
221	6	燕礼节选	5765	8	8	95						1200	11	10					0				
221	7	大射仪节选	5766	8	8	95						1200	11	10					0	355	1		
221	8	聘礼节选	5767	8	8	95						1200	11	10					0				
222	1	起源上	5768	8	8	95						1200	11	10					0	352	1		
222	2	起源下	5769	8	8	95						1200	11	10					0			2000	
222	3	神祇崇拜	5770	8	8	95						1200	11	10					0			2000	
222	4	内部构成	5771	8	8	95						1200	11	10					0	355	1		
222	5	东海来客上	5772	8	8	95						1200	11	10					0			2000	
222	6	东海来客中	5773	8	8	95						1200	11	10					0				
222	7	东海来客下	5774	8	8	95						1200	11	10					0	355	1		
222	8	地上生活	5775	8	8	95						1200	11	10					0				
223	1	清凉山略传其一	5776	8	8	95						1200	11	10					0	352	1		
223	2	清凉山略传其二	5777	8	8	95						1200	11	10					0			2000	
223	3	清凉山略传其三	5778	8	8	95						1200	11	10					0			2000	
223	4	清凉山略传其四	5779	8	8	95						1200	11	10					0	355	1		
223	5	清凉山略传其五	5780	8	8	95						1200	11	10					0			2000	
223	6	清凉山略传其六	5781	8	8	95						1200	11	10					0				
223	7	清凉山略传其七	5782	8	8	95						1200	11	10					0	355	1		
223	8	清凉山略传其八	5783	8	8	95						1200	11	10					0				
224	1	匈奴列传其一	5784	8	8	95						1200	11	10					0	352	1		
224	2	匈奴列传其二	5785	8	8	95						1200	11	10					0			2000	
224	3	匈奴列传其三	5786	8	8	95						1200	11	10					0			2000	
224	4	匈奴列传其四	5787	8	8	95						1200	11	10					0	355	1		
224	5	匈奴列传其五	5788	8	8	95						1200	11	10					0			2000	
224	6	匈奴列传其六	5789	8	8	95						1200	11	10					0				
224	7	匈奴列传其七	5790	8	8	95						1200	11	10					0	355	1		
224	8	匈奴列传其八	5791	8	8	95						1200	11	10					0				
225	1	琴声十六法卷一	5792	8	8	95						1200	11	10					0	352	1		
225	2	琴声十六法卷二	5793	8	8	95						1200	11	10					0			2000	
225	3	琴声十六法卷三	5794	8	8	95						1200	11	10					0			2000	
225	4	琴声十六法卷四	5795	8	8	95						1200	11	10					0	355	1		
225	5	琴声十六法卷五	5796	8	8	95						1200	11	10					0			2000	
225	6	琴声十六法卷六	5797	8	8	95						1200	11	10					0				
225	7	琴声十六法卷七	5798	8	8	95						1200	11	10					0	355	1		
225	8	琴声十六法卷八	5799	8	8	95						1200	11	10					0				
226	1	击壤歌		10	8	95						1200	11	10					0				
226	2	卿云歌		10	8	95						1200	11	10					0				
226	3	越人歌		10	8	95						1200	11	10					0				
226	4	慷慨歌		10	8	95						1200	11	10					0				
226	5	龙蛇歌其一		10	8	95						1200	11	10					0				
226	6	龙蛇歌其二		10	8	95						1200	11	10					0				
226	7	南蒯歌		10	8	95						1200	11	10					0				
226	8	琴女歌		10	8	95						1200	11	10					0				
227	1	礼书其一		10	8	95						1200	11	10					0				
227	2	礼书其二		10	8	95						1200	11	10					0				
227	3	礼书其三		10	8	95						1200	11	10					0				
227	4	礼书其四		10	8	95						1200	11	10					0				
227	5	礼书其五		10	8	95						1200	11	10					0				
227	6	礼书其六		10	8	95						1200	11	10					0				
227	7	礼书其七		10	8	95						1200	11	10					0				
228	1	春晓		10	8	95						1200	11	10					0				
228	2	夜归鹿门歌		10	8	95						1200	11	10					0				
228	3	宿建德江		10	8	95						1200	11	10					0				
228	4	与诸子登岘山		10	8	95						1200	11	10					0				
228	5	送朱大入秦		10	8	95						1200	11	10					0				
228	6	临洞庭湖赠张丞相		10	8	95						1200	11	10					0				
228	7	过故人庄		10	8	95						1200	11	10					0				
228	8	留别王维		10	8	95						1200	11	10					0				
229	1	秦中寄远上人		10	8	95						1200	11	10					0				
229	2	宴梅道士山房		10	8	95						1200	11	10					0				
229	3	秋登兰山寄张五		10	8	95						1200	11	10					0				
229	4	宿桐庐江寄广陵旧游		10	8	95						1200	11	10					0				
229	5	宿业师山房期丁大不至		10	8	95						1200	11	10					0				
229	6	岁暮归南山		10	8	95						1200	11	10					0				
229	7	夏日南亭怀辛大		10	8	95						1200	11	10					0				
229	8	早寒有怀		10	8	95						1200	11	10					0				
230	1	咏鹅		10	8	95						1200	11	10					0				
230	2	易水送别		10	8	95						1200	11	10					0				
230	3	在狱咏蝉·并序		10	8	95						1200	11	10					0				
230	4	相和歌辞·王昭君		10	8	95						1200	11	10					0				
230	5	夏日游德州赠高四		10	8	95						1200	11	10					0				
230	6	在江南赠宋五之问		10	8	95						1200	11	10					0				
230	7	晚憩田家		10	8	95						1200	11	10					0				
230	8	北眺舂陵		10	8	95						1200	11	10					0				
231	1	叙寄员半千		10	8	95						1200	11	10					0				
231	2	咏怀古意上裴侍郎		10	8	95						1200	11	10					0				
231	3	帝京篇		10	8	95						1200	11	10					0				
231	4	畴昔篇		10	8	95						1200	11	10					0				
231	5	艳情代郭氏答卢照邻		10	8	95						1200	11	10					0				
231	6	代女道士王灵妃赠道士李荣		10	8	95						1200	11	10					0				
231	7	途中有怀		10	8	95						1200	11	10					0				
231	8	至分水戍		10	8	95						1200	11	10					0				
232	1	感遇诗二首		10	8	95						1200	11	10					0				
232	2	赋得自君之出矣		10	8	95						1200	11	10					0				
232	3	奉和圣制喜雨		10	8	95						1200	11	10					0				
232	4	和黄门卢监望秦始皇陵		10	8	95						1200	11	10					0				
232	5	登南岳事毕谒司马道士		10	8	95						1200	11	10					0				
232	6	咏史		10	8	95						1200	11	10					0				
232	7	耒阳溪夜行		10	8	95						1200	11	10					0				
232	8	登总持寺阁		10	8	95						1200	11	10					0				
233	1	登城楼望西山作		10	8	95						1200	11	10					0				
233	2	赠，以此篇答焉		10	8	95						1200	11	10					0				
233	3	登荆州城楼		10	8	95						1200	11	10					0				
233	4	南还湘水言怀		10	8	95						1200	11	10					0				
233	5	商洛山行怀古		10	8	95						1200	11	10					0				
233	6	初发道中赠王司马兼寄诸公		10	8	95						1200	11	10					0				
233	7	归燕诗		10	8	95						1200	11	10					0				
233	8	南郊文武出入舒和之乐		10	8	95						1200	11	10					0				
234	1	蜀道后期		10	8	95						1200	11	10					0				
234	2	再使蜀道		10	8	95						1200	11	10					0				
234	3	岳州作二首		10	8	95						1200	11	10					0				
234	4	岳州行郡竹篱		10	8	95						1200	11	10					0				
234	5	岳阳早霁南楼		10	8	95						1200	11	10					0				
234	6	巡边在河北作二首		10	8	95						1200	11	10					0				
234	7	入海二首		10	8	95						1200	11	10					0				
234	8	湘州北亭		10	8	95						1200	11	10					0				
235	1	明冰篇		10	8	95						1200	11	10					0				
235	2	少年行		10	8	95						1200	11	10					0				
235	3	太平公主山亭侍宴		10	8	95						1200	11	10					0				
235	4	奉和圣制夏日游石淙山		10	8	95						1200	11	10					0				
235	5	奉和送金城公主适西蕃应制		10	8	95						1200	11	10					0				
235	6	同赋山居七夕		10	8	95						1200	11	10					0				
235	7	扈从还洛呈侍从群官		10	8	95						1200	11	10					0				
235	8	幸白鹿观应制		10	8	95						1200	11	10					0				
236	1	风·其一		10	8	95						1200	11	10					0				
236	2	风·其二		10	8	95						1200	11	10					0				
236	3	云·其一		10	8	95						1200	11	10					0				
236	4	云·其二		10	8	95						1200	11	10					0				
236	5	雨		10	8	95						1200	11	10					0				
236	6	雪		10	8	95						1200	11	10					0				
236	7	雾		10	8	95						1200	11	10					0				
236	8	露		10	8	95						1200	11	10					0				
237	1	竹		10	8	95						1200	11	10					0				
237	2	兰		10	8	95						1200	11	10					0				
237	3	松		10	8	95						1200	11	10					0				
237	4	柳		10	8	95						1200	11	10					0				
237	5	梅		10	8	95						1200	11	10					0				
237	6	菊		10	8	95						1200	11	10					0				
237	7	梨		10	8	95						1200	11	10					0				
237	8	萍		10	8	95						1200	11	10					0				
238	1	甫田		10	8	95						1200	11	10					0				
238	2	穷劫曲		10	8	95						1200	11	10					0				
238	3	丘陵歌		10	8	95						1200	11	10					0				
238	4	申包胥歌		10	8	95						1200	11	10					0				
238	5	岁莫歌		10	8	95						1200	11	10					0				
238	6	五子歌		10	8	95						1200	11	10					0				
238	7	夏人歌		10	8	95						1200	11	10					0				
238	8	优孟歌		10	8	95						1200	11	10					0				
239	1	五帝本纪其一		10	8	95						1200	11	10					0				
239	2	五帝本纪其二		10	8	95						1200	11	10					0				
239	3	五帝本纪其三		10	8	95						1200	11	10					0				
239	4	五帝本纪其四		10	8	95						1200	11	10					0				
239	5	五帝本纪其五		10	8	95						1200	11	10					0				
239	6	五帝本纪其六		10	8	95						1200	11	10					0				
239	7	五帝本纪其七		10	8	95						1200	11	10					0				
239	8	五帝本纪其八		10	8	95						1200	11	10					0				
240	1	春晚山庄率题		10	8	95						1200	11	10					0				
240	2	还京赠别		10	8	95						1200	11	10					0				
240	3	至陈仓晓晴望京邑		10	8	95						1200	11	10					0				
240	4	陇头水		10	8	95						1200	11	10					0				
240	5	昭君怨		10	8	95						1200	11	10					0				
240	6	十五夜观灯		10	8	95						1200	11	10					0				
240	7	绵州官池赠别同赋湾字		10	8	95						1200	11	10					0				
240	8	还赴蜀中贻示京虽游好		10	8	95						1200	11	10					0				
241	1	相知莫问（上）		10	8	95						1200	11	10					0				
241	2	相知莫问（下）		10	8	95						1200	11	10					0				
241	3	微山记事（上）		10	8	95						1200	11	10					0				
241	4	微山记事（下）		10	8	95						1200	11	10					0				
241	5	御音要义		10	8	95						1200	11	10					0				
241	6	五声溯源		10	8	95						1200	11	10					0				
242	1	静水流霆琴		10	8	20						1200	11	10					0				
242	2	大圣遗音琴		10	8	20						1200	11	10					0				
242	3	文心载川剑		10	8	20						1200	11	10					0				
242	4	真耶幻耶箫		10	8	20						1200	11	10					0				
242	5	道子琴		10	8	20						1200	11	10					0				
242	6	鸾翔琴		10	8	20						1200	11	10					0				
242	7	一心二意鼓		10	8	20						1200	11	10					0				
242	8	濯心箫		10	8	20						1200	11	10					0				
243	1	“四指流云”杨逸飞（上）		10	8	95						1200	11	10					0				
243	2	“四指流云”杨逸飞（中）		10	8	95						1200	11	10					0				
243	3	“四指流云”杨逸飞（下）		10	8	95						1200	11	10					0				
243	4	“九龄公”张九龄（上）		10	8	95						1200	11	10					0				
243	5	“九龄公”张九龄（下）		10	8	95						1200	11	10					0				
243	6	“青莲剑仙”李白（上）		10	8	95						1200	11	10					0				
243	7	“青莲剑仙”李白（下）		10	8	95						1200	11	10					0				
244	1	“道子”杨青月		10	8	95						1200	11	10					0				
244	2	“闭目晓音”康念		10	8	95						1200	11	10					0				
244	3	“前缘相知”张婉玉		10	8	95						1200	11	10					0				
244	4	“古脉弦歌”赵宫商		10	8	95						1200	11	10					0				
244	5	“幻魔心”韩非池		10	8	95						1200	11	10					0				
244	6	“一气顷楼”凤息颜		10	8	95						1200	11	10					0				
244	7	“九变玉徽”崖牙		10	8	95						1200	11	10					0				
244	8	“白玉濯心”周宋		10	8	95						1200	11	10					0				
245	1	在郡怀秋		10	8	95						1200	11	10					0				
245	2	浈阳峡		10	8	95						1200	11	10					0				
245	3	江上遇疾风		10	8	95						1200	11	10					0				
245	4	九月九日登龙山		10	8	95						1200	11	10					0				
245	5	巫山高		10	8	95						1200	11	10					0				
245	6	和崔尚书喜雨		10	8	95						1200	11	10					0				
245	7	湖口望庐山瀑布泉		10	8	95						1200	11	10					0				
245	8	西江夜行		10	8	95						1200	11	10					0				
246	1	感遇诗二首		10	8	95						1200	11	10					0				
246	2	赋得自君之出矣		10	8	95						1200	11	10					0				
246	3	奉和圣制喜雨		10	8	95						1200	11	10					0				
246	4	和黄门卢监望秦始皇陵		10	8	95						1200	11	10					0				
246	5	登南岳事毕谒司马道士		10	8	95						1200	11	10					0				
246	6	咏史		10	8	95						1200	11	10					0				
246	7	耒阳溪夜行		10	8	95						1200	11	10					0				
246	8	登总持寺阁		10	8	95						1200	11	10					0				
247	1	登城楼望西山作		10	8	95						1200	11	10					0				
247	2	赠，以此篇答焉		10	8	95						1200	11	10					0				
247	3	登荆州城楼		10	8	95						1200	11	10					0				
247	4	南还湘水言怀		10	8	95						1200	11	10					0				
247	5	商洛山行怀古		10	8	95						1200	11	10					0				
247	6	初发道中赠王司马兼寄诸公		10	8	95						1200	11	10					0				
247	7	归燕诗		10	8	95						1200	11	10					0				
247	8	南郊文武出入舒和之乐		10	8	95						1200	11	10					0				
248	1	释老志卷一其一		10	8	95						1200	9	10					0				
248	2	释老志卷一其二		10	8	95						1200	9	10					0				
248	3	释老志卷一其三		10	8	95						1200	9	10					0				
248	4	释老志卷一其四		10	8	95						1200	9	10					0				
248	5	释老志卷一其五		10	8	95						1200	9	10					0				
248	6	释老志卷一其六		10	8	95						1200	9	10					0				
248	7	释老志卷一其七		10	8	95						1200	9	10					0				
248	8	释老志卷一其八		10	8	95						1200	9	10					0				
249	1	释老志卷二其一		10	8	95						1200	9	10					0				
249	2	释老志卷二其二		10	8	95						1200	9	10					0				
249	3	释老志卷二其三		10	8	95						1200	9	10					0				
249	4	释老志卷二其四		10	8	95						1200	9	10					0				
249	5	释老志卷二其五		10	8	95						1200	9	10					0				
249	6	释老志卷二其六		10	8	95						1200	9	10					0				
249	7	释老志卷二其七		10	8	95						1200	9	10					0				
249	8	释老志卷二其八		10	8	95						1200	9	10					0				
250	1	释老志卷三其一		10	8	95						1200	9	10					0				
250	2	释老志卷三其二		10	8	95						1200	9	10					0				
250	3	释老志卷三其三		10	8	95						1200	9	10					0				
250	4	释老志卷三其四		10	8	95						1200	9	10					0				
250	5	释老志卷三其五		10	8	95						1200	9	10					0				
250	6	释老志卷三其六		10	8	95						1200	9	10					0				
250	7	释老志卷三其七		10	8	95						1200	9	10					0				
250	8	释老志卷三其八		10	8	95						1200	9	10					0				
251	1	释老志卷四其一		10	8	95						1200	9	10					0				
251	2	释老志卷四其二		10	8	95						1200	9	10					0				
251	3	释老志卷四其三		10	8	95						1200	9	10					0				
251	4	释老志卷四其四		10	8	95						1200	9	10					0				
251	5	释老志卷四其五		10	8	95						1200	9	10					0				
251	6	释老志卷四其六		10	8	95						1200	9	10					0				
251	7	释老志卷四其七		10	8	95						1200	9	10					0				
251	8	释老志卷四其八		10	8	95						1200	9	10					0				
252	1	大唐内典录表		10	8	95						1200	11	10					0				
252	2	大唐内典录总目序（上）		10	8	95						1200	11	10					0				
252	3	大唐内典录总目序（下）		10	8	95						1200	11	10					0				
253	1	大唐内典录卷第一		10	8	95						1200	11	10					0				
253	2	大唐内典录卷第二		10	8	95						1200	11	10					0				
253	3	大唐内典录卷第三		10	8	95						1200	11	10					0				
253	4	大唐内典录卷第四		10	8	95						1200	11	10					0				
253	5	大唐内典录卷第五		10	8	95						1200	11	10					0				
253	6	大唐内典录卷第六		10	8	95						1200	11	10					0				
253	7	大唐内典录卷第七		10	8	95						1200	11	10					0				
253	8	大唐内典录卷第八		10	8	95						1200	11	10					0				
254	1	大唐内典录卷第九		10	8	95						1200	11	10					0				
254	2	大唐内典录卷第十		10	8	95						1200	11	10					0				
254	3	大唐内典录卷第十一		10	8	95						1200	11	10					0				
254	4	大唐内典录卷第十二		10	8	95						1200	11	10					0				
254	5	大唐内典录卷第十三		10	8	95						1200	11	10					0				
254	6	大唐内典录卷第十四		10	8	95						1200	11	10					0				
254	7	大唐内典录卷第十五		10	8	95						1200	11	10					0				
254	8	大唐内典录卷第十六		10	8	95						1200	11	10					0				
255	1	永王东巡歌其一		10	8	95						1200	11	10					0				
255	2	永王东巡歌其二		10	8	95						1200	11	10					0				
255	3	永王东巡歌其三		10	8	95						1200	11	10					0				
255	4	永王东巡歌其四		10	8	95						1200	11	10					0				
255	5	永王东巡歌其五		10	8	95						1200	11	10					0				
255	6	永王东巡歌其六		10	8	95						1200	11	10					0				
256	1	永王东巡歌其七		10	8	95						1200	11	10					0				
256	2	永王东巡歌其八		10	8	95						1200	11	10					0				
256	3	永王东巡歌其九		10	8	95						1200	11	10					0				
256	4	永王东巡歌其十		10	8	95						1200	11	10					0				
256	5	永王东巡歌其十一		10	8	95						1200	11	10					0				
257	1	平花秀夜		10	8	95						1200	11	10					0				
257	2	剑姬阵		10	8	95						1200	11	10					0				
257	3	屈焰阳		10	8	95						1200	11	10					0				
257	4	桑原森九岚		10	8	95						1200	11	10					0				
257	5	李玚		10	8	95						1200	11	10					0				
257	6	仲虚念		10	8	95						1200	11	10					0				
257	7	李璘与苏十三娘		10	8	95						1200	11	10					0				
258	1	贯夜	6363	10	8	95						1200	11	10					0				
258	2	金玄鸿影	6365	10	8	95						1200	11	10					0				
258	3	惊情	6364	10	8	95						1200	11	10					0				
258	4	昆吾刀		10	8	95						1200	11	10					0				
258	5	鸣羽刀		10	8	95						1200	11	10					0				
258	6	血悲刀		10	8	95						1200	11	10					0				
258	7	徐夫人匕首		10	8	95						1200	11	10					0				
258	8	新亭侯		10	8	95						1200	11	10					0				
259	1	大庄主·柳惊涛		10	8	95						1200	11	10					0				
259	2	二庄主·柳浮云		10	8	95						1200	11	10					0				
259	3	老庄主·柳风骨		10	8	95						1200	11	10					0				
259	4	三庄主·柳静海		10	8	95						1200	11	10					0				
259	5	四小姐·柳夕		10	8	95						1200	11	10					0				
261	1	洛阳伽蓝记其一	6370	10	8	95						1200	10	11					0				
261	2	洛阳伽蓝记其二	6371	10	8	95						1200	10	11					0				
261	3	晋中洛阳记	6372	10	8	95						1200	10	11					0				
261	4	颜氏家训	6373	10	8	95						1200	10	11					0				
262	1	风雷刀谷掌谷·柳秀岳		10	8	95						1200	10	11					0				
262	2	风雷刀谷器刃掌事·柳鸾旗		10	8	95						1200	10	11					0				
262	3	风雷刀谷甲胄掌事·柳廷芳		10	8	95						1200	10	11					0				
262	4	柳家六爷·柳鱼夫		10	8	95						1200	10	11					0				
262	5	风雷刀谷锻刀厅厅首·柳愚		10	8	95						1200	10	11					0				
262	6	风雷刀谷总管·柳哲		10	8	95						1200	10	11					0				
263	1	雪踪鸿影·长孙邪		10	8	95						1200	10	11					0				
263	2	小先生·长孙笑		10	8	95						1200	10	11					0				
263	3	蜃楼剑·独孤列明		10	8	95						1200	10	11					0				
263	4	长公子·独孤九		10	8	95						1200	10	11					0				
264	1	霸刀山庄建立	6358	10	8	95						1200	10	11					0				
264	2	第一届扬刀大会	6359	10	8	95						1200	10	11					0				
264	3	第二届扬刀大会	6360	10	8	95						1200	10	11					0				
264	4	第六届扬刀大会	6361	10	8	95						1200	10	11					0				
264	5	第九届扬刀大会	6362	10	8	95						1200	10	11					0				
265	1	洛城旧笛记·失心其二		10	8	95						1200	10	11					0				
265	2	洛城旧笛记·失心其一		10	8	95						1200	10	11					0				
265	3	洛城旧笛记·失心其三		10	8	95						1200	10	11					0				
265	4	洛城旧笛记·失心其四		10	8	95						1200	10	11					0				
266	1	史思明之女·史朝英		10	8	95						1200	10	11					0				
266	2	精金阁少主·柳时清		10	8	95						1200	10	11					0				
266	3	诉忧·解语		10	8	95						1200	10	11					0				
267	1	明教星姿画像		8	8	15						15	11	10					0				

 -- by 每天涨停@梦江南 $ Jx3UnPack-PAKV3 jx3.mail@gmail.com
