ID	ItemTabType	ItemTabIndex	RewardsPrice	CoinPrice	StartTime	EndTime	Discount	DisStartTime	DisEndTime	CanBuyMultiple	CanFreeTryOn	CanPreview	GlobalCounterID	CoolDownID	ForbidPeerPay	ForbidDisCoupon	GameWorldStartDuration	CustomType	IsReal	SecondDiscount	SecondDisStartTime	SecondDisEndTime	SecondDisFatherID	PreOrderID
826	8	17489	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
827	8	17490	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
828	8	17491	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
829	8	17492	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
830	8	17493	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
831	8	16801	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
832	8	17878	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
833	8	17879	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
834	8	17880	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
835	8	17881	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
836	8	17882	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
837	8	17883	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
838	8	17884	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
839	8	17885	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
840	8	17886	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
841	8	17887	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
842	8	17888	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
843	8	17889	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
844	5	26592	-1	28000	1461826800	1463641200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
845	5	26593	-1	28000	1461826800	1463641200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
846	5	26594	-1	28000	1461826800	1463641200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
847	5	26595	-1	28000	1461826800	1463641200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
848	5	26596	-1	28000	1461826800	1463641200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
849	5	26598	-1	28000	1461826800	1463641200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
850	5	26599	-1	28000	1461826800	1463641200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
851	5	26600	-1	28000	1461826800	1463641200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
852	5	26591	-1	28000	1461826800	1463641200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
853	5	26092	-1	9900	1461877200	-1	100	-1	-1	0	0		212				0	-1	1	100	-1	-1	0	
854	5	26708	-1	9900	1461877200	-1	100	-1	-1	0	0		209				0	-1	1	100	-1	-1	0	
855	5	26709	-1	9900	1461877200	-1	100	-1	-1	0	0		210				0	-1	1	100	-1	-1	0	
856	5	26710	-1	9900	1461877200	-1	100	-1	-1	0	0		211				0	-1	1	100	-1	-1	0	
857	5	26241	-1	2800	-1	1473058800	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
858	8	17517	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
859	8	17518	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
860	8	17522	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
861	8	17523	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
862	8	17524	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
863	8	17525	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
864	8	17519	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
865	8	17520	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
866	8	17526	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
867	8	17527	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
868	8	17528	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
869	8	17529	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
870	8	16868	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
871	8	16870	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
872	8	16872	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	0
873	8	16869	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
874	8	16871	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
875	8	17890	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
876	8	17891	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
877	8	17892	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
878	8	17899	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
879	8	17893	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
880	8	17894	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
881	8	17895	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
882	8	17900	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
883	8	17896	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
884	8	17897	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
885	8	17898	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
886	8	17901	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
887	5	26722	-1	68800	1465369200	1467270000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
888	5	26723	-1	68800	1465369200	1467270000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
889	5	26724	-1	68800	1465369200	1467270000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
890	5	26725	-1	68800	1465369200	1467270000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
891	5	26726	-1	68800	1465369200	1467270000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
892	5	26727	-1	68800	1465369200	1467270000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
893	5	26170	-1	9900	1465419600	-1	100	-1	-1	0	0		213				0	-1	1	100	-1	-1	0	
894	8	16907	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
895	5	26769	-1	28000	1468479600	1470294000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
896	5	26770	-1	28000	1468479600	1470294000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
897	5	26771	-1	28000	1468479600	1470294000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
898	5	26772	-1	28000	1468479600	1470294000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
899	5	26773	-1	28000	1468479600	1470294000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
900	5	26774	-1	28000	1468479600	1470294000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
901	5	26775	-1	28000	1468479600	1470294000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
902	5	26776	-1	28000	1468479600	1470294000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
903	8	16909	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
905	8	16908	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
906	8	16910	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
907	8	18314	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
908	8	18315	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
909	8	18316	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
910	8	18322	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
911	8	18323	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
912	8	18324	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
913	8	18317	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
914	8	18318	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
915	8	18319	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
916	8	18325	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
917	8	18326	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
918	8	18327	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
919	8	18338	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
920	8	18331	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
921	8	18330	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
922	8	18329	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
923	8	18339	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
924	8	18334	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
925	8	18333	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
926	8	18332	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
927	8	18340	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
928	8	18335	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
929	8	18336	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
930	8	18337	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
931	5	26096	-1	6800	1468530000	-1	100	-1	-1	0	0		214			1	0	-1	1	100	-1	-1	0	
932	5	26097	-1	6800	1468530000	-1	100	-1	-1	0	0		215			1	0	-1	1	100	-1	-1	0	
933	5	26098	-1	6800	1468530000	-1	100	-1	-1	0	0		216			1	0	-1	1	100	-1	-1	0	
934	5	26099	-1	6800	1468530000	-1	100	-1	-1	0	0		217			1	0	-1	1	100	-1	-1	0	
935	5	26100	-1	6800	1468530000	-1	100	-1	-1	0	0		218			1	0	-1	1	100	-1	-1	0	
936	5	26101	-1	6800	1468530000	-1	100	-1	-1	0	0		219			1	0	-1	1	100	-1	-1	0	
937	5	26102	-1	6800	1468530000	-1	100	-1	-1	0	0		220			1	0	-1	1	100	-1	-1	0	
938	5	26103	-1	6800	1468530000	-1	100	-1	-1	0	0		221			1	0	-1	1	100	-1	-1	0	
939	5	26104	-1	6800	1468530000	-1	100	-1	-1	0	0		222			1	0	-1	1	100	-1	-1	0	
940	5	26105	-1	6800	1468530000	-1	100	-1	-1	0	0		223			1	0	-1	1	100	-1	-1	0	
941	5	26106	-1	6800	1468530000	-1	100	-1	-1	0	0		224			1	0	-1	1	100	-1	-1	0	
942	5	26092	-1	9900	1468530000	-1	100	-1	-1	0	0		225			1	0	-1	1	100	-1	-1	0	
943	5	26811	-1	6800	1468530000	-1	100	-1	-1	0	0		226			1	0	-1	1	100	-1	-1	0	
944	8	13936	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
946	5	26833	-1	68800	1470686400	1471849200	100	-1	-1	0	0		228	1087		1	0	-1	0	77	1470686400	1471849200	0	
947	5	26837	-1	28800	1470340800	1471262400	100	-1	-1	0	0		227	1087	1	1	0	-1	0	100	-1	-1	0	
948	5	16949	1500	18000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
949	5	16952	3600	72000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
950	8	10187	1500	18000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
951	5	19968	2500	36000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
952	8	10186	1500	18000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
953	5	20517	3600	72000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
954	8	11805	1500	18000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
955	8	11804	1500	18000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
956	5	27131	2500	36000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
957	5	27129	2500	36000	-1	1472774399	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
958	5	22092	3600	72000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
959	8	13970	1500	18000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
960	8	13969	1500	18000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
961	5	27130	2500	36000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
962	5	24122	3600	72000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
963	5	27128	3600	72000	-1	1472713200	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
964	5	27094	-1	68800	1472108400	1473836400	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
965	5	27095	-1	68800	1472108400	1473836400	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
966	5	27096	-1	68800	1472108400	1473836400	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
967	5	27097	-1	68800	1472108400	1473836400	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
968	5	27098	-1	68800	1472108400	1473836400	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
969	5	27099	-1	68800	1472108400	1473836400	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
970	5	27104	-1	88800	1472155200	1483228800	100	-1	-1	0	0		234	994			0	-1	0	100	-1	-1	0	
971	5	27105	-1	88800	1472155200	1483228800	100	-1	-1	0	0		235	993			0	-1	0	100	-1	-1	0	
972	5	27093	-1	38000	1472108400	1473836400	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
973	8	18352	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
974	8	18353	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
975	8	18354	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
976	8	18361	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
977	8	18355	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
978	8	18356	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
979	8	18357	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
980	8	18362	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
981	8	18358	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
982	8	18359	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
983	8	18360	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
984	8	18363	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
985	5	27116	-1	8800	1472158800	-1	100	-1	-1	0	0		231				0	-1	1	100	-1	-1	0	
986	5	27117	-1	8800	1472158800	-1	100	-1	-1	0	0		232				0	-1	1	100	-1	-1	0	
987	5	27118	-1	8800	1472158800	-1	100	-1	-1	0	0		233				0	-1	1	100	-1	-1	0	
988	5	27115	-1	15000	1472158800	-1	100	-1	-1	0	0		230				0	-1	1	100	-1	-1	0	
989	5	27089	-1	18800	1472158800	-1	100	-1	-1	0	0		229				0	-1	1	100	-1	-1	0	
990	8	17249	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
991	8	17251	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
992	8	17250	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
993	8	17252	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
994	8	11660	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
995	8	17236	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
996	5	27165	-1	68800	1473885000	1475737200	100	-1	-1	0	0		236	1087		1	0	-1	0	77	1473885000	1475737200	0	
997	8	19088	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
998	8	19089	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
999	8	19090	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1000	8	19094	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1001	8	19095	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1002	8	19096	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1003	8	19091	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1004	8	19092	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1005	8	19093	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1006	8	19097	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1007	8	19098	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1008	8	19099	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1009	8	19100	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1010	8	19101	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1011	8	19102	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1012	8	19109	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1013	8	19103	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1014	8	19104	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1015	8	19105	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1016	8	19110	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1017	8	19106	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1018	8	19107	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1019	8	19108	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1020	8	19111	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1021	5	26241	-1	2800	1495090800	1496905200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0
1022	5	26248	-1	2800	1495090800	1496905200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0
1023	5	26247	-1	2800	1495090800	1496905200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0
1024	5	24879	-1	2800	1495090800	1496905200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0
1025	5	24878	-1	1800	1495090800	1496905200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0
1026	5	23003	-1	2800	1495090800	1496905200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0
1027	5	22535	-1	1100	1495090800	1496905200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0
1028	5	24083	-1	1800	1495090800	1496905200	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	0
1029	5	27188	-1	68800	1473885000	1475737200	100	-1	-1	0	0		237	993		1	0	-1	0	77	1473885000	1475737200	996	
1030	8	19130	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1031	8	19131	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1032	8	19132	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1033	8	19136	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1034	8	19137	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1035	8	19138	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1036	8	19133	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1037	8	19134	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1038	8	19135	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1039	8	19139	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1040	8	19140	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1041	8	19141	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1042	8	19114	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1043	8	19115	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1044	8	19116	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1045	8	19123	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1046	8	19117	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1047	8	19118	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1048	8	19119	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1049	8	19124	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1050	8	19120	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1051	8	19121	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1052	8	19122	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1053	8	19125	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1054	5	27745	-1	9900	1476738000	-1	100	-1	-1	0	0		239			1	0	-1	1	100	-1	-1	0	
1055	5	26093	-1	9900	1476738000	-1	100	-1	-1	0	0		240			1	0	-1	1	100	-1	-1	0	
1056	5	26094	-1	28800	1476738000	-1	100	-1	-1	0	0		242			1	0	-1	1	100	-1	-1	0	
1057	5	26811	-1	6800	1476738000	-1	100	-1	-1	0	0		241			1	0	-1	1	100	-1	-1	0	
1058	5	26709	-1	9900	1476738000	-1	100	-1	-1	0	0		244				0	-1	1	100	-1	-1	0	
1059	5	26708	-1	9900	1476738000	-1	100	-1	-1	0	0		243				0	-1	1	100	-1	-1	0	
1060	5	27736	-1	68800	1476687600	1478502000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
1061	5	27737	-1	68800	1476687600	1478502000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
1062	5	27738	-1	68800	1476687600	1478502000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
1063	5	27739	-1	68800	1476687600	1478502000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
1064	5	27740	-1	68800	1476687600	1478502000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
1065	5	27741	-1	68800	1476687600	1478502000	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
1066	8	3905	1000	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1067	8	17311	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1068	8	17313	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	0
1069	8	17312	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1070	8	17314	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1071	8	19182	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1072	8	19183	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1073	8	19184	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1074	8	19188	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1075	8	19189	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1076	8	19190	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1077	8	19185	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1078	8	19186	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1079	8	19187	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1080	8	19191	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1081	8	19192	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1082	8	19193	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1083	8	19177	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1084	8	19174	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1085	8	19173	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1086	8	19172	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1087	8	19176	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1088	8	19171	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
1089	8	19170	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
