RecipeName	BelongSchool	DesignLevel	RecipeExplain	RecipeID	RecipeLevel	Type	IsSystemRecipe	IsEquipmentRecipe	SkillRecipeType	SkillType	SkillID	SkillLevel	PrepareFramesAdd	PrepareFramesPercent	CoolDownAdd1	CoolDownAdd2	CoolDownAdd3	MinRadiusAdd	MaxRadiusAdd	CostLifeAddPercent	CostManaAddPercent	CostRageAdd	CostEnergyAdd	CostStaminaAdd	CostTrainAdd	DamageAddPercent	ScriptFile
《补天心经·醉舞九天》人偶图断篇镜像	五毒	2	增加效果	2001	1	0			2233		6675															51	
夏风降低听风吹雪调息时间	万花镇派	1		2002	1	3					2663				-480												
煮茗增加握针疗效和蓝耗	万花镇派	1		2003	1	3			101		101										0					0	万花\镇派\握针治疗效果提高100%.lua
绝返绝刀伤害提高10%	苍云镇派	1		2004	1	3			13055		13055	0														102	
《羽林枪法·破风》人偶图残页	天策	1		2005	1	0			401		401	0															
绝返绝刀伤害提高20%	苍云镇派	1		2006	1	3			13055		13055	0														205	
绝返绝刀伤害提高30%	苍云镇派	1		2007	1	3			13055		13055	0														307	
绝返绝刀伤害提高40%	苍云镇派	1		2008	1	3			13055		13055	0														410	
绝返劫刀消耗降低100%	苍云镇派	1		2009	1	3			13052		13052	0										-10					
放歌增加20%阳明会心	万花镇派	1		2010	1	3			0		1																万花\镇派\放歌阳明会心增加.lua
普度四方10%会心会效	少林镇派	1		2011	1	3			232		232																少林\镇派\普度10%会心会效.lua
拿云免控5s	少林镇派	1		2012	1	3			0		1																少林\镇派\拿云式免控.lua
拿云解锁足减速	少林镇派	1		2013	1	3			0		1																少林\镇派\拿云式解锁足减速.lua
千里冰封剑破20会心	七秀镇派	1		2014	1	3			2716		2716																七秀\秘笈\剑破会心20%.lua
剑破急曲20%会心	七秀镇派	1		2015	1	3			0		6207																七秀\秘笈\剑破会心20%.lua
剑破急曲20%会心111	七秀镇派	1		2016	1	3			0		9346																七秀\秘笈\剑破会心20%.lua
剑冲阴阳降低调息时间	纯阳镇派	1		2017	1	3					2690				-160												
斗室无尘CD减半	长歌镇派	1		2018	1	3			0		14077				-400												
万籁之寂CD减半	长歌镇派	1		2019	1	3			0		14078				-720												
银烛清韵CD减半	长歌镇派	1		2020	1	3			0		14079				-1920												
夜引风岚CD减半	长歌镇派	1		2021	1	3			0		14080				-1920												
斗室无尘变充能	长歌镇派	1		2022	1	3					14077																长歌\镇派\斗室无尘变充能.lua
万籁之寂变充能	长歌镇派	1		2023	1	3					14078																长歌\镇派\万籁之寂变充能.lua
银烛清韵变充能	长歌镇派	1		2024	1	3					14079																长歌\镇派\银烛清韵变充能.lua
夜引风岚变充能	长歌镇派	1		2025	1	3					14080																长歌\镇派\夜引风岚变充能.lua
笑傲光阴降GCD	长歌镇派	1		2026	1	3			14073		14073				-320	0											
江逐月天降GCD	长歌镇派	1		2027	1	3			14074		14074				-320	0											
云生结海降GCD	长歌镇派	1		2028	1	3			14075		14075				-320	0											
迴梦逐光降GCD	长歌镇派	1		2029	1	3			14154		14154				-320	0											
笑傲光阴变充能	长歌镇派	1		2030	1	3			14073		14073					0											长歌\镇派\笑傲光阴变充能.lua
江逐月天变充能	长歌镇派	1		2031	1	3			14074		14074					0											长歌\镇派\江逐月天变充能.lua
云生结海变充能	长歌镇派	1		2032	1	3			14075		14075					0											长歌\镇派\云生结海变充能.lua
迴梦逐光变充能	长歌镇派	1		2033	1	3			14154		14154					0											长歌\镇派\迴梦逐光变充能.lua
迴梦逐光_范围增加5尺	长歌镇派	1		2034	1	3					14157					0											长歌\镇派\迴梦逐光范围增加5尺.lua
音朗_宫10%伤害	长歌镇派	1		2035	1	3			14064		14064																长歌\镇派\音朗_宫增加10%伤害.lua
号钟_会心会效10%	长歌镇派	1		2036	1	3			14064		14064																长歌\镇派\音朗_宫增加10%会心会效.lua
雪海_宫治疗10%	长歌镇派	1		2037	1	3			14137		14137																长歌\镇派\音朗_宫增加10%治疗.lua
红隙_宫会心会效10%	长歌镇派	1		2038	1	3			14137		14137																长歌\镇派\红隙_宫增加10%会心会效.lua
飞帆_徵不被打退伤害提高10%	长歌镇派	1		2039	1	3			14067		14067															0	长歌\镇派\飞帆_徵运功不被打退伤害提高10%.lua
太和_徵不被打退治疗效果提高10%	长歌镇派	1		2040	1	3			14140		14140															204	长歌\镇派\太和_徵运功不被打退治疗提高10%.lua
温语_梅花三弄盾治疗效果提高20%	长歌镇派	1		2041	1	3			14231		14231																长歌\镇派\温语_梅花三弄盾治疗效果提高20%.lua
《音·宫_伤害》经脉图残页	长歌	1	运功时间减少	2042	1				14064		14064		-2														
《音·宫_伤害》经脉图断篇	长歌	2	运功时间减少	2043	1				14064		14064		-2														
《音·宫_伤害》真传残页	长歌	1	招式距离增加	2044	1				14064		14064								128								
《音·宫_伤害》参悟残页	长歌	1	招式伤害	2045	1				14064		14064															31	
《音·宫_伤害》参悟断篇	长歌	2	招式伤害	2046	1				14064		14064															41	
《音·宫_伤害》秘诀残页	长歌	1	增加会心	2047	1				14064		14064																秘笈\增加会心2分.lua
《音·宫_伤害》秘诀断篇	长歌	2	增加会心	2048	1				14064		14064																秘笈\增加会心3分.lua
《音·宫_伤害》秘诀绝章	长歌	3	增加会心	2049	1				14064		14064																秘笈\增加会心4分.lua
《音·宫_治疗》经脉图残页	长歌	1	减少运功时间	2050	1				14137		14137		-2														
《音·宫_治疗》经脉图断篇	长歌	2	减少运功时间	2051	1				14137		14137		-2														
《音·宫_治疗》真传残页	长歌	1	招式施展距离	2052	1				14137		14137								128								
《音·宫_治疗》人偶图残页	长歌	1	疗伤成效提高	2053	1				14137		14137															30	
《音·宫_治疗》人偶图断篇	长歌	2	疗伤成效提高	2054	1				14137		14137															41	
《音·宫_治疗》秘诀残页	长歌	1	会心提高	2055	1				14137		14137																秘笈\增加会心2分.lua
《音·宫_治疗》秘诀断篇	长歌	2	会心提高	2056	1				14137		14137																秘笈\增加会心3分.lua
《音·宫_治疗》秘诀绝章	长歌	3	会心提高	2057	1				14137		14137																秘笈\增加会心4分.lua
《音·商_伤害》参悟残页	长歌	1	增加伤害	2058	1				14065		14065																长歌\秘籍\商增加伤害3%.lua
《音·商_伤害》参悟断篇	长歌	2	增加伤害	2059	1				14065		14065																长歌\秘籍\商增加伤害4%.lua
《音·商_伤害》参悟绝章	长歌	3	增加伤害	2060	1				14065		14065																长歌\秘籍\商增加伤害5%.lua
《音·商_伤害》注解残页	长歌	1	消耗降低	2061	1				14065		14065										-51						
《音·商_伤害》注解断篇	长歌	2	消耗降低	2062	1				14065		14065										-102						
《音·商_伤害》秘诀残页	长歌	1	会心提高	2063	1				14065		14065										0						秘笈\增加会心2分.lua
《音·商_伤害》秘诀断篇	长歌	2	会心提高	2064	1				14065		14065										0						秘笈\增加会心3分.lua
《音·商_伤害》秘诀绝章	长歌	3	会心提高	2065	1				14065		14065										0						秘笈\增加会心4分.lua
《音·商_治疗》人偶图残页	长歌	1	疗伤成效提高	2066	1				14138		14138																长歌\秘籍\商增加3%疗伤成效.lua
《音·商_治疗》人偶图断篇	长歌	2	疗伤成效提高	2067	1				14138		14138																长歌\秘籍\商增加4%疗伤成效.lua
《音·商_治疗》人偶图绝章	长歌	3	疗伤成效提高	2068	1				14138		14138																长歌\秘籍\商增加5%疗伤成效.lua
《音·商_治疗》注解残页	长歌	1	降低消耗	2069	1				14138		14138										-51						
《音·商_治疗》注解断篇	长歌	2	降低消耗	2070	1				14138		14138										-102						
《音·商_治疗》秘诀残页	长歌	1	会心提高	2071	1				14138		14138										0						秘笈\增加会心2分.lua
《音·商_治疗》秘诀断篇	长歌	2	会心提高	2072	1				14138		14138										0						秘笈\增加会心3分.lua
《音·商_治疗》秘诀绝章	长歌	3	会心提高	2073	1				14138		14138										0						秘笈\增加会心4分.lua
《音·徵_伤害》参悟残页	长歌	1	伤害提高	2074	1				14067		14067															30	
《音·徵_伤害》参悟断篇	长歌	2	伤害提高	2075	1				14067		14067															41	
《音·徵_伤害》秘诀残页	长歌	1	会心提高	2076	1				14067		14067															0	秘笈\增加会心2分.lua
《音·徵_伤害》秘诀断篇	长歌	2	会心提高	2077	1				14067		14067															0	秘笈\增加会心3分.lua
《音·徵_伤害》秘诀绝章	长歌	3	会心提高	2078	1				14067		14067															0	秘笈\增加会心4分.lua
《音·徵_伤害》真传残页	长歌	1	技能距离	2079	1				14067		14067								128							0	
《音·徵_伤害》归元图残页	长歌	1	招式效果	2080	1				14067		14067								0							0	
《音·徵_伤害》归元图断篇	长歌	2	招式效果	2081	1				14067		14067								0							0	
《音·徵_治疗》人偶图残页	长歌	1	提高治疗	2082	1				14140		14140															30	
《音·徵_治疗》人偶图断篇	长歌	2	提高治疗	2083	1				14140		14140															41	
《音·徵_治疗》秘诀残页	长歌	1	提高会心	2084	1				14140		14140															0	秘笈\增加会心2分.lua
《音·徵_治疗》秘诀断篇	长歌	2	提高会心	2085	1				14140		14140															0	秘笈\增加会心3分.lua
《音·徵_治疗》秘诀绝章	长歌	3	提高会心	2086	1				14140		14140															0	秘笈\增加会心4分.lua
《音·徵_治疗》真传残页	长歌	1	招式距离	2087	1				14140		14140								128							0	
《音·徵_治疗》真髓图残页	长歌	1	招式效果	2088	1				14140		14140								0							0	
《音·羽_伤害》参悟残页	长歌	1		2089	1				14068		14068															30	
《音·羽_伤害》参悟断篇	长歌	1		2090	1				14068		14068															41	
《音·羽_伤害》秘诀残页	长歌	1	会心3%	2091	1				14068		14068															0	秘笈\增加会心3分.lua
《音·羽_伤害》秘诀断篇	长歌	2	会心提高	2092	1				14068		14068															0	秘笈\增加会心4分.lua
《音·羽_伤害》注解残页	长歌	1	降低消耗	2093	1				14068		14068										-51					0	
《音·羽_伤害》注解断篇	长歌	2	降低消耗	2094	1				14068		14068										-102					0	
《音·羽_伤害》归元图残页	长歌	1	招式效果	2095	1				14068		14068										0					0	长歌\秘籍\徵对受控目标伤害额外提高10%.lua
《音·羽_伤害》归元图断篇	长歌	1	招式效果	2096	1				14068		14068										0					0	
《音·羽_治疗》人偶图残页	长歌	1	疗伤效果提高	2097	1				14141		14141															30	
《音·羽_治疗》人偶图断篇	长歌	2	疗伤效果提高	2098	1				14141		14141															41	
《音·羽_治疗》秘诀残页	长歌	1	提高会心	2099	1				14141		14141															0	秘笈\增加会心3分.lua
《音·羽_治疗》秘诀断篇	长歌	2	提高会心	2100	1				14141		14141															0	秘笈\增加会心4分.lua
《音·羽_治疗》注解残页	长歌	1	降低消耗	2101	1				14141		14141										-51					0	
《音·羽_治疗》注解断篇	长歌	2	降低消耗	2102	1				14141		14141										-102					0	
《音·羽_治疗》真髓图残页	长歌	1	招式效果	2103	1				14141		14141										0					0	长歌\秘籍\徵对受控目标治疗效果额外提高10%.lua
《音·羽_治疗》真髓图断篇	长歌	2	招式效果	2104	1				14141		14141										0					0	
《影·杯水留影》经脉图残页	长歌	1	降低调息	2105	1				14084		14084		-4														
《影·杯水留影》经脉图断篇	长歌	2	降低调息	2106	1				14084		14084		-4														
《影·杯水留影》经脉图绝章	长歌	3	降低调息	2107	1				14084		14084		-8														
《影·杯水留影》真传残页	长歌	1	增加距离	2108	1				14084		14084		0						128								
《影·杯水留影》真传断篇	长歌	2	增加距离	2109	1				14084		14084		0						192								
《影·杯水留影》注解残页	长歌	1	降低消耗	2110	1				14084		14084		0						0		-51						
《影·杯水留影》注解断篇	长歌	2	降低消耗	2111	1				14084		14084		0						0		-102						
《影·杯水留影》人偶图残页	长歌	1	招式效果	2112	1				14084		14084		0						0		0						
《气·青霄飞羽》穴位图残页	长歌	1	降低调息	2113	1				14076		14076				-32												
《气·青霄飞羽》穴位图断篇	长歌	2	降低调息	2114	1				14076		14076				-48												
《气·青霄飞羽》注解残页	长歌	1	降低消耗	2115	1				14076		14076				0						-102						
《气·青霄飞羽》注解断篇	长歌	2	降低消耗	2116	1				14076		14076										-153						
《气·青霄飞羽》人偶图残页	长歌	1	招式效果	2117	1				14076		14076										0						
《气·青霄飞羽》人偶图断篇	长歌	2	招式效果	2118	1				14076		14076										0						
《气·青霄飞羽》人偶图绝章	长歌	3	招式效果	2119	1				14076		14076										0						
捣衣_羽增加充能时间	长歌镇派	1		2120	1	3			0		14068																长歌\镇派\捣衣_羽增加充能时间.lua
凌冬_增加徵2跳作用效果	长歌镇派	1		2121	1	3					14067																长歌\镇派\凌冬_增加徵2跳作用效果.lua
凌冬_增加移动徵2跳伤害作用	长歌镇派	1		2122	1	3					14299																长歌\镇派\凌冬_增加徵2跳作用效果.lua
凌冬_增加徵1跳伤害作用	长歌镇派	1		2123	1	3					14067																长歌\镇派\凌冬_增加徵1跳作用效果.lua
凌冬_增加移动徵1跳伤害作用	长歌镇派	1		2124	1	3					14299																长歌\镇派\凌冬_增加徵1跳作用效果.lua
长清_徵增加作用目标	长歌镇派	1		2125	1	3			14067		14067																长歌\镇派\长清_徵增加2个目标.lua
豪情_徵调息时间增加	长歌镇派	1		2126	1	3					14067																长歌\镇派\豪情_徵增加调息时间.lua
豪情_变徵增加调息时间	长歌镇派	1		2127	1	3					14299																长歌\镇派\豪情_徵增加调息时间.lua
《音·宫dot_伤害》经脉图残页	长歌	1	运功时间减少	2128	1				14302		14302		-2														
《音·宫dot_伤害》经脉图断篇	长歌	2	运功时间减少	2129	1				14302		14302		-2														
《音·宫dot_伤害》真传残页	长歌	1	招式距离	2130	1				14302		14302		0						128								
《音·宫dot_伤害》参悟残页	长歌	1	招式伤害	2131	1				14302		14302		0						0								长歌\秘籍\宫dot伤害增加伤害3%.lua
《音·宫dot_伤害》参悟断篇	长歌	2	招式伤害	2132	1				14302		14302		0						0								长歌\秘籍\宫dot伤害增加伤害4%.lua
《音·宫dot_伤害》秘诀残页	长歌	1	招式会心	2133	1				14302		14302		0						0								秘笈\增加会心2分.lua
《音·宫dot_伤害》秘诀断篇	长歌	2	招式会心	2134	1				14302		14302		0						0								秘笈\增加会心3分.lua
《音·宫dot_伤害》秘诀绝章	长歌	3	招式会心	2135	1				14302		14302		0						0								秘笈\增加会心4分.lua
阳春白雪_宫_目标30%减防	长歌镇派	1		2136	1	3			0		14474																长歌\镇派\阳春白雪_目标35%减防.lua
阳春白雪_宫_目标60%减防	长歌镇派	1		2137	1	3			0		14474																长歌\镇派\阳春白雪_目标60%减防.lua
阳春白雪_宫_目标90%减防	长歌镇派	1		2138	1	3			0		14474																长歌\镇派\阳春白雪_目标90%减防.lua
阳春白雪_徵_目标30%减防	长歌镇派	1		2139	1	3			0		14227																长歌\镇派\阳春白雪_目标35%减防.lua
阳春白雪_徵_目标60%减防	长歌镇派	1		2140	1	3			0		14227																长歌\镇派\阳春白雪_目标60%减防.lua
阳春白雪_徵_目标90%减防	长歌镇派	1		2141	1	3			0		14227																长歌\镇派\阳春白雪_目标90%减防.lua
阳春白雪_宫_5%会心	长歌镇派	1		2142	1	3			14064		14064																长歌\镇派\阳春白雪_5%阴性内功会心.lua
阳春白雪_宫_10%会心	长歌镇派	1		2143	1	3			14064		14064																长歌\镇派\阳春白雪_10%阴性内功会心.lua
阳春白雪_宫_15%会心	长歌镇派	1		2144	1	3			14064		14064																长歌\镇派\阳春白雪_15%阴性内功会心.lua
阳春白雪_徵_5%会心	长歌镇派	1		2145	1	3			14067		14067																长歌\镇派\阳春白雪_5%阴性内功会心.lua
阳春白雪_徵_10%会心	长歌镇派	1		2146	1	3			14067		14067																长歌\镇派\阳春白雪_10%阴性内功会心.lua
阳春白雪_徵_15%会心	长歌镇派	1		2147	1	3			14067		14067																长歌\镇派\阳春白雪_15%阴性内功会心.lua
无尽藏_降低阳春白雪主动技能CD	长歌镇派	1		2148	1	3					14230				-32												
未夜_增加一跳徵治疗效果	长歌镇派	1		2149	1	3					14140																长歌\镇派\凌冬_增加徵1跳作用效果.lua
未夜_增加一跳移动徵治疗效果	长歌镇派	1		2150	1	3					14301																长歌\镇派\凌冬_增加徵1跳作用效果.lua
未夜_增加二跳徵治疗效果	长歌镇派	1		2151	1	3					14140																长歌\镇派\凌冬_增加徵2跳作用效果.lua
未夜_增加二跳移动徵治疗效果	长歌镇派	1		2152	1	3					14301																长歌\镇派\凌冬_增加徵2跳作用效果.lua
捣衣_羽治疗增加时间	长歌镇派	1		2153	1	3			0		14141																长歌\镇派\捣衣_羽增加充能时间.lua
秋鸿_徵治疗效果降低	长歌镇派	1		2154	1	3			14140		14140										-154					0	长歌\镇派\秋鸿_增加徵施展范围.lua
秋鸿_移动徵治疗效果降低	长歌镇派	1		2155	1	3			14301		14301															0	长歌\镇派\秋鸿_增加徵施展范围.lua
音朗_宫dot10%伤害	长歌镇派	1		2156	1	3			14302		14302																长歌\镇派\音朗_宫增加10%伤害.lua
号钟_宫会心会效10%	长歌镇派	1		2157	1	3			14302		14302																长歌\镇派\音朗_宫增加10%会心会效.lua
雪海_宫hot治疗10%	长歌镇派	1		2158	1	3			14303		14303																长歌\镇派\音朗_宫增加10%治疗.lua
红隙_宫hot会心会效10%	长歌镇派	1		2159	1	3			14303		14303																长歌\镇派\红隙_宫增加10%会心会效.lua
谪仙_徵治疗增加调息时间	长歌镇派	1		2160	1	3					14140																长歌\镇派\谪仙_徵增加调息时间.lua
谪仙_移动徵治疗增加调息时间	长歌镇派	1		2161	1	3					14301																长歌\镇派\谪仙_徵增加调息时间.lua
凌冬_增加徵伤害3跳作用效果	长歌镇派	1		2162	1	3					14067																长歌\镇派\凌冬_增加徵3跳作用效果.lua
凌冬_增加移动徵3跳作用效果	长歌镇派	1		2163	1	3					14299																长歌\镇派\凌冬_增加徵3跳作用效果.lua
未夜_增加3跳徵治疗效果	长歌镇派	1		2164	1	3					14140																长歌\镇派\凌冬_增加徵3跳作用效果.lua
未夜_增加3跳移动徵治疗效果	长歌镇派	1		2165	1	3					14301																长歌\镇派\凌冬_增加徵3跳作用效果.lua
争簇_徵伤害降低效果降低间隔	长歌镇派	1		2166	1	3			14067		14067															-410	长歌\镇派\争簇_徵降低作用间隔.lua
争簇_徵治疗降低效果降低间隔	长歌镇派	1		2167	1	3			0		1															-256	长歌\镇派\争簇_徵降低作用间隔.lua
书离_徵无视目标50%内功防御等级	长歌镇派	1		2168	1	3			14067		14067																长歌\镇派\书离_徵无视目标50%内功防御等级.lua
织心_徵会心几率提高10%	长歌镇派	1		2169	1	3			14140		14140																长歌\镇派\织心_徵会心几率提高10%.lua
思议_变宫不会被打断	长歌镇派	1		2170	1	3					14298																长歌\镇派\思议_变宫变徵运功不被打断.lua
思议_变徵不会被打断	长歌镇派	1		2171	1	3					14299																长歌\镇派\思议_变宫变徵运功不被打断.lua
凌冬_增加徵伤害一跳伤害_有奇穴	长歌镇派	1		2172	1	3					14067																长歌\镇派\凌冬_增加徵1跳作用效果_有奇穴.lua
凌冬_增加移动徵一跳伤害_有奇穴	长歌镇派	1		2173	1	3					14299																长歌\镇派\凌冬_增加徵1跳作用效果_有奇穴.lua
凌冬_增加徵伤害二跳伤害_有奇穴	长歌镇派	1		2174	1	3					14067																长歌\镇派\凌冬_增加徵2跳作用效果_有奇穴.lua
凌冬_增加移动徵二跳伤害_有奇穴	长歌镇派	1		2175	1	3					14299																长歌\镇派\凌冬_增加徵2跳作用效果_有奇穴.lua
凌冬_增加徵伤害三跳伤害_有奇穴	长歌镇派	1		2176	1	3					14067																长歌\镇派\凌冬_增加徵3跳作用效果_有奇穴.lua
凌冬_增加移动徵三跳伤害_有奇穴	长歌镇派	1		2177	1	3					14299																长歌\镇派\凌冬_增加徵3跳作用效果_有奇穴.lua
未夜_徵治疗增加一跳治疗_有奇穴	长歌镇派	1		2178	1	3					14140																长歌\镇派\凌冬_增加徵1跳作用效果_有奇穴.lua
未夜_移动徵治疗增加一跳治疗_有奇穴	长歌镇派	1		2179	1	3					14301																长歌\镇派\凌冬_增加徵1跳作用效果_有奇穴.lua
未夜_徵治疗增加二跳治疗_有奇穴	长歌镇派	1		2180	1	3					14140																长歌\镇派\凌冬_增加徵2跳作用效果_有奇穴.lua
未夜_移动徵治疗增加二跳治疗_有奇穴	长歌镇派	1		2181	1	3					14301																长歌\镇派\凌冬_增加徵2跳作用效果_有奇穴.lua
未夜_徵治疗增加三跳治疗_有奇穴	长歌镇派	1		2182	1	3					14140																长歌\镇派\凌冬_增加徵3跳作用效果_有奇穴.lua
未夜_移动徵治疗增加三跳治疗_有奇穴	长歌镇派	1		2183	1	3					14301																长歌\镇派\凌冬_增加徵3跳作用效果_有奇穴.lua
《音·宫hot_治疗》经脉图残页	长歌	1	运功时间减少	2184	1				14303		14303		-2														
《音·宫hot_治疗》经脉图断篇	长歌	2	运功时间减少	2185	1				14303		14303		-2														
《音·宫hot_治疗》真传残页	长歌	1	招式距离	2186	1				14303		14303		0						128								
《音·宫hot_治疗》人偶图残页	长歌	1	招式伤害	2187	1				14303		14303		0						0								长歌\秘籍\宫dot伤害增加伤害3%.lua
《音·宫hot_治疗》人偶图断篇	长歌	2	招式伤害	2188	1				14303		14303		0						0								长歌\秘籍\宫dot伤害增加伤害4%.lua
《音·宫hot_治疗》秘诀残页	长歌	1	招式会心	2189	1				14303		14303		0						0								秘笈\增加会心2分.lua
《音·宫hot_治疗》秘诀断篇	长歌	2	招式会心	2190	1				14303		14303		0						0								秘笈\增加会心3分.lua
《音·宫hot_治疗》秘诀绝章	长歌	3	招式会心	2191	1				14303		14303		0						0								秘笈\增加会心4分.lua
鸣鸾_羽调息时间改变	长歌镇派	1		2192	1	3					14141																长歌\镇派\鸣鸾_羽变为35秒调息.lua
豪情_徵立刻造成伤害	长歌镇派	1		2193	1	3					14067																长歌\镇派\徵立刻产生作用.lua
谪仙_徵立刻产生治疗	长歌镇派	1		2194	1	3					14140																长歌\镇派\徵立刻产生作用.lua
豪情_移动徵立刻造成伤害	长歌镇派	1		2195	1	3					14299																长歌\镇派\徵立刻产生作用.lua
谪仙_移动徵立刻产生治疗	长歌镇派	1		2196	1	3					14301																长歌\镇派\徵立刻产生作用.lua
徵治疗提高20%	长歌镇派	1		2197	1	3			14140																	307	
徵治疗提高40%	长歌镇派	1		2198	1	3			14140																	614	
徵治疗提高60%	长歌镇派	1		2199	1	3			14140																	922	
徵治疗提高80%	长歌镇派	1		2200	1	3			14140																	1229	
徵治疗提高100%	长歌镇派	1		2201	1	3			14140																	1536	
徵治疗提高120%	长歌镇派	1		2202	1	3			14140																	1843	
徵伤害提高20%	长歌镇派	1		2203	1	3			14067																	307	
徵伤害提高40%	长歌镇派	1		2204	1	3			14067																	706	
徵伤害提高60%	长歌镇派	1		2205	1	3			14067																	1226	
徵伤害提高80%	长歌镇派	1		2206	1	3			14067																	1901	
徵伤害提高100%	长歌镇派	1		2207	1	3			14067																	2778	
徵伤害提高120%	长歌镇派	1		2208	1	3			14067																	3918	
长歌PVE套装宫、徵伤害提高5%	装备	1		2209	1	1			14064		14064														0	51	
长歌PVE套装宫、徵伤害提高5%	装备	1		2210	1	1			14067		14067															51	
长歌PVE套装宫、徵治疗提高5%	装备	1		2211	1	1			14137		14137															51	
长歌PVE套装宫、徵治疗提高5%	装备	1		2212	1	1			14140		14140															51	
长歌战阶秘籍音域技能持续时间增加2秒	装备	1		2213	1	1					14083				-240												
长歌JJC套装疏影横斜充能时间降低2秒	装备	1		2214	1	1					14081				-480												
思议_变宫治疗不可打退	长歌镇派	1		2215	1	3					14300																长歌\镇派\思议_变宫变徵运功不被打断.lua
思议_变徵治疗不可打退	长歌镇派	1		2216	1	3					14301																长歌\镇派\思议_变宫变徵运功不被打断.lua
宫伤害增加5尺距离	长歌镇派	1		2217	1	3			14064		14064								320								
商伤害增加5尺距离	长歌镇派	1		2218	1	3			14065		14065								320								
角伤害增加5尺距离	长歌镇派	1		2219	1	3			14066		14066								320								
徵伤害增加5尺距离	长歌镇派	1		2220	1	3			14067		14067								320								
羽伤害增加5尺距离	长歌镇派	1		2221	1	3			14068		14068								320								
宫治疗增加5尺距离	长歌镇派	1		2222	1	3			14137		14137								320								
商治疗增加5尺距离	长歌镇派	1		2223	1	3			14138		14138								320								
角治疗增加5尺距离	长歌镇派	1		2224	1	3			14139		14139								320								
徵治疗增加5尺距离	长歌镇派	1		2225	1	3			14140		14140								320								
羽治疗增加5尺距离	长歌镇派	1		2226	1	3			14141		14141								320								
气纯_紫气_减CD	纯阳镇派	1		2227	1	3			0		2681				0												纯阳\镇派\紫气东来变3层充能.lua
辟寒_云稀松降低50秒调息时间	长歌镇派	1		2228	1	3					1				0												
峰聚_夕照雷锋降低5点消耗	藏剑镇派	1		2229	1	3					1600											-5					
峰聚_云飞玉皇降低5点消耗	藏剑镇派	1		2230	1	3					1593											-5					
峰聚_鹤归孤山降低5点消耗	藏剑镇派	1		2231	1	3					1596											-5					
峰聚_峰插云景降低5点消耗	藏剑镇派	1		2232	1	3					1613											-5					
峰聚_风来吴山降低5点消耗	藏剑镇派	1		2233	1	3					1645											-5					
峰聚_惊涛降低5点消耗	藏剑镇派	1		2234	1	3					1647											-5					
剑气_韬光减CD	纯阳镇派	1		2235	1	3					313				-480												
鹤归5%伤害	藏剑镇派	1		2236	1	3			1596																	51	
鹤归10%伤害	藏剑镇派	1		2237	1	3			1596																	102	
鹤归15%伤害	藏剑镇派	1		2238	1	3			1596																	154	
鹤归20%伤害	藏剑镇派	1		2239	1	3			1596																	205	
鹤归25%伤害	藏剑镇派	1		2240	1	3			1596																	256	
鹤归30%伤害	藏剑镇派	1		2241	1	3			1596																	307	
鹤归35%伤害	藏剑镇派	1		2242	1	3			1596																	358	
鹤归40%伤害	藏剑镇派	1		2243	1	3			1596																	410	
鹤归45%伤害	藏剑镇派	1		2244	1	3			1596																	460	
鹤归50%伤害	藏剑镇派	1		2245	1	3			1596																	512	
碧归_风来吴山无消耗	藏剑镇派	1		2246	1	3					1645											-50					
九溪无视100%防御等级	藏剑镇派	1		2247	1	3			0		1																
平湖无视100%防御等级	藏剑镇派	1		2248	1	3			0		1																
黄龙无视100%防御等级	藏剑镇派	1		2249	1	3			0		1																
虎跑无视100%防御等级	藏剑镇派	1		2250	1	3			0		1																
夕照无视100%防御等级	藏剑镇派	1		2251	1	3			0		1																
云飞无视100%防御等级	藏剑镇派	1		2252	1	3			0		1																
鹤归无视100%防御等级	藏剑镇派	1		2253	1	3			0		1																
风车无视100%防御等级	藏剑镇派	1		2254	1	3			0		1																
听雷无视100%防御等级	藏剑镇派	1		2255	1	3			0		1																
天下无狗三段10%	丐帮镇派	1		2256	1	3					13505															512	
天下无狗三段2	丐帮镇派	1		2257	1	3					6388															512	
天下无狗三段3	丐帮镇派	1		2258	1	3					6389															512	
天下无狗三段4	丐帮镇派	1		2259	1	3					6390															512	
天下无狗三段5	丐帮镇派	1		2260	1	3					6391															512	
天下无狗三段6	丐帮镇派	1		2261	1	3					6392															512	
天下无狗三段7	丐帮镇派	1		2262	1	3					13525															512	
无我无剑满豆加会心会效	纯阳镇派	1		2263	1	3					394	0															纯阳\镇派\无我增加会心10%会心后伤害20%.lua
星影_星楼降低2秒调息	万花镇派	1		2264	1	3					100				-32												
池月_太阴指降低5秒调息	万花镇派	1		2265	1	3					1				0												
四象运功不被打退	纯阳镇派	1		2266	1	3			0		367																纯阳\镇派\四象不被打退.lua
新焚玉_阳明10%伤害	万花镇派	1		2267	1	3			179		179															204	
快雪时晴多打3个目标	万花镇派	1		2268	1	3			2636																		万花\镇派\快雪增加数量.lua
快雪定身目标增强	万花镇派	1		2269	1	3			0		14658																万花\镇派\快雪额外伤害.lua
《太素九针·彼针》人偶图残页镜像	万花	1		2270	1						14664															31	
《太素九针·彼针》人偶图断篇镜像	万花	2		2271	1						14664															41	
《太素九针·彼针》人偶图绝章镜像	万花	3		2272	1						14664															51	
《太素九针·彼针》穴位图残页镜像	万花	1		2273	1						14664				-16												
